gene_ids,males_FPKM_Coeff_of_Var,females_FPKM_Coeff_of_Var
gene-LOC111125358,0.4348197,0.3920228
gene-LOC111125359,0.5571375,0.5917284
gene-LOC111125360,0.3665455,0.8894732
gene-LOC111125361,0.7264027,1.350993
gene-LOC111125362,0.2052168,0.1896877
gene-LOC111125363,0.02215368,0.3261509
gene-LOC111125364,1.927846,2.342646
gene-LOC111125365,0.7271837,1.020741
gene-LOC111125366,1.417549,2.028986
gene-LOC111125367,1.682778,0.3228622
gene-LOC111125368,0.1689265,0.3284924
gene-LOC111125369,0.4196364,0.3383824
gene-LOC111125370,0.3832887,1.200187
gene-LOC111125371,NA,NA
gene-LOC111125372,0.2941558,0.4700086
gene-LOC111125373,0.2868783,0.3630337
gene-LOC111125374,0.7891991,1.79769
gene-LOC111125375,0.0978364,2.060493
gene-LOC111125376,0.4558878,0.6524199
gene-LOC111125377,0.4143783,1.033242
gene-LOC111125378,0.6189155,0.4877867
gene-LOC111125379,0.392488,0.1670618
gene-LOC111125380,1.364251,0.7852454
gene-LOC111125381,0.4317792,0.7658232
gene-LOC111125382,0.4620374,0.8522281
gene-LOC111125383,0.5788562,1.355866
gene-LOC111125384,0.5055435,0.1336204
gene-LOC111125385,0.3007133,0.2003793
gene-LOC111125386,0.2495646,0.2358665
gene-LOC111125387,0.4266877,0.5183791
gene-LOC111125388,0.3905107,0.7530255
gene-LOC111125389,0.3737565,0.8814632
gene-LOC111125390,0.3990764,0.3302072
gene-LOC111125391,0.2667939,0.2383921
gene-LOC111125392,0.08666976,0.1591617
gene-LOC111125393,0.3341293,0.3856674
gene-LOC111125394,0.8159663,2.002597
gene-LOC111125395,0.7858229,1.255183
gene-LOC111125396,0.4138438,2.493746
gene-LOC111125397,0.4637839,2.148418
gene-LOC111125398,0.05856228,0.5331719
gene-LOC111125399,0.6325533,0.4224924
gene-LOC111125400,0.893309,0.6614083
gene-LOC111125401,0.1937219,0.1906941
gene-LOC111125402,0.3167159,0.5181369
gene-LOC111125403,0.4540723,0.7532555
gene-LOC111125404,0.2159304,0.272497
gene-LOC111125405,0.4735089,0.76907
gene-LOC111125406,0.4558181,0.6894261
gene-LOC111125407,0.3562112,0.3143339
gene-LOC111125408,0.4520078,0.6927214
gene-LOC111125409,0.4850793,0.6589259
gene-LOC111125410,0.3625088,0.4177288
gene-LOC111125411,0.4549043,1.049115
gene-LOC111125412,0.4810956,0.8015973
gene-LOC111125413,1.00832,0.474512
gene-LOC111125414,NA,2.916815
gene-LOC111125415,0.4454947,0.7955917
gene-LOC111125416,0.593259,1.212629
gene-LOC111125417,0.2344855,1.356723
gene-LOC111125418,0.4114932,0.4241143
gene-LOC111125419,0.5380824,1.100226
gene-LOC111125420,0.2501655,0.39022
gene-LOC111125421,0.663798,0.4555922
gene-LOC111125422,NA,NA
gene-LOC111125423,0.4145871,0.2924707
gene-LOC111125424,0.3247374,0.8542239
gene-LOC111125425,0.7419105,0.404309
gene-LOC111125426,0.5474905,0.5938559
gene-LOC111125427,0.1913491,0.2207376
gene-LOC111125428,0.1437286,0.4207811
gene-LOC111125429,0.437066,0.8277601
gene-LOC111125430,0.4371788,0.9444359
gene-LOC111125431,0.1341059,0.7472206
gene-LOC111125432,0.3871226,0.3680388
gene-LOC111125433,0.4721551,0.3947424
gene-LOC111125434,0.3989081,1.20482
gene-LOC111125435,0.5867461,0.5474775
gene-LOC111125436,0.3763434,0.9367138
gene-LOC111125437,0.6798425,0.4189925
gene-LOC111125438,0.1880858,0.2227643
gene-LOC111125439,0.6933948,0.6707371
gene-LOC111125440,0.1953329,0.227128
gene-LOC111125441,0.2386248,0.5402301
gene-LOC111125442,0.3055737,0.2170289
gene-LOC111125443,0.3025545,0.7685955
gene-LOC111125444,0.7272084,0.8053823
gene-LOC111125445,0.07487212,0.6240945
gene-LOC111125446,0.2615884,0.2893647
gene-LOC111125447,0.6094363,1.402977
gene-LOC111125448,0.3415929,1.761984
gene-LOC111125449,0.5976645,1.500514
gene-LOC111125450,0.3083734,0.9630962
gene-LOC111125451,0.5438993,0.8806279
gene-LOC111125452,0.09350816,0.2574223
gene-LOC111125453,0.1492084,0.8303259
gene-LOC111125454,0.4167909,0.9344518
gene-LOC111125455,0.4639779,0.6140161
gene-LOC111125456,0.3071477,0.2556947
gene-LOC111125457,0.2675329,0.2549865
gene-LOC111125458,0.3284982,0.7375446
gene-LOC111125459,0.306615,0.3363789
gene-LOC111125460,0.6391081,0.1949965
gene-LOC111125461,0.558393,0.7453501
gene-LOC111125462,0.4183831,0.214583
gene-LOC111125463,0.3036396,0.5663874
gene-LOC111125464,0.3511631,0.3531127
gene-LOC111125465,0.5659371,1.146192
gene-LOC111125466,0.7845159,1.058207
gene-LOC111125467,0.7368685,0.3950909
gene-LOC111125468,0.1452112,0.36193
gene-LOC111125469,0.3571149,2.902413
gene-LOC111125470,0.4631635,0.6668796
gene-LOC111125471,1.548687,0.2354
gene-LOC111125472,0.1823313,0.9362867
gene-LOC111125473,0.4394743,0.3605342
gene-LOC111125474,0.299144,0.2946588
gene-LOC111125475,0.2563187,0.2126383
gene-LOC111125476,0.2693459,0.6152638
gene-LOC111125477,0.8185794,2.88431
gene-LOC111125478,0.3045067,0.2398372
gene-LOC111125479,0.4458937,0.3504309
gene-LOC111125480,0.5826777,0.87458
gene-LOC111125481,0.5034362,0.7206635
gene-LOC111125482,1.731408,0.4124038
gene-LOC111125483,0.1504534,0.517433
gene-LOC111125484,0.1151977,0.1938141
gene-LOC111125485,0.6628802,0.3677475
gene-LOC111125486,0.3322458,0.2358229
gene-LOC111125487,0.179724,0.3568407
gene-LOC111125488,0.3313294,0.2189931
gene-LOC111125489,1.311664,0.8916835
gene-LOC111125490,0.4089072,0.2529726
gene-LOC111125491,0.2948445,0.3266635
gene-LOC111125492,0.4030006,0.4171496
gene-LOC111125493,1.247353,1.529953
gene-LOC111125494,0.4176163,0.3299947
gene-LOC111125495,0.4618954,1.480475
gene-LOC111125496,1.210676,1.57247
gene-LOC111125497,1.662743,2.28489
gene-LOC111125498,0.1138665,0.2293988
gene-LOC111125499,0.4573136,1.109728
gene-LOC111125500,1.710649,2.220937
gene-LOC111125501,0.3820984,0.2998739
gene-LOC111125502,0.207706,0.1829662
gene-LOC111125503,0.4063083,0.8958908
gene-LOC111125504,0.3893185,1.167338
gene-LOC111125505,0.3779534,1.95005
gene-LOC111125506,0.5273971,0.3877508
gene-LOC111125507,0.9206488,0.2282667
gene-LOC111125508,0.4959765,1.043962
gene-LOC111125509,0.4477271,0.8366676
gene-LOC111125510,2.125,1.919237
gene-LOC111125511,0.4537626,1.674002
gene-LOC111125512,2.125,2.916815
gene-LOC111125513,0.3869131,0.7070536
gene-LOC111125514,0.8595138,1.743132
gene-LOC111125515,0.6768712,1.370929
gene-LOC111125516,0.1816489,0.2403506
gene-LOC111125517,0.2647709,0.182279
gene-LOC111125518,0.2693133,0.6389659
gene-LOC111125519,0.4304606,0.4301042
gene-LOC111125520,0.2370546,0.2533462
gene-LOC111125521,0.4072589,0.7479614
gene-LOC111125522,0.3019339,0.5852967
gene-LOC111125523,0.506408,1.167651
gene-LOC111125524,0.5318054,0.6133956
gene-LOC111125525,0.2614793,0.4732286
gene-LOC111125526,0.4607961,0.7238868
gene-LOC111125527,0.5613141,1.583119
gene-LOC111125528,0.2987884,0.1635192
gene-LOC111125529,0.4937907,2.231984
gene-LOC111125530,0.4734612,0.8569476
gene-LOC111125531,0.9016137,1.976699
gene-LOC111125532,0.08605208,0.2231573
gene-LOC111125533,0.797399,0.3437687
gene-LOC111125534,0.1470576,0.321928
gene-LOC111125535,0.5480488,2.636608
gene-LOC111125536,0.1442303,0.8677477
gene-LOC111125537,0.3471367,1.618398
gene-LOC111125538,0.8874971,0.2377844
gene-LOC111125539,0.4753899,2.122355
gene-LOC111125540,0.4002067,0.7736285
gene-LOC111125541,0.3092181,0.2237229
gene-LOC111125542,0.5069751,0.4991479
gene-LOC111125543,0.9373098,0.6282992
gene-LOC111125544,0.1662578,0.5622423
gene-LOC111125545,1.231073,0.6222559
gene-LOC111125546,0.2780898,0.1166251
gene-LOC111125547,0.4424882,0.4061701
gene-LOC111125548,1.48383,0.3122099
gene-LOC111125549,0.7870271,0.5705663
gene-LOC111125550,0.490515,0.582154
gene-LOC111125551,0.1727888,0.2002196
gene-LOC111125552,1.483658,0.2162828
gene-LOC111125553,0.2765484,0.2586396
gene-LOC111125554,0.2629744,0.2055407
gene-LOC111125555,0.1371621,0.2356023
gene-LOC111125556,0.5029316,0.5576671
gene-LOC111125557,0.4419562,0.922848
gene-LOC111125558,0.3722512,1.351028
gene-LOC111125559,0.7944299,1.926356
gene-LOC111125560,0.3593968,0.5015631
gene-LOC111125561,0.2421143,1.016584
gene-LOC111125562,0.2343867,0.3024938
gene-LOC111125563,0.9272333,1.446778
gene-LOC111125564,0.6667455,1.84807
gene-LOC111125565,0.5868697,1.634211
gene-LOC111125566,0.6665714,1.637329
gene-LOC111125567,0.2264585,0.3939092
gene-LOC111125568,0.4883788,0.8169452
gene-LOC111125569,0.2533141,0.4754134
gene-LOC111125570,0.2518094,0.2529899
gene-LOC111125571,0.1091597,0.3261372
gene-LOC111125572,0.217134,0.3711469
gene-LOC111125573,0.4368949,0.5847739
gene-LOC111125574,0.5433865,0.2920895
gene-LOC111125575,0.1793635,0.1997807
gene-LOC111125576,0.1745169,0.1731421
gene-LOC111125577,0.2267533,0.3746835
gene-LOC111125578,0.1473075,0.1884648
gene-LOC111125579,2.125,1.957552
gene-LOC111125580,0.1537912,1.070902
gene-LOC111125581,0.3884341,1.624089
gene-LOC111125582,0.6387661,1.618493
gene-LOC111125583,0.8906238,1.378777
gene-LOC111125584,0.593548,0.8851869
gene-LOC111125585,0.9647954,0.83971
gene-LOC111125586,2.125,NA
gene-LOC111125587,1.267523,NA
gene-LOC111125588,0.4454686,0.7354459
gene-LOC111125589,0.1812756,0.2667432
gene-LOC111125590,0.4786791,0.9136899
gene-LOC111125591,0.3681424,0.4972448
gene-LOC111125592,0.222796,0.231313
gene-LOC111125593,0.4407548,0.2135029
gene-LOC111125594,0.2739388,0.4379228
gene-LOC111125595,0.5670288,1.923927
gene-LOC111125596,0.1356386,0.5445068
gene-LOC111125597,0.5636133,0.2851347
gene-LOC111125598,0.22468,0.3713213
gene-LOC111125599,0.4127639,0.4928148
gene-LOC111125600,0.2571631,0.3181755
gene-LOC111125601,1.002232,0.3022594
gene-LOC111125602,0.524657,1.234439
gene-LOC111125603,0.9247936,0.7714497
gene-LOC111125604,0.4515248,1.234591
gene-LOC111125605,1.01479,0.9968715
gene-LOC111125606,0.4500846,1.612004
gene-LOC111125607,0.283147,0.3025007
gene-LOC111125608,NA,NA
gene-LOC111125609,0.5739184,0.2480448
gene-LOC111125610,0.3591662,0.293856
gene-LOC111125611,0.5606648,0.2403037
gene-LOC111125612,0.4413981,1.453055
gene-LOC111125613,0.649531,1.129723
gene-LOC111125614,0.4782885,0.5648274
gene-LOC111125615,0.6039491,0.4163018
gene-LOC111125616,1.083646,2.229828
gene-LOC111125617,0.6963318,2.658172
gene-LOC111125618,0.4931966,0.516934
gene-LOC111125619,0.6851594,0.9591611
gene-LOC111125620,0.6231328,0.9163611
gene-LOC111125621,0.301503,0.2165244
gene-LOC111125622,0.3188023,0.401293
gene-LOC111125623,0.3638597,0.1978717
gene-LOC111125624,0.483795,0.8906851
gene-LOC111125625,0.5206909,0.6616088
gene-LOC111125626,0.4661073,0.9803902
gene-LOC111125627,0.08765818,0.3371164
gene-LOC111125628,1.514115,0.2129876
gene-LOC111125629,0.248426,1.182649
gene-LOC111125630,0.5675434,1.245795
gene-LOC111125631,0.4618444,0.2567764
gene-LOC111125632,0.2037647,0.3272506
gene-LOC111125633,0.5824981,1.217089
gene-LOC111125634,0.3220953,0.7269551
gene-LOC111125635,0.1517986,0.5520526
gene-LOC111125636,0.1250665,0.173521
gene-LOC111125637,0.6104828,1.607034
gene-LOC111125638,0.2597386,0.2476584
gene-LOC111125639,0.5322067,1.106269
gene-LOC111125640,0.7056447,1.975047
gene-LOC111125641,0.3050468,1.156057
gene-LOC111125642,0.6336977,2.916815
gene-LOC111125643,0.3051361,0.4985062
gene-LOC111125644,0.09530724,0.2550109
gene-LOC111125645,0.3796163,0.2531187
gene-LOC111125646,0.3952556,0.9086297
gene-LOC111125647,0.2055819,0.3404965
gene-LOC111125648,0.08912358,0.7120192
gene-LOC111125649,0.1653025,0.6914447
gene-LOC111125650,0.1006885,0.1892146
gene-LOC111125651,0.1226528,0.2073541
gene-LOC111125652,0.4511604,0.2791065
gene-LOC111125653,0.3892926,0.4687412
gene-LOC111125654,0.6328968,0.4814269
gene-LOC111125655,0.6000533,0.4778169
gene-LOC111125656,1.195772,1.305238
gene-LOC111125657,0.4199217,0.2732991
gene-LOC111125658,0.3467322,0.4356316
gene-LOC111125659,0.4345102,0.2205179
gene-LOC111125660,0.3614118,0.4074751
gene-LOC111125661,0.3305239,0.3656605
gene-LOC111125662,0.4086163,0.2925546
gene-LOC111125663,0.2360428,1.12148
gene-LOC111125664,0.2085459,0.4986666
gene-LOC111125665,0.2191284,0.2237176
gene-LOC111125666,0.2865071,0.4165741
gene-LOC111125667,0.03501565,0.4048803
gene-LOC111125668,0.1452837,0.2925738
gene-LOC111125669,0.4158677,1.246887
gene-LOC111125670,0.3567996,1.323961
gene-LOC111125671,0.1191624,0.1491627
gene-LOC111125672,0.6642411,0.9975768
gene-LOC111125673,0.5488818,0.9431405
gene-LOC111125674,0.4102256,0.5869299
gene-LOC111125675,0.3180175,1.012657
gene-LOC111125676,0.07261651,0.3436863
gene-LOC111125677,0.4725118,1.116691
gene-LOC111125678,2.059576,NA
gene-LOC111125679,0.742142,2.339918
gene-LOC111125680,0.2658575,0.2159209
gene-LOC111125681,0.4341251,1.050765
gene-LOC111125682,0.8950175,1.702653
gene-LOC111125683,0.5428181,0.4699362
gene-LOC111125684,0.431131,0.9185124
gene-LOC111125685,0.1620474,0.3829368
gene-LOC111125686,0.40996,1.424953
gene-LOC111125687,0.6682096,1.233318
gene-LOC111125688,0.5831429,1.300811
gene-LOC111125689,0.9840427,1.23458
gene-LOC111125690,0.328284,0.5169456
gene-LOC111125691,0.2678841,0.2510027
gene-LOC111125692,0.6928996,1.522372
gene-LOC111125693,0.2457185,0.4244996
gene-LOC111125694,0.7388376,1.218177
gene-LOC111125695,0.5932722,1.562771
gene-LOC111125696,0.4019732,0.9096819
gene-LOC111125697,0.9444984,1.270592
gene-LOC111125698,0.07720096,1.014851
gene-LOC111125699,0.7951341,2.136879
gene-LOC111125700,0.4067767,1.890367
gene-LOC111125701,0.9322266,0.5457568
gene-LOC111125702,0.2308502,1.917086
gene-LOC111125703,0.622985,2.916815
gene-LOC111125704,0.4825123,0.9982772
gene-LOC111125705,1.158247,2.119669
gene-LOC111125706,0.5730048,0.5513787
gene-LOC111125707,0.5991455,0.4254686
gene-LOC111125708,0.3738907,1.284546
gene-LOC111125709,0.6238023,0.771501
gene-LOC111125710,0.1197739,0.4196765
gene-LOC111125711,0.8027235,0.2933442
gene-LOC111125712,0.8339051,0.3540086
gene-LOC111125713,0.3318952,0.7516953
gene-LOC111125714,0.1970855,0.2831192
gene-LOC111125715,1.23983,0.2006004
gene-LOC111125716,0.272759,0.2125063
gene-LOC111125717,0.6906926,0.5776229
gene-LOC111125718,0.3503576,0.4328142
gene-LOC111125719,0.598628,1.466296
gene-LOC111125720,0.4871042,0.6187239
gene-LOC111125721,0.37144,0.1985379
gene-LOC111125722,0.7048087,NA
gene-LOC111125723,0.2642582,0.274706
gene-LOC111125724,0.7864674,2.274797
gene-LOC111125725,0.4248196,2.034118
gene-LOC111125726,0.4094924,0.5728346
gene-LOC111125727,0.344091,0.4502588
gene-LOC111125728,0.6304351,1.535486
gene-LOC111125729,1.010613,2.210524
gene-LOC111125730,0.5494005,1.749221
gene-LOC111125731,0.4319472,0.5781739
gene-LOC111125732,0.61384,0.8551528
gene-LOC111125733,0.472748,1.103985
gene-LOC111125734,0.4067266,1.472717
gene-LOC111125735,1.598578,0.2940433
gene-LOC111125736,1.125174,2.376923
gene-LOC111125737,0.5804631,0.3518411
gene-LOC111125738,0.2025441,0.4634339
gene-LOC111125739,0.3369074,0.2480545
gene-LOC111125740,0.794849,0.2704843
gene-LOC111125741,0.2842073,1.664359
gene-LOC111125742,0.3100722,1.609197
gene-LOC111125743,0.5866578,0.7344047
gene-LOC111125744,0.6858581,1.591004
gene-LOC111125745,0.3640352,0.2502881
gene-LOC111125746,0.05418223,0.4194139
gene-LOC111125747,0.2166158,0.2851971
gene-LOC111125748,0.2942662,0.3636284
gene-LOC111125749,0.2674423,0.2386085
gene-LOC111125750,0.2185323,0.08594756
gene-LOC111125751,0.9856098,0.6655687
gene-LOC111125752,0.2558694,0.2346138
gene-LOC111125753,0.3216573,1.207453
gene-LOC111125754,0.1374475,0.1984182
gene-LOC111125755,0.2884205,0.399385
gene-LOC111125756,0.5087781,1.201013
gene-LOC111125757,0.4181838,0.6133703
gene-LOC111125758,0.1431804,0.3255383
gene-LOC111125759,0.6156368,0.7725681
gene-LOC111125760,0.1192333,0.2117591
gene-LOC111125761,0.2027504,0.3855358
gene-LOC111125762,0.9097175,0.2119689
gene-LOC111125763,0.4343137,1.277869
gene-LOC111125764,1.025485,0.2743009
gene-LOC111125765,0.4922226,0.3739634
gene-LOC111125766,0.4871468,0.5845326
gene-LOC111125767,0.4956864,0.4346002
gene-LOC111125768,0.5486485,0.4121068
gene-LOC111125769,0.2021605,0.5902126
gene-LOC111125770,0.6118294,0.6999916
gene-LOC111125771,0.5309344,1.348108
gene-LOC111125772,0.411956,0.5191488
gene-LOC111125773,0.4826542,0.1904218
gene-LOC111125774,0.9617227,0.7181793
gene-LOC111125775,0.6767316,0.9558415
gene-LOC111125776,0.5455667,1.464447
gene-LOC111125777,0.4826929,1.606363
gene-LOC111125778,0.2935617,0.4932405
gene-LOC111125779,0.5097233,0.2780428
gene-LOC111125780,0.5544399,0.4004665
gene-LOC111125781,0.5290319,0.3170849
gene-LOC111125782,0.334273,1.144202
gene-LOC111125783,0.05825823,0.117302
gene-LOC111125784,0.2133406,0.190697
gene-LOC111125785,0.2058279,0.3818482
gene-LOC111125786,0.5141277,1.315476
gene-LOC111125787,0.2952689,0.3145589
gene-LOC111125788,0.3581622,0.1371271
gene-LOC111125789,1.033997,1.618293
gene-LOC111125790,0.6462535,1.684312
gene-LOC111125791,0.2512793,0.183432
gene-LOC111125792,0.4996505,2.835219
gene-LOC111125793,0.1997375,0.2451348
gene-LOC111125794,0.4882098,0.2997179
gene-LOC111125795,0.3485103,0.5744883
gene-LOC111125796,0.2646451,0.2486373
gene-LOC111125797,0.9779443,1.189421
gene-LOC111125798,0.1668821,0.1532233
gene-LOC111125799,0.4435175,0.5653615
gene-LOC111125800,0.3580061,0.6771365
gene-LOC111125801,0.0726398,0.1954285
gene-LOC111125802,0.4228969,0.9619874
gene-LOC111125803,0.2740385,0.6804379
gene-LOC111125804,0.5272129,2.68407
gene-LOC111125805,0.4368791,2.580889
gene-LOC111125806,0.8624137,0.4258103
gene-LOC111125807,0.4111201,0.1874705
gene-LOC111125808,0.03670832,0.3251965
gene-LOC111125809,1.701265,0.1559702
gene-LOC111125810,0.1525184,2.829635
gene-LOC111125811,0.2731876,1.047818
gene-LOC111125812,0.6847996,0.891159
gene-LOC111125813,0.1531484,0.1364718
gene-LOC111125814,0.3653961,0.6171894
gene-LOC111125815,0.1428992,0.1513698
gene-LOC111125816,0.2497098,0.1985781
gene-LOC111125817,0.310496,1.066474
gene-LOC111125818,0.2545527,0.9216858
gene-LOC111125819,0.1103039,0.3096107
gene-LOC111125820,0.1155382,0.293048
gene-LOC111125821,0.5267483,0.3073008
gene-LOC111125822,0.5620596,0.1888668
gene-LOC111125823,0.3396288,0.282213
gene-LOC111125824,0.4894015,0.4764892
gene-LOC111125825,0.3838147,1.538031
gene-LOC111125826,0.1446395,0.3325686
gene-LOC111125827,0.2796471,0.3751402
gene-LOC111125828,1.589404,1.467001
gene-LOC111125829,0.1771492,0.2684595
gene-LOC111125830,0.3951404,0.5711803
gene-LOC111125831,0.7354002,0.3927513
gene-LOC111125832,0.3388061,0.3091361
gene-LOC111125833,0.2319771,0.4941062
gene-LOC111125834,0.1969191,0.2393737
gene-LOC111125835,0.2873602,0.4143993
gene-LOC111125836,0.3705723,0.2035298
gene-LOC111125837,1.093829,1.125182
gene-LOC111125838,0.3287727,0.4180129
gene-LOC111125839,1.275774,0.252074
gene-LOC111125840,0.1259124,0.2136226
gene-LOC111125841,0.4417189,2.735058
gene-LOC111125842,0.451478,2.335471
gene-LOC111125843,1.01063,0.7206959
gene-LOC111125844,0.5251526,1.257312
gene-LOC111125845,0.4502574,0.5641694
gene-LOC111125846,0.2596838,0.1945887
gene-LOC111125847,0.5408523,0.4418154
gene-LOC111125848,0.5191526,0.276958
gene-LOC111125849,0.4921025,1.146844
gene-LOC111125850,1.751026,0.1938824
gene-LOC111125851,0.2383922,0.3162056
gene-LOC111125852,0.1398798,0.2786782
gene-LOC111125853,0.3765846,0.2741409
gene-LOC111125854,0.1560923,0.2959179
gene-LOC111125855,0.5582973,1.409245
gene-LOC111125856,0.2082349,0.1614156
gene-LOC111125857,0.5645712,0.9857987
gene-LOC111125858,0.4592935,0.3825568
gene-LOC111125859,0.4047886,1.668042
gene-LOC111125860,0.6697719,0.7446459
gene-LOC111125861,0.5603976,1.729251
gene-LOC111125862,0.5708294,1.863891
gene-LOC111125863,0.5484926,1.448111
gene-LOC111125864,0.3179345,0.1803086
gene-LOC111125865,0.4436424,0.5649525
gene-LOC111125866,0.5449055,0.5319798
gene-LOC111125867,0.4792785,0.2958822
gene-LOC111125868,0.105324,0.3096795
gene-LOC111125869,0.9773827,0.5723427
gene-LOC111125870,0.3305821,0.2411572
gene-LOC111125871,1.227212,0.6251272
gene-LOC111125872,1.221744,0.307365
gene-LOC111125873,0.5489683,2.354015
gene-LOC111125874,0.4601246,0.8048798
gene-LOC111125875,0.2631037,0.4412309
gene-LOC111125876,0.9325822,0.7258443
gene-LOC111125877,0.3294859,0.2816452
gene-LOC111125878,0.3364512,0.7145681
gene-LOC111125879,0.3968106,0.6743399
gene-LOC111125880,0.1994487,0.4841158
gene-LOC111125881,0.2789772,0.222915
gene-LOC111125882,0.04836531,0.2212728
gene-LOC111125883,0.1286348,0.2959862
gene-LOC111125884,0.8802002,0.5654563
gene-LOC111125885,0.9256569,0.6682338
gene-LOC111125886,0.2284855,0.5208285
gene-LOC111125887,0.5053023,0.7669149
gene-LOC111125888,0.419461,0.4066787
gene-LOC111125889,0.3949226,1.022281
gene-LOC111125890,0.2545067,0.2525085
gene-LOC111125891,0.2859493,0.1846245
gene-LOC111125892,1.089427,0.5911696
gene-LOC111125893,1.115392,0.6476287
gene-LOC111125894,2.125,0.8484467
gene-LOC111125895,0.3582951,0.3134813
gene-LOC111125896,0.2932051,0.1815613
gene-LOC111125897,0.4289393,0.415564
gene-LOC111125898,0.6691514,1.056215
gene-LOC111125899,0.7458333,2.652259
gene-LOC111125900,0.2954982,0.6279085
gene-LOC111125901,0.6383513,1.413268
gene-LOC111125902,0.5036472,1.280639
gene-LOC111125903,1.020795,0.4660272
gene-LOC111125904,0.4348661,0.5955566
gene-LOC111125905,0.1595724,0.3352316
gene-LOC111125906,0.09446914,0.4371778
gene-LOC111125907,0.2153138,0.2662392
gene-LOC111125908,0.6037617,0.5066522
gene-LOC111125909,0.6830138,0.3928435
gene-LOC111125910,0.9523084,0.3866901
gene-LOC111125911,0.3821061,0.5007958
gene-LOC111125912,0.09984981,0.1577494
gene-LOC111125913,0.5855324,0.244535
gene-LOC111125914,0.3935831,1.541903
gene-LOC111125915,0.3511694,1.705056
gene-LOC111125916,0.3973164,0.4353176
gene-LOC111125917,0.715815,0.6806372
gene-LOC111125918,0.2387476,0.3057302
gene-LOC111125919,0.4003518,2.865326
gene-LOC111125920,0.08088776,0.2356993
gene-LOC111125921,0.5586021,0.1350315
gene-LOC111125922,0.4138842,0.4021928
gene-LOC111125923,0.4438297,1.825093
gene-LOC111125924,0.2502231,0.8448444
gene-LOC111125925,0.21971,1.098546
gene-LOC111125926,0.5143804,1.43027
gene-LOC111125927,1.007915,2.916815
gene-LOC111125928,0.6615587,1.875064
gene-LOC111125929,0.6399864,1.151082
gene-LOC111125930,0.1344708,0.4276048
gene-LOC111125931,0.406108,1.022187
gene-LOC111125932,0.5252745,1.38218
gene-LOC111125933,0.5773557,0.4367693
gene-LOC111125934,0.5965934,0.9756515
gene-LOC111125935,0.4597738,0.6596669
gene-LOC111125936,0.3716329,0.6783151
gene-LOC111125937,0.1422428,0.2000966
gene-LOC111125938,0.4091174,0.34063
gene-LOC111125939,0.2941027,0.4891097
gene-LOC111125940,0.5219948,0.5685641
gene-LOC111125941,0.3716777,0.146571
gene-LOC111125942,0.3494199,0.4850385
gene-LOC111125943,0.3160635,0.8486562
gene-LOC111125944,0.4916152,0.538459
gene-LOC111125945,0.3933411,1.683372
gene-LOC111125946,0.2448595,0.1581748
gene-LOC111125947,0.5070784,0.7276133
gene-LOC111125948,0.2072293,0.1810309
gene-LOC111125949,0.3941973,0.3390016
gene-LOC111125950,0.2277823,0.1634943
gene-LOC111125951,0.2445408,0.2598293
gene-LOC111125952,0.2220519,0.1818555
gene-LOC111125953,0.4544971,0.8524981
gene-LOC111125954,0.1691099,0.1853402
gene-LOC111125955,0.3628658,0.6821043
gene-LOC111125956,0.217466,0.2677375
gene-LOC111125957,0.4377951,0.9875751
gene-LOC111125958,0.4133376,0.3406445
gene-LOC111125959,0.1804466,0.5261942
gene-LOC111125960,0.2935109,0.1865738
gene-LOC111125961,0.4267335,0.2527023
gene-LOC111125962,0.4757979,1.199809
gene-LOC111125963,0.3246746,0.2515566
gene-LOC111125964,0.3466244,0.9007612
gene-LOC111125965,0.4279891,1.213406
gene-LOC111125966,0.366344,0.2852761
gene-LOC111125967,0.105452,0.189415
gene-LOC111125968,0.7684235,1.27219
gene-LOC111125969,0.7877547,1.411139
gene-LOC111125970,0.4597509,1.432139
gene-LOC111125971,0.5208207,0.6243276
gene-LOC111125972,0.1596349,0.3713728
gene-LOC111125973,1.606934,0.8329638
gene-LOC111125974,0.05457506,0.1597209
gene-LOC111125975,0.2101392,0.3991741
gene-LOC111125976,0.4684467,0.7335098
gene-LOC111125977,0.2575947,0.7350383
gene-LOC111125978,0.3982335,0.6438276
gene-LOC111125979,0.4319141,1.200699
gene-LOC111125980,0.2471709,0.2189413
gene-LOC111125981,0.389414,1.395763
gene-LOC111125982,0.3147142,0.3772642
gene-LOC111125983,0.456827,0.4816262
gene-LOC111125984,0.42942,1.761381
gene-LOC111125985,0.558359,1.051495
gene-LOC111125986,0.1733899,0.2270993
gene-LOC111125987,0.09823628,0.2397865
gene-LOC111125988,0.2044666,0.723728
gene-LOC111125989,0.4912242,0.477456
gene-LOC111125990,0.6834645,0.3169637
gene-LOC111125991,0.4153904,0.8272946
gene-LOC111125992,0.3478958,0.4070062
gene-LOC111125993,0.519294,1.298534
gene-LOC111125994,0.5069289,0.5579221
gene-LOC111125995,0.5153945,0.2946897
gene-LOC111125996,0.3343659,0.2638512
gene-LOC111125997,0.2842755,1.109598
gene-LOC111125998,0.6597761,1.01001
gene-LOC111125999,0.4590789,0.4434725
gene-LOC111126000,1.157276,1.171055
gene-LOC111126001,0.2209333,0.2612746
gene-LOC111126002,0.06034992,0.1715856
gene-LOC111126003,0.223384,0.268429
gene-LOC111126004,0.7779886,0.7048097
gene-LOC111126005,0.5017672,0.6743614
gene-LOC111126006,0.3908156,0.3559037
gene-LOC111126007,0.1508704,0.4845596
