"chr" "start" "end" "difference"
"4726" "cvirNC_035787.1" 65392838 65404620 1
"4727" "cvirNC_035787.1" 65566733 65568146 -1
"4728" "cvirNC_035787.1" 65618569 65624770 -1
"4729" "cvirNC_035787.1" 65711496 65716336 1
"4730" "cvirNC_035787.1" 65734498 65742925 1
"4731" "cvirNC_035787.1" 65964027 65965538 1
"4732" "cvirNC_035787.1" 66139742 66163682 1
"4733" "cvirNC_035787.1" 66238059 66238907 -1
"4734" "cvirNC_035787.1" 66299543 66302252 1
"4735" "cvirNC_035787.1" 66362062 66449448 1
"4736" "cvirNC_035787.1" 66459963 66500662 2
"4737" "cvirNC_035787.1" 66607433 66623524 1
"4738" "cvirNC_035787.1" 66654043 66657777 1
"4739" "cvirNC_035787.1" 66686448 66696517 -1
"4740" "cvirNC_035787.1" 66950035 66957042 1
"4741" "cvirNC_035787.1" 67065122 67070392 1
"4742" "cvirNC_035787.1" 67104618 67117483 -1
"4743" "cvirNC_035787.1" 67117092 67118829 1
"4744" "cvirNC_035787.1" 67176845 67201626 -1
"4745" "cvirNC_035787.1" 67201786 67212037 1
"4746" "cvirNC_035787.1" 67224088 67225948 1
"4747" "cvirNC_035787.1" 67471277 67472249 2
"4748" "cvirNC_035787.1" 67537440 67583514 3
"4749" "cvirNC_035787.1" 67595954 67604342 1
"4750" "cvirNC_035787.1" 67695021 67707791 1
"4751" "cvirNC_035787.1" 67789508 67812376 -2
"4752" "cvirNC_035787.1" 67844132 67856708 1
"4753" "cvirNC_035787.1" 67885208 67887681 -1
"4754" "cvirNC_035787.1" 67911672 67915677 1
"4755" "cvirNC_035787.1" 68313616 68400891 2
"4756" "cvirNC_035787.1" 68780637 68783711 -1
"4757" "cvirNC_035787.1" 69028923 69046820 2
"4758" "cvirNC_035787.1" 69207538 69225429 1
"4759" "cvirNC_035787.1" 69268178 69279210 1
"4760" "cvirNC_035787.1" 69285765 69288821 1
"4761" "cvirNC_035787.1" 69289065 69299714 2
"4762" "cvirNC_035787.1" 69371772 69411110 -1
"4763" "cvirNC_035787.1" 69644243 69645163 -1
"4764" "cvirNC_035787.1" 69806925 69820975 2
"4765" "cvirNC_035787.1" 69821117 69854236 4
"4766" "cvirNC_035787.1" 70223481 70225163 1
"4767" "cvirNC_035787.1" 70279142 70317302 -1
"4768" "cvirNC_035787.1" 70378160 70453206 1
"4769" "cvirNC_035787.1" 70567328 70585564 1
"4770" "cvirNC_035787.1" 70724355 70730830 -1
"4771" "cvirNC_035787.1" 70804444 70815605 1
"4772" "cvirNC_035787.1" 70906684 70920348 1
"4773" "cvirNC_035787.1" 70940906 70945001 2
"4774" "cvirNC_035787.1" 70947519 71001762 1
"4775" "cvirNC_035787.1" 70951021 70962028 1
"4776" "cvirNC_035787.1" 71163030 71192046 -1
"4777" "cvirNC_035787.1" 71312909 71391216 1
"4778" "cvirNC_035787.1" 71782254 71794247 1
"4779" "cvirNC_035787.1" 71796126 71811118 1
"4780" "cvirNC_035787.1" 71811241 71847544 3
"4781" "cvirNC_035787.1" 71863103 71886174 1
"4782" "cvirNC_035787.1" 72044647 72049679 1
"4783" "cvirNC_035787.1" 72114423 72132652 1
"4784" "cvirNC_035787.1" 72135266 72148293 1
"4785" "cvirNC_035787.1" 72472097 72483293 -1
"4786" "cvirNC_035787.1" 72489661 72507121 1
"4787" "cvirNC_035787.1" 72591263 72632421 8
"4788" "cvirNC_035787.1" 72643552 72648926 1
"4789" "cvirNC_035787.1" 72797464 72800020 1
"4790" "cvirNC_035787.1" 72826182 72886640 1
"4791" "cvirNC_035787.1" 72977977 72986918 -1
"4792" "cvirNC_035787.1" 73009461 73029646 1
"4793" "cvirNC_035787.1" 73151050 73184547 2
"4794" "cvirNC_035787.1" 73202204 73217501 2
"4795" "cvirNC_035787.1" 73406080 73412429 4
"4796" "cvirNC_035787.1" 73421173 73422155 -1
"4797" "cvirNC_035787.1" 73456684 73459257 1
"4798" "cvirNC_035787.1" 73584730 73599023 1
"4799" "cvirNC_035787.1" 73677511 73692403 1
"4800" "cvirNC_035787.1" 73798650 73819605 1
"4801" "cvirNC_035787.1" 73820392 73823165 1
"4802" "cvirNC_035787.1" 73828375 73839039 1
"4803" "cvirNC_035787.1" 73888914 73899133 1
"4804" "cvirNC_035787.1" 74070383 74107782 -1
"4805" "cvirNC_035787.1" 74246462 74247710 1
"4806" "cvirNC_035787.1" 74407696 74448077 1
"4807" "cvirNC_035787.1" 74449452 74451705 -1
"4808" "cvirNC_035787.1" 74471515 74499083 1
"4809" "cvirNC_035787.1" 74703496 74711255 -1
"4810" "cvirNC_035787.1" 74746364 74760852 3
"4811" "cvirNC_035787.1" 74761607 74779076 2
"4812" "cvirNC_035787.1" 74779425 74786887 2
"4813" "cvirNC_035787.1" 74803010 74809103 -1
"4814" "cvirNC_035787.1" 74811461 74821996 2
"4815" "cvirNC_035787.1" 74908542 74910234 1
"4816" "cvirNC_035787.1" 75003838 75046825 1
"4817" "cvirNC_035787.1" 75100223 75105859 1
"4818" "cvirNC_035787.1" 75356732 75360143 -1
"4819" "cvirNC_035787.1" 75540521 75566422 -1
"4820" "cvirNC_035787.1" 75836833 75838607 -1
"4821" "cvirNC_035787.1" 75850240 75857305 -1
"4822" "cvirNC_035788.1" 79229 84381 1
"4823" "cvirNC_035788.1" 92650 155345 7
"4824" "cvirNC_035788.1" 157226 158659 1
"4825" "cvirNC_035788.1" 171916 185927 3
"4826" "cvirNC_035788.1" 198223 200324 1
"4827" "cvirNC_035788.1" 207765 244133 4
"4828" "cvirNC_035788.1" 254442 268292 5
"4829" "cvirNC_035788.1" 316946 333827 1
"4830" "cvirNC_035788.1" 334369 340883 1
"4831" "cvirNC_035788.1" 560846 568579 -1
"4832" "cvirNC_035788.1" 656240 710319 2
"4833" "cvirNC_035788.1" 764478 768977 -1
"4834" "cvirNC_035788.1" 897842 916689 1
"4835" "cvirNC_035788.1" 1064166 1105559 2
"4836" "cvirNC_035788.1" 1125711 1159287 1
"4837" "cvirNC_035788.1" 1356250 1378395 2
"4838" "cvirNC_035788.1" 1391733 1412619 1
"4839" "cvirNC_035788.1" 1418920 1430212 -1
"4840" "cvirNC_035788.1" 1724178 1724780 -1
"4841" "cvirNC_035788.1" 1824561 1845232 2
"4842" "cvirNC_035788.1" 1859856 1878822 1
"4843" "cvirNC_035788.1" 2052883 2087806 2
"4844" "cvirNC_035788.1" 2236654 2255056 -1
"4845" "cvirNC_035788.1" 2450175 2483153 2
"4846" "cvirNC_035788.1" 2511298 2516148 1
"4847" "cvirNC_035788.1" 2917455 2919379 -1
"4848" "cvirNC_035788.1" 2946284 2955306 -1
"4849" "cvirNC_035788.1" 2973639 3038278 1
"4850" "cvirNC_035788.1" 3085057 3094851 -1
"4851" "cvirNC_035788.1" 3162928 3206266 1
"4852" "cvirNC_035788.1" 3211203 3213271 -1
"4853" "cvirNC_035788.1" 3364805 3390375 -1
"4854" "cvirNC_035788.1" 3472237 3477332 -1
"4855" "cvirNC_035788.1" 3687985 3699607 -1
"4856" "cvirNC_035788.1" 3749463 3807701 3
"4857" "cvirNC_035788.1" 4144442 4155491 1
"4858" "cvirNC_035788.1" 4160670 4194336 1
"4859" "cvirNC_035788.1" 4392727 4404105 1
"4860" "cvirNC_035788.1" 4784870 4799291 2
"4861" "cvirNC_035788.1" 4982899 5014044 1
"4862" "cvirNC_035788.1" 5283719 5284479 1
"4863" "cvirNC_035788.1" 5366676 5401794 1
"4864" "cvirNC_035788.1" 5464107 5496807 6
"4865" "cvirNC_035788.1" 5695704 5702918 1
"4866" "cvirNC_035788.1" 5749631 5752410 1
"4867" "cvirNC_035788.1" 5775339 5786899 1
"4868" "cvirNC_035788.1" 5880678 5892777 2
"4869" "cvirNC_035788.1" 5954958 5958140 1
"4870" "cvirNC_035788.1" 5995936 5996870 1
"4871" "cvirNC_035788.1" 6489744 6495719 -1
"4872" "cvirNC_035788.1" 6641329 6647654 1
"4873" "cvirNC_035788.1" 6670297 6735699 -1
"4874" "cvirNC_035788.1" 6865967 6875928 1
"4875" "cvirNC_035788.1" 7019807 7099171 9
"4876" "cvirNC_035788.1" 7111375 7125445 1
"4877" "cvirNC_035788.1" 7157709 7159416 -1
"4878" "cvirNC_035788.1" 7163716 7177249 1
"4879" "cvirNC_035788.1" 7335530 7342653 1
"4880" "cvirNC_035788.1" 7360926 7416836 1
"4881" "cvirNC_035788.1" 7694386 7701780 -1
"4882" "cvirNC_035788.1" 7900843 7915284 1
"4883" "cvirNC_035788.1" 8146477 8148249 1
"4884" "cvirNC_035788.1" 8223306 8225053 -1
"4885" "cvirNC_035788.1" 8460543 8478614 2
"4886" "cvirNC_035788.1" 9052365 9059310 -1
"4887" "cvirNC_035788.1" 9108704 9112961 -1
"4888" "cvirNC_035788.1" 9124455 9154030 2
"4889" "cvirNC_035788.1" 9160813 9200437 3
"4890" "cvirNC_035788.1" 9205148 9217744 1
"4891" "cvirNC_035788.1" 9222443 9227695 1
"4892" "cvirNC_035788.1" 9237374 9244771 2
"4893" "cvirNC_035788.1" 9323576 9325393 1
"4894" "cvirNC_035788.1" 9337824 9341993 -1
"4895" "cvirNC_035788.1" 9350726 9366019 1
"4896" "cvirNC_035788.1" 9378076 9379171 1
"4897" "cvirNC_035788.1" 9391666 9395666 2
"4898" "cvirNC_035788.1" 9396413 9398375 1
"4899" "cvirNC_035788.1" 9399576 9454890 1
"4900" "cvirNC_035788.1" 9526846 9539871 1
"4901" "cvirNC_035788.1" 9712009 9738063 2
"4902" "cvirNC_035788.1" 9793812 9842190 1
"4903" "cvirNC_035788.1" 10268603 10285235 2
"4904" "cvirNC_035788.1" 10291316 10317699 2
"4905" "cvirNC_035788.1" 10664546 10683351 1
"4906" "cvirNC_035788.1" 10775539 10778409 1
"4907" "cvirNC_035788.1" 10913651 10923592 -1
"4908" "cvirNC_035788.1" 10989381 11001642 1
"4909" "cvirNC_035788.1" 11264644 11273283 1
"4910" "cvirNC_035788.1" 11572586 11579544 -1
"4911" "cvirNC_035788.1" 12038706 12041675 -1
"4912" "cvirNC_035788.1" 12052974 12068470 1
"4913" "cvirNC_035788.1" 12127919 12133061 -1
"4914" "cvirNC_035788.1" 12149998 12193946 -1
"4915" "cvirNC_035788.1" 12281699 12292585 -1
"4916" "cvirNC_035788.1" 12323783 12341254 -1
"4917" "cvirNC_035788.1" 12367733 12370806 -1
"4918" "cvirNC_035788.1" 12404355 12472992 1
"4919" "cvirNC_035788.1" 12456139 12505567 -1
"4920" "cvirNC_035788.1" 12478910 12487549 -1
"4921" "cvirNC_035788.1" 12553045 12566485 1
"4922" "cvirNC_035788.1" 12808522 12825790 -1
"4923" "cvirNC_035788.1" 13044922 13047440 -1
"4924" "cvirNC_035788.1" 13047717 13058900 -1
"4925" "cvirNC_035788.1" 13213037 13221255 2
"4926" "cvirNC_035788.1" 13404312 13407236 -1
"4927" "cvirNC_035788.1" 13431209 13437990 1
"4928" "cvirNC_035788.1" 13441606 13452412 1
"4929" "cvirNC_035788.1" 13516884 13522470 -1
"4930" "cvirNC_035788.1" 13560152 13560909 1
"4931" "cvirNC_035788.1" 13635312 13642057 -1
"4932" "cvirNC_035788.1" 13684987 13697360 2
"4933" "cvirNC_035788.1" 13916595 13941705 1
"4934" "cvirNC_035788.1" 13970541 14051150 -1
"4935" "cvirNC_035788.1" 14053393 14055362 1
"4936" "cvirNC_035788.1" 14257421 14328070 1
"4937" "cvirNC_035788.1" 14291676 14302927 -1
"4938" "cvirNC_035788.1" 14498311 14521822 -1
"4939" "cvirNC_035788.1" 15032366 15034081 -1
"4940" "cvirNC_035788.1" 15048203 15050243 1
"4941" "cvirNC_035788.1" 15054251 15064868 1
"4942" "cvirNC_035788.1" 15503175 15524235 -1
"4943" "cvirNC_035788.1" 15534102 15553827 1
"4944" "cvirNC_035788.1" 15669970 15682901 1
"4945" "cvirNC_035788.1" 15887175 15912597 1
"4946" "cvirNC_035788.1" 15968607 15974999 1
"4947" "cvirNC_035788.1" 16356789 16358514 -1
"4948" "cvirNC_035788.1" 16373356 16392901 1
"4949" "cvirNC_035788.1" 16408163 16438800 1
"4950" "cvirNC_035788.1" 16494837 16509654 -1
"4951" "cvirNC_035788.1" 16519960 16535574 -1
"4952" "cvirNC_035788.1" 16818874 16827152 1
"4953" "cvirNC_035788.1" 16931495 16939597 1
"4954" "cvirNC_035788.1" 17071483 17077329 -1
"4955" "cvirNC_035788.1" 17186653 17224485 -1
"4956" "cvirNC_035788.1" 17482639 17492577 2
"4957" "cvirNC_035788.1" 17734077 17747543 1
"4958" "cvirNC_035788.1" 17751840 17764013 2
"4959" "cvirNC_035788.1" 17800246 17824939 -1
"4960" "cvirNC_035788.1" 17863375 17892204 -1
"4961" "cvirNC_035788.1" 17913516 17930696 1
"4962" "cvirNC_035788.1" 18215804 18218543 1
"4963" "cvirNC_035788.1" 18467524 18515817 3
"4964" "cvirNC_035788.1" 18631219 18634284 1
"4965" "cvirNC_035788.1" 18653527 18670232 2
"4966" "cvirNC_035788.1" 18720354 18725706 1
"4967" "cvirNC_035788.1" 18869555 18879074 1
"4968" "cvirNC_035788.1" 18962917 18974958 1
"4969" "cvirNC_035788.1" 18975848 19014158 1
"4970" "cvirNC_035788.1" 19034700 19063746 6
"4971" "cvirNC_035788.1" 19126051 19138840 -1
"4972" "cvirNC_035788.1" 19760940 19776315 -1
"4973" "cvirNC_035788.1" 19974976 19983439 1
"4974" "cvirNC_035788.1" 20017137 20024446 -1
"4975" "cvirNC_035788.1" 20045459 20050671 1
"4976" "cvirNC_035788.1" 20079880 20081913 -1
"4977" "cvirNC_035788.1" 20087181 20101216 2
"4978" "cvirNC_035788.1" 20160942 20178922 1
"4979" "cvirNC_035788.1" 20180161 20182926 -1
"4980" "cvirNC_035788.1" 20212644 20213838 1
"4981" "cvirNC_035788.1" 20377132 20398453 1
"4982" "cvirNC_035788.1" 20472960 20483158 1
"4983" "cvirNC_035788.1" 20632232 20669061 4
"4984" "cvirNC_035788.1" 20788493 20791684 1
"4985" "cvirNC_035788.1" 21100876 21117317 -1
"4986" "cvirNC_035788.1" 21251733 21256697 1
"4987" "cvirNC_035788.1" 21640701 21653997 -1
"4988" "cvirNC_035788.1" 21870491 21871766 1
"4989" "cvirNC_035788.1" 22577291 22584657 -1
"4990" "cvirNC_035788.1" 22638011 22641529 -1
"4991" "cvirNC_035788.1" 22827411 22835596 1
"4992" "cvirNC_035788.1" 22865683 22870052 1
"4993" "cvirNC_035788.1" 22890207 22906333 1
"4994" "cvirNC_035788.1" 22937742 22980826 -1
"4995" "cvirNC_035788.1" 22950295 22953780 1
"4996" "cvirNC_035788.1" 23359155 23371041 -1
"4997" "cvirNC_035788.1" 23403483 23421929 -1
"4998" "cvirNC_035788.1" 23552410 23567063 1
"4999" "cvirNC_035788.1" 23749510 23750466 -1
"5000" "cvirNC_035788.1" 23840941 23849390 1
"5001" "cvirNC_035788.1" 23871713 23883816 1
"5002" "cvirNC_035788.1" 23896976 23907709 1
"5003" "cvirNC_035788.1" 23947305 23972205 4
"5004" "cvirNC_035788.1" 23985046 24002458 1
"5005" "cvirNC_035788.1" 24002671 24008240 -1
"5006" "cvirNC_035788.1" 24171951 24174113 1
"5007" "cvirNC_035788.1" 24206599 24207912 -1
"5008" "cvirNC_035788.1" 24267572 24280492 -1
"5009" "cvirNC_035788.1" 24290213 24298349 -1
"5010" "cvirNC_035788.1" 24311897 24331193 -1
"5011" "cvirNC_035788.1" 24339954 24340629 -1
"5012" "cvirNC_035788.1" 24481375 24501499 -1
"5013" "cvirNC_035788.1" 24515119 24516410 -1
"5014" "cvirNC_035788.1" 24707545 24713624 -1
"5015" "cvirNC_035788.1" 24714884 24719918 -1
"5016" "cvirNC_035788.1" 24788300 24797864 -1
"5017" "cvirNC_035788.1" 24990512 25013138 -1
"5018" "cvirNC_035788.1" 25013136 25015631 -1
"5019" "cvirNC_035788.1" 25349035 25424365 1
"5020" "cvirNC_035788.1" 25488664 25497802 -1
"5021" "cvirNC_035788.1" 25511655 25512537 -1
"5022" "cvirNC_035788.1" 25585227 25586481 -1
"5023" "cvirNC_035788.1" 25624653 25632286 -1
"5024" "cvirNC_035788.1" 25992032 26066804 1
"5025" "cvirNC_035788.1" 26087426 26098896 1
"5026" "cvirNC_035788.1" 26303495 26304400 -1
"5027" "cvirNC_035788.1" 26377981 26385584 5
"5028" "cvirNC_035788.1" 26631340 26646649 2
"5029" "cvirNC_035788.1" 26680639 26698585 2
"5030" "cvirNC_035788.1" 26787172 26793725 -1
"5031" "cvirNC_035788.1" 26798047 26798596 -1
"5032" "cvirNC_035788.1" 26855481 26866241 1
"5033" "cvirNC_035788.1" 26905992 26911369 1
"5034" "cvirNC_035788.1" 27096797 27149817 1
"5035" "cvirNC_035788.1" 27108650 27110954 -1
"5036" "cvirNC_035788.1" 27153913 27176157 2
"5037" "cvirNC_035788.1" 27196007 27198068 -1
"5038" "cvirNC_035788.1" 27201966 27204224 -1
"5039" "cvirNC_035788.1" 27216391 27217664 -1
"5040" "cvirNC_035788.1" 27296828 27297631 -1
"5041" "cvirNC_035788.1" 27391030 27392122 -1
"5042" "cvirNC_035788.1" 27438119 27453418 2
"5043" "cvirNC_035788.1" 27485042 27492061 -1
"5044" "cvirNC_035788.1" 27887871 27916409 1
"5045" "cvirNC_035788.1" 27961230 27963718 -1
"5046" "cvirNC_035788.1" 28032741 28084274 1
"5047" "cvirNC_035788.1" 28148823 28150209 -1
"5048" "cvirNC_035788.1" 28378239 28383060 -1
"5049" "cvirNC_035788.1" 28606563 28615397 -1
"5050" "cvirNC_035788.1" 28894495 28900994 -1
"5051" "cvirNC_035788.1" 28945953 28952606 1
"5052" "cvirNC_035788.1" 29339575 29346802 -1
"5053" "cvirNC_035788.1" 29428692 29433433 -1
"5054" "cvirNC_035788.1" 29496188 29498869 1
"5055" "cvirNC_035788.1" 29525866 29529180 -1
"5056" "cvirNC_035788.1" 29588673 29644654 -1
"5057" "cvirNC_035788.1" 29671467 29678087 1
"5058" "cvirNC_035788.1" 29722104 29756276 2
"5059" "cvirNC_035788.1" 29947801 29963202 -2
"5060" "cvirNC_035788.1" 30159750 30165572 -1
"5061" "cvirNC_035788.1" 30355587 30368444 2
"5062" "cvirNC_035788.1" 30408621 30425579 1
"5063" "cvirNC_035788.1" 30436304 30445225 -1
"5064" "cvirNC_035788.1" 30705136 30714964 1
"5065" "cvirNC_035788.1" 30775745 30791888 3
"5066" "cvirNC_035788.1" 30963526 30964622 -1
"5067" "cvirNC_035788.1" 31074259 31075361 -1
"5068" "cvirNC_035788.1" 31104090 31120852 1
"5069" "cvirNC_035788.1" 31125215 31205925 -1
"5070" "cvirNC_035788.1" 31189387 31190144 1
"5071" "cvirNC_035788.1" 31212581 31438961 2
"5072" "cvirNC_035788.1" 31441401 31454047 1
"5073" "cvirNC_035788.1" 31555213 31559332 1
"5074" "cvirNC_035788.1" 31701563 31739700 1
"5075" "cvirNC_035788.1" 31789605 31794780 -1
"5076" "cvirNC_035788.1" 31883398 31884211 1
"5077" "cvirNC_035788.1" 31997920 32000443 -1
"5078" "cvirNC_035788.1" 32073501 32077967 -1
"5079" "cvirNC_035788.1" 32078466 32105024 -1
"5080" "cvirNC_035788.1" 32082604 32085908 1
"5081" "cvirNC_035788.1" 32183677 32186725 -1
"5082" "cvirNC_035788.1" 32217614 32238041 -1
"5083" "cvirNC_035788.1" 32648869 32649687 -1
"5084" "cvirNC_035788.1" 32828240 32831989 -1
"5085" "cvirNC_035788.1" 32899358 32951810 1
"5086" "cvirNC_035788.1" 33156528 33187239 -1
"5087" "cvirNC_035788.1" 33188863 33194308 -1
"5088" "cvirNC_035788.1" 33732124 33734923 -1
"5089" "cvirNC_035788.1" 33745903 33753632 -1
"5090" "cvirNC_035788.1" 33754759 33764954 -1
"5091" "cvirNC_035788.1" 33769032 33795706 2
"5092" "cvirNC_035788.1" 33796037 33800693 1
"5093" "cvirNC_035788.1" 33823940 33827479 -1
"5094" "cvirNC_035788.1" 33833125 33851380 1
"5095" "cvirNC_035788.1" 33950944 33966247 -1
"5096" "cvirNC_035788.1" 34042787 34046260 1
"5097" "cvirNC_035788.1" 34067844 34086523 1
"5098" "cvirNC_035788.1" 34156927 34159034 1
"5099" "cvirNC_035788.1" 34252543 34254781 -1
"5100" "cvirNC_035788.1" 34490824 34497430 -1
"5101" "cvirNC_035788.1" 34581808 34693882 1
"5102" "cvirNC_035788.1" 34612291 34639593 -1
"5103" "cvirNC_035788.1" 34702799 34706814 -1
"5104" "cvirNC_035788.1" 34728815 34729539 -1
"5105" "cvirNC_035788.1" 34729541 34730465 -1
"5106" "cvirNC_035788.1" 34737377 34738898 -1
"5107" "cvirNC_035788.1" 34887379 34890136 1
"5108" "cvirNC_035788.1" 35333156 35334835 -1
"5109" "cvirNC_035788.1" 35385082 35391347 1
"5110" "cvirNC_035788.1" 35645365 35687250 2
"5111" "cvirNC_035788.1" 35914978 35930875 -1
"5112" "cvirNC_035788.1" 36013712 36023959 3
"5113" "cvirNC_035788.1" 36040049 36044362 -1
"5114" "cvirNC_035788.1" 36069988 36071351 -1
"5115" "cvirNC_035788.1" 36135732 36154700 3
"5116" "cvirNC_035788.1" 36350715 36353126 1
"5117" "cvirNC_035788.1" 36402513 36408008 -1
"5118" "cvirNC_035788.1" 36470173 36474322 1
"5119" "cvirNC_035788.1" 36790918 36803774 2
"5120" "cvirNC_035788.1" 37006466 37049252 1
"5121" "cvirNC_035788.1" 37511041 37515128 1
"5122" "cvirNC_035788.1" 37517723 37522884 -1
"5123" "cvirNC_035788.1" 37544973 37551545 1
"5124" "cvirNC_035788.1" 37622923 37624457 1
"5125" "cvirNC_035788.1" 37678213 37684196 1
"5126" "cvirNC_035788.1" 37699616 37714085 1
"5127" "cvirNC_035788.1" 37749665 37760990 1
"5128" "cvirNC_035788.1" 37814396 37819943 1
"5129" "cvirNC_035788.1" 38109781 38131051 -1
"5130" "cvirNC_035788.1" 38467990 38480682 -1
"5131" "cvirNC_035788.1" 38484687 38492099 1
"5132" "cvirNC_035788.1" 38543613 38594117 1
"5133" "cvirNC_035788.1" 38660507 38663212 -1
"5134" "cvirNC_035788.1" 38674680 38679455 -1
"5135" "cvirNC_035788.1" 38685337 38687691 -1
"5136" "cvirNC_035788.1" 38924401 38931582 1
"5137" "cvirNC_035788.1" 39050833 39057675 1
"5138" "cvirNC_035788.1" 39163231 39192184 1
"5139" "cvirNC_035788.1" 39201159 39202169 1
"5140" "cvirNC_035788.1" 39583099 39591700 1
"5141" "cvirNC_035788.1" 39591706 39605503 1
"5142" "cvirNC_035788.1" 39950512 39957345 2
"5143" "cvirNC_035788.1" 39978894 39997981 1
"5144" "cvirNC_035788.1" 40077714 40141400 -1
"5145" "cvirNC_035788.1" 40172817 40299409 1
"5146" "cvirNC_035788.1" 40439946 40471179 1
"5147" "cvirNC_035788.1" 40991592 41002482 1
"5148" "cvirNC_035788.1" 41033585 41035426 1
"5149" "cvirNC_035788.1" 41096883 41134380 1
"5150" "cvirNC_035788.1" 41152476 41155342 1
"5151" "cvirNC_035788.1" 41209759 41279999 3
"5152" "cvirNC_035788.1" 41328509 41329483 -1
"5153" "cvirNC_035788.1" 41379549 41406183 -1
"5154" "cvirNC_035788.1" 41475472 41478543 1
"5155" "cvirNC_035788.1" 41603184 41617343 -1
"5156" "cvirNC_035788.1" 41636488 41638072 1
"5157" "cvirNC_035788.1" 41715529 41722852 -1
"5158" "cvirNC_035788.1" 41826338 41841693 -1
"5159" "cvirNC_035788.1" 41870723 41872027 -2
"5160" "cvirNC_035788.1" 41976187 41993620 -1
"5161" "cvirNC_035788.1" 42187346 42257598 1
"5162" "cvirNC_035788.1" 42357705 42359324 -1
"5163" "cvirNC_035788.1" 42494746 42505958 1
"5164" "cvirNC_035788.1" 42791360 42814579 2
"5165" "cvirNC_035788.1" 42820541 42822841 -1
"5166" "cvirNC_035788.1" 42970182 43041711 -1
"5167" "cvirNC_035788.1" 43098824 43145964 -1
"5168" "cvirNC_035788.1" 43252370 43275108 1
"5169" "cvirNC_035788.1" 43294782 43302118 1
"5170" "cvirNC_035788.1" 43692066 43771100 -1
"5171" "cvirNC_035788.1" 43717619 43862503 1
"5172" "cvirNC_035788.1" 43909949 43918466 1
"5173" "cvirNC_035788.1" 44263144 44263605 1
"5174" "cvirNC_035788.1" 44305575 44307280 1
"5175" "cvirNC_035788.1" 44307296 44317179 6
"5176" "cvirNC_035788.1" 44502147 44506959 -1
"5177" "cvirNC_035788.1" 45021824 45028837 -1
"5178" "cvirNC_035788.1" 45047918 45053678 -1
"5179" "cvirNC_035788.1" 45083956 45091200 -1
"5180" "cvirNC_035788.1" 45202265 45214036 -1
"5181" "cvirNC_035788.1" 45633341 45648500 -1
"5182" "cvirNC_035788.1" 45655221 45665449 -1
"5183" "cvirNC_035788.1" 45702165 45751438 1
"5184" "cvirNC_035788.1" 45876079 45881373 -1
"5185" "cvirNC_035788.1" 46065238 46073483 1
"5186" "cvirNC_035788.1" 46167547 46238245 2
"5187" "cvirNC_035788.1" 46257229 46296850 3
"5188" "cvirNC_035788.1" 46379419 46404494 -1
"5189" "cvirNC_035788.1" 46403225 46455648 -1
"5190" "cvirNC_035788.1" 46511360 46516840 -1
"5191" "cvirNC_035788.1" 46772815 46979725 2
"5192" "cvirNC_035788.1" 46853270 46862214 1
"5193" "cvirNC_035788.1" 47130308 47520040 1
"5194" "cvirNC_035788.1" 47389304 47400148 1
"5195" "cvirNC_035788.1" 47415793 47462630 3
"5196" "cvirNC_035788.1" 47735376 47786354 4
"5197" "cvirNC_035788.1" 47893307 47912065 1
"5198" "cvirNC_035788.1" 48042162 48077043 1
"5199" "cvirNC_035788.1" 48095507 48123159 -1
"5200" "cvirNC_035788.1" 48168811 48223066 1
"5201" "cvirNC_035788.1" 48263139 48274812 1
"5202" "cvirNC_035788.1" 48481134 48611604 5
"5203" "cvirNC_035788.1" 48631043 48659190 1
"5204" "cvirNC_035788.1" 48635720 48638108 1
"5205" "cvirNC_035788.1" 49014277 49044085 2
"5206" "cvirNC_035788.1" 49066820 49088910 -1
"5207" "cvirNC_035788.1" 49247396 49264215 -1
"5208" "cvirNC_035788.1" 49250750 49257432 -1
"5209" "cvirNC_035788.1" 49323332 49324812 -1
"5210" "cvirNC_035788.1" 49405077 49415098 1
"5211" "cvirNC_035788.1" 49495635 49508864 -1
"5212" "cvirNC_035788.1" 49588194 49638290 -3
"5213" "cvirNC_035788.1" 49940593 49941343 1
"5214" "cvirNC_035788.1" 50141568 50142430 1
"5215" "cvirNC_035788.1" 50147095 50191096 3
"5216" "cvirNC_035788.1" 50209884 50233410 2
"5217" "cvirNC_035788.1" 50443960 50449874 3
"5218" "cvirNC_035788.1" 50469156 50487138 1
"5219" "cvirNC_035788.1" 50588914 50613401 1
"5220" "cvirNC_035788.1" 50919430 50975071 1
"5221" "cvirNC_035788.1" 51053481 51057759 1
"5222" "cvirNC_035788.1" 51115456 51177259 2
"5223" "cvirNC_035788.1" 51210528 51257057 3
"5224" "cvirNC_035788.1" 51404356 51407486 -1
"5225" "cvirNC_035788.1" 51537564 51543987 1
"5226" "cvirNC_035788.1" 51560876 51577000 -1
"5227" "cvirNC_035788.1" 51609072 51659235 1
"5228" "cvirNC_035788.1" 51669493 51674383 1
"5229" "cvirNC_035788.1" 51752999 51789099 2
"5230" "cvirNC_035788.1" 51852438 51855063 1
"5231" "cvirNC_035788.1" 51971675 51990822 2
"5232" "cvirNC_035788.1" 51997123 52017991 1
"5233" "cvirNC_035788.1" 52156888 52162651 1
"5234" "cvirNC_035788.1" 52372660 52386707 3
"5235" "cvirNC_035788.1" 52503210 52515816 -1
"5236" "cvirNC_035788.1" 52631315 52724132 8
