"chr" "start" "end" "difference"
"1571" "cvirNC_035784.1" 40593614 40653864 -1
"1572" "cvirNC_035784.1" 40852517 40860312 1
"1573" "cvirNC_035784.1" 41096646 41105543 -1
"1574" "cvirNC_035784.1" 41196745 41208814 3
"1575" "cvirNC_035784.1" 41225993 41249582 1
"1576" "cvirNC_035784.1" 41250971 41312475 -2
"1577" "cvirNC_035784.1" 41325739 41334554 -1
"1578" "cvirNC_035784.1" 41415645 41422683 -1
"1579" "cvirNC_035784.1" 41895628 41915782 -1
"1580" "cvirNC_035784.1" 42218530 42221822 1
"1581" "cvirNC_035784.1" 42222076 42241037 2
"1582" "cvirNC_035784.1" 42313626 42335268 1
"1583" "cvirNC_035784.1" 42433047 42455324 1
"1584" "cvirNC_035784.1" 42510734 42532193 -1
"1585" "cvirNC_035784.1" 42755638 42759475 1
"1586" "cvirNC_035784.1" 42858117 42876054 1
"1587" "cvirNC_035784.1" 42940096 42951625 1
"1588" "cvirNC_035784.1" 42990714 42997258 -1
"1589" "cvirNC_035784.1" 43110691 43139937 1
"1590" "cvirNC_035784.1" 43142925 43154143 1
"1591" "cvirNC_035784.1" 43557213 43561011 -1
"1592" "cvirNC_035784.1" 43633454 43643564 -1
"1593" "cvirNC_035784.1" 43773587 43784203 -1
"1594" "cvirNC_035784.1" 43951598 43958184 -1
"1595" "cvirNC_035784.1" 44062042 44074785 -1
"1596" "cvirNC_035784.1" 44098187 44120313 1
"1597" "cvirNC_035784.1" 44619024 44647777 1
"1598" "cvirNC_035784.1" 45187307 45235812 2
"1599" "cvirNC_035784.1" 45375756 45422765 1
"1600" "cvirNC_035784.1" 45496406 45502130 -1
"1601" "cvirNC_035784.1" 45737837 45769038 -1
"1602" "cvirNC_035784.1" 45919632 45962756 1
"1603" "cvirNC_035784.1" 46249916 46255412 1
"1604" "cvirNC_035784.1" 46256792 46264390 -1
"1605" "cvirNC_035784.1" 46267041 46273114 1
"1606" "cvirNC_035784.1" 46530933 46532104 1
"1607" "cvirNC_035784.1" 46533522 46543974 1
"1608" "cvirNC_035784.1" 46999380 47001528 -1
"1609" "cvirNC_035784.1" 47008111 47045046 -1
"1610" "cvirNC_035784.1" 47053702 47061319 1
"1611" "cvirNC_035784.1" 47071824 47074026 -1
"1612" "cvirNC_035784.1" 47138055 47158947 -1
"1613" "cvirNC_035784.1" 47497685 47524217 1
"1614" "cvirNC_035784.1" 48665738 48673749 -1
"1615" "cvirNC_035784.1" 48734655 48743485 -1
"1616" "cvirNC_035784.1" 49257918 49275329 -2
"1617" "cvirNC_035784.1" 49456055 49475741 -1
"1618" "cvirNC_035784.1" 49525993 49534442 1
"1619" "cvirNC_035784.1" 49725087 49736265 1
"1620" "cvirNC_035784.1" 49923357 49943451 -2
"1621" "cvirNC_035784.1" 49985421 49989078 -1
"1622" "cvirNC_035784.1" 50509800 50542810 2
"1623" "cvirNC_035784.1" 50808051 50892199 -1
"1624" "cvirNC_035784.1" 51327455 51374391 -1
"1625" "cvirNC_035784.1" 51672968 51691684 1
"1626" "cvirNC_035784.1" 51946867 51991660 2
"1627" "cvirNC_035784.1" 52060988 52070015 -1
"1628" "cvirNC_035784.1" 52072964 52074290 -1
"1629" "cvirNC_035784.1" 52083379 52088038 -1
"1630" "cvirNC_035784.1" 52717666 52724620 1
"1631" "cvirNC_035784.1" 52789947 52811380 -1
"1632" "cvirNC_035784.1" 52837345 52858470 1
"1633" "cvirNC_035784.1" 52910954 52925817 1
"1634" "cvirNC_035784.1" 53519769 53541585 -1
"1635" "cvirNC_035784.1" 53589161 53615276 1
"1636" "cvirNC_035784.1" 53717949 53756785 1
"1637" "cvirNC_035784.1" 53944384 53952907 2
"1638" "cvirNC_035784.1" 54013755 54015386 -1
"1639" "cvirNC_035784.1" 54083952 54090600 -1
"1640" "cvirNC_035784.1" 54178963 54205601 1
"1641" "cvirNC_035784.1" 54406465 54433148 -1
"1642" "cvirNC_035784.1" 54443046 54514517 1
"1643" "cvirNC_035784.1" 54464805 54485044 -1
"1644" "cvirNC_035784.1" 54528246 54535168 1
"1645" "cvirNC_035784.1" 54556517 54564292 1
"1646" "cvirNC_035784.1" 54596338 54599925 -1
"1647" "cvirNC_035784.1" 54676483 54681934 1
"1648" "cvirNC_035784.1" 54769391 54773971 1
"1649" "cvirNC_035784.1" 54793828 54799089 3
"1650" "cvirNC_035784.1" 54814110 54876292 1
"1651" "cvirNC_035784.1" 54876412 54887386 3
"1652" "cvirNC_035784.1" 54887624 54910634 -1
"1653" "cvirNC_035784.1" 54914699 54962961 2
"1654" "cvirNC_035784.1" 54963882 54987079 1
"1655" "cvirNC_035784.1" 55104405 55159828 2
"1656" "cvirNC_035784.1" 55187345 55224628 1
"1657" "cvirNC_035784.1" 55534892 55643333 -2
"1658" "cvirNC_035784.1" 55806672 55813155 1
"1659" "cvirNC_035784.1" 55864982 55871318 1
"1660" "cvirNC_035784.1" 55937948 55969184 3
"1661" "cvirNC_035784.1" 56005538 56041881 -1
"1662" "cvirNC_035784.1" 56237429 56277008 1
"1663" "cvirNC_035784.1" 56388134 56391765 1
"1664" "cvirNC_035784.1" 56480753 56669294 -1
"1665" "cvirNC_035784.1" 56719174 56721026 1
"1666" "cvirNC_035784.1" 56819753 56823025 -1
"1667" "cvirNC_035784.1" 56873092 56874817 -1
"1668" "cvirNC_035784.1" 56925837 56933983 1
"1669" "cvirNC_035784.1" 57103288 57106233 1
"1670" "cvirNC_035784.1" 57115712 57122751 -1
"1671" "cvirNC_035784.1" 57240465 57259188 1
"1672" "cvirNC_035784.1" 57307319 57310225 -1
"1673" "cvirNC_035784.1" 57885271 57893450 1
"1674" "cvirNC_035784.1" 57960346 57995728 2
"1675" "cvirNC_035784.1" 58436686 58447145 1
"1676" "cvirNC_035784.1" 58482502 58488650 1
"1677" "cvirNC_035784.1" 58737805 58740877 -1
"1678" "cvirNC_035784.1" 58772208 58772279 -1
"1679" "cvirNC_035784.1" 59173732 59175071 -1
"1680" "cvirNC_035784.1" 59258810 59264703 1
"1681" "cvirNC_035784.1" 59344391 59374488 -1
"1682" "cvirNC_035784.1" 59448123 59458773 -1
"1683" "cvirNC_035784.1" 59541937 59547327 -1
"1684" "cvirNC_035784.1" 59648906 59650477 -1
"1685" "cvirNC_035784.1" 59665352 59718227 2
"1686" "cvirNC_035784.1" 59841037 59845988 1
"1687" "cvirNC_035784.1" 59986713 60039191 1
"1688" "cvirNC_035784.1" 60650703 60653259 1
"1689" "cvirNC_035784.1" 60660055 60661710 1
"1690" "cvirNC_035784.1" 60680007 60681670 1
"1691" "cvirNC_035784.1" 61082917 61119758 3
"1692" "cvirNC_035784.1" 61164207 61167865 2
"1693" "cvirNC_035784.1" 61382886 61395917 1
"1694" "cvirNC_035784.1" 61562374 61566378 -1
"1695" "cvirNC_035784.1" 61569561 61584462 1
"1696" "cvirNC_035784.1" 61852762 61854734 2
"1697" "cvirNC_035784.1" 62525477 62569355 1
"1698" "cvirNC_035784.1" 62579282 62588425 1
"1699" "cvirNC_035784.1" 62908376 62913930 1
"1700" "cvirNC_035784.1" 63045894 63048345 -1
"1701" "cvirNC_035784.1" 63109721 63115824 -1
"1702" "cvirNC_035784.1" 63115998 63125863 6
"1703" "cvirNC_035784.1" 63298500 63301571 1
"1704" "cvirNC_035784.1" 63505637 63513505 2
"1705" "cvirNC_035784.1" 63701572 63712917 1
"1706" "cvirNC_035784.1" 63753500 63767818 -1
"1707" "cvirNC_035784.1" 64068036 64113429 1
"1708" "cvirNC_035784.1" 64249905 64267158 -1
"1709" "cvirNC_035784.1" 64336121 64359271 -1
"1710" "cvirNC_035784.1" 64480417 64498317 1
"1711" "cvirNC_035784.1" 64505564 64512740 2
"1712" "cvirNC_035784.1" 64716888 64807724 1
"1713" "cvirNC_035784.1" 65141206 65155788 1
"1714" "cvirNC_035784.1" 65189752 65192511 1
"1715" "cvirNC_035784.1" 65584876 65613117 9
"1716" "cvirNC_035784.1" 65625825 65644546 1
"1717" "cvirNC_035784.1" 65644988 65672868 1
"1718" "cvirNC_035784.1" 65679442 65683040 1
"1719" "cvirNC_035784.1" 65824048 65872470 2
"1720" "cvirNC_035784.1" 65892981 65914112 1
"1721" "cvirNC_035784.1" 65937232 65948131 -1
"1722" "cvirNC_035784.1" 65975851 65982053 -1
"1723" "cvirNC_035784.1" 66325187 66372020 3
"1724" "cvirNC_035784.1" 66390842 66419802 -1
"1725" "cvirNC_035784.1" 66593058 66603271 1
"1726" "cvirNC_035784.1" 66620476 66628758 1
"1727" "cvirNC_035784.1" 66843797 66924244 1
"1728" "cvirNC_035784.1" 67525613 67529744 1
"1729" "cvirNC_035784.1" 67662181 67670221 -1
"1730" "cvirNC_035784.1" 67673349 67682452 1
"1731" "cvirNC_035784.1" 67729733 67766650 -1
"1732" "cvirNC_035784.1" 67861555 67863668 -1
"1733" "cvirNC_035784.1" 68234672 68252226 3
"1734" "cvirNC_035784.1" 68317954 68325247 1
"1735" "cvirNC_035784.1" 68326163 68333901 1
"1736" "cvirNC_035784.1" 68338613 68342374 1
"1737" "cvirNC_035784.1" 68480029 68480974 1
"1738" "cvirNC_035784.1" 68652998 68721088 1
"1739" "cvirNC_035784.1" 68750917 68766303 1
"1740" "cvirNC_035784.1" 68846840 68892245 2
"1741" "cvirNC_035784.1" 68898111 68957546 1
"1742" "cvirNC_035784.1" 69382866 69385109 1
"1743" "cvirNC_035784.1" 69388250 69394758 -1
"1744" "cvirNC_035784.1" 69396267 69400039 1
"1745" "cvirNC_035784.1" 69408598 69430588 1
"1746" "cvirNC_035784.1" 69540157 69562366 -1
"1747" "cvirNC_035784.1" 69759317 69767117 1
"1748" "cvirNC_035784.1" 69850139 69861968 2
"1749" "cvirNC_035784.1" 69918265 70005380 -1
"1750" "cvirNC_035784.1" 70874693 70877921 -1
"1751" "cvirNC_035784.1" 70923824 70927974 -1
"1752" "cvirNC_035784.1" 70947942 70957242 1
"1753" "cvirNC_035784.1" 70994871 71007361 1
"1754" "cvirNC_035784.1" 71696116 71744680 6
"1755" "cvirNC_035784.1" 72210667 72225370 1
"1756" "cvirNC_035784.1" 72509395 72516808 1
"1757" "cvirNC_035784.1" 72856195 72856705 -1
"1758" "cvirNC_035784.1" 72866255 72871869 -1
"1759" "cvirNC_035784.1" 72905384 72961294 1
"1760" "cvirNC_035784.1" 72990654 72996428 1
"1761" "cvirNC_035784.1" 73175386 73189829 2
"1762" "cvirNC_035784.1" 73331106 73337588 1
"1763" "cvirNC_035784.1" 73668237 73686592 1
"1764" "cvirNC_035784.1" 73725307 73742571 -1
"1765" "cvirNC_035784.1" 73772265 73813908 1
"1766" "cvirNC_035784.1" 74075693 74090410 4
"1767" "cvirNC_035784.1" 74215314 74264324 1
"1768" "cvirNC_035784.1" 75208112 75211313 -2
"1769" "cvirNC_035784.1" 75217695 75224068 -1
"1770" "cvirNC_035784.1" 75346621 75355388 1
"1771" "cvirNC_035784.1" 75706422 75714085 -1
"1772" "cvirNC_035784.1" 75837989 75852343 -1
"1773" "cvirNC_035784.1" 75971289 75976939 1
"1774" "cvirNC_035784.1" 76035424 76092541 -1
"1775" "cvirNC_035784.1" 76147295 76185254 1
"1776" "cvirNC_035784.1" 76189886 76195617 -1
"1777" "cvirNC_035784.1" 76246342 76250457 1
"1778" "cvirNC_035784.1" 76260581 76266302 1
"1779" "cvirNC_035784.1" 76354975 76358658 1
"1780" "cvirNC_035784.1" 76421733 76423010 -1
"1781" "cvirNC_035784.1" 76542826 76544302 1
"1782" "cvirNC_035784.1" 76684405 76710574 -1
"1783" "cvirNC_035784.1" 77150086 77161381 -1
"1784" "cvirNC_035784.1" 77285002 77328486 3
"1785" "cvirNC_035784.1" 77406870 77432559 -1
"1786" "cvirNC_035784.1" 77501227 77518927 1
"1787" "cvirNC_035784.1" 77636250 77644646 1
"1788" "cvirNC_035784.1" 78173626 78198899 1
"1789" "cvirNC_035784.1" 79011374 79040894 1
"1790" "cvirNC_035784.1" 79530032 79537406 -1
"1791" "cvirNC_035784.1" 79707714 79774623 1
"1792" "cvirNC_035784.1" 79930853 79948571 2
"1793" "cvirNC_035784.1" 79990221 80023386 1
"1794" "cvirNC_035784.1" 80044150 80046619 -1
"1795" "cvirNC_035784.1" 80060246 80070735 1
"1796" "cvirNC_035784.1" 80073400 80082950 1
"1797" "cvirNC_035784.1" 80128720 80135178 1
"1798" "cvirNC_035784.1" 80139645 80145272 -1
"1799" "cvirNC_035784.1" 80238778 80264930 1
"1800" "cvirNC_035784.1" 80570725 80581480 -1
"1801" "cvirNC_035784.1" 80583312 80587710 1
"1802" "cvirNC_035784.1" 80590083 80591109 -1
"1803" "cvirNC_035784.1" 80634273 80654216 -1
"1804" "cvirNC_035784.1" 81095847 81099159 1
"1805" "cvirNC_035784.1" 81108085 81114576 -1
"1806" "cvirNC_035784.1" 81371403 81372164 -1
"1807" "cvirNC_035784.1" 81415561 81419978 -1
"1808" "cvirNC_035784.1" 81420688 81425491 -2
"1809" "cvirNC_035784.1" 81427231 81439413 1
"1810" "cvirNC_035784.1" 81556804 81558616 -1
"1811" "cvirNC_035784.1" 81675199 81677698 1
"1812" "cvirNC_035784.1" 81689849 81702920 -1
"1813" "cvirNC_035784.1" 81912965 81925174 -2
"1814" "cvirNC_035784.1" 81991465 82009907 2
"1815" "cvirNC_035784.1" 82033148 82118417 -1
"1816" "cvirNC_035784.1" 82355692 82366405 -1
"1817" "cvirNC_035784.1" 82793745 82813619 2
"1818" "cvirNC_035784.1" 82814729 82824047 -1
"1819" "cvirNC_035784.1" 82825166 82844724 1
"1820" "cvirNC_035784.1" 82909974 82924821 -1
"1821" "cvirNC_035784.1" 83060698 83071301 -1
"1822" "cvirNC_035784.1" 83315247 83317474 2
"1823" "cvirNC_035784.1" 83461026 83464888 1
"1824" "cvirNC_035784.1" 83472032 83480799 -1
"1825" "cvirNC_035784.1" 83508772 83517008 -1
"1826" "cvirNC_035784.1" 83729253 83758312 1
"1827" "cvirNC_035784.1" 83766769 83783152 2
"1828" "cvirNC_035784.1" 83827162 83839122 1
"1829" "cvirNC_035784.1" 83912558 83913949 1
"1830" "cvirNC_035784.1" 83975218 83977509 -1
"1831" "cvirNC_035784.1" 84040129 84072408 5
"1832" "cvirNC_035784.1" 84073462 84079158 -1
"1833" "cvirNC_035784.1" 84193501 84197896 1
"1834" "cvirNC_035784.1" 84353034 84385587 -1
"1835" "cvirNC_035784.1" 84497503 84525730 2
"1836" "cvirNC_035784.1" 84787738 84790166 1
"1837" "cvirNC_035784.1" 84938973 84979594 2
"1838" "cvirNC_035784.1" 85065149 85074037 1
"1839" "cvirNC_035784.1" 85261423 85274156 -1
"1840" "cvirNC_035784.1" 85307123 85316438 -1
"1841" "cvirNC_035784.1" 85883747 85931586 1
"1842" "cvirNC_035784.1" 86064199 86087701 -1
"1843" "cvirNC_035784.1" 86218871 86280306 1
"1844" "cvirNC_035784.1" 86800333 86836900 1
"1845" "cvirNC_035784.1" 87022602 87035212 1
"1846" "cvirNC_035784.1" 87389021 87400578 -1
"1847" "cvirNC_035784.1" 87609487 87619565 1
"1848" "cvirNC_035784.1" 87828760 87842815 -1
"1849" "cvirNC_035784.1" 87846384 87852197 -1
"1850" "cvirNC_035784.1" 87936113 88256082 -1
"1851" "cvirNC_035784.1" 87959927 87979019 5
"1852" "cvirNC_035784.1" 88441217 88450882 -3
"1853" "cvirNC_035784.1" 88981051 88986825 -1
"1854" "cvirNC_035784.1" 89006654 89039441 1
"1855" "cvirNC_035784.1" 89076116 89079762 1
"1856" "cvirNC_035784.1" 89155193 89156071 1
"1857" "cvirNC_035784.1" 89281341 89313073 -1
"1858" "cvirNC_035784.1" 89460182 89492176 -1
"1859" "cvirNC_035784.1" 89618239 89641645 1
"1860" "cvirNC_035784.1" 89702467 89712552 2
"1861" "cvirNC_035784.1" 89784509 89828204 1
"1862" "cvirNC_035784.1" 89862094 89959446 2
"1863" "cvirNC_035784.1" 90016712 90186559 1
"1864" "cvirNC_035784.1" 90244825 90385962 -3
"1865" "cvirNC_035784.1" 90249846 90253846 -1
"1866" "cvirNC_035784.1" 90263653 90269897 -1
"1867" "cvirNC_035784.1" 90485949 90490995 1
"1868" "cvirNC_035784.1" 90499764 90505224 -1
"1869" "cvirNC_035784.1" 90550823 90552950 -1
"1870" "cvirNC_035784.1" 90790277 90798295 1
"1871" "cvirNC_035784.1" 90833339 90853236 1
"1872" "cvirNC_035784.1" 90976123 90991154 -1
"1873" "cvirNC_035784.1" 91040296 91043161 -1
"1874" "cvirNC_035784.1" 91071467 91083875 -1
"1875" "cvirNC_035784.1" 91386554 91413976 2
"1876" "cvirNC_035784.1" 91682719 91703168 1
"1877" "cvirNC_035784.1" 91801578 91831310 -1
"1878" "cvirNC_035784.1" 91987813 91989312 1
"1879" "cvirNC_035784.1" 92187738 92188253 -1
"1880" "cvirNC_035784.1" 92229712 92259620 1
"1881" "cvirNC_035784.1" 92364019 92377533 -1
"1882" "cvirNC_035784.1" 92416882 92418140 1
"1883" "cvirNC_035784.1" 92983751 92996603 -1
"1884" "cvirNC_035784.1" 93077843 93091154 -1
"1885" "cvirNC_035784.1" 93122110 93125429 1
"1886" "cvirNC_035784.1" 93344447 93352306 -1
"1887" "cvirNC_035784.1" 93352400 93443037 -1
"1888" "cvirNC_035784.1" 93454063 93465046 2
"1889" "cvirNC_035784.1" 93522530 93656582 -2
"1890" "cvirNC_035784.1" 94174506 94277988 1
"1891" "cvirNC_035784.1" 94307432 94321780 -1
"1892" "cvirNC_035784.1" 94508332 94510239 -1
"1893" "cvirNC_035784.1" 94658552 94660716 1
"1894" "cvirNC_035784.1" 94740020 94742082 -1
"1895" "cvirNC_035784.1" 94852469 94857463 1
"1896" "cvirNC_035784.1" 94896409 94918743 -1
"1897" "cvirNC_035784.1" 94929877 95024359 -1
"1898" "cvirNC_035784.1" 95356627 95373114 1
"1899" "cvirNC_035784.1" 95490655 95622025 1
"1900" "cvirNC_035784.1" 95626599 95627507 1
"1901" "cvirNC_035784.1" 95881914 95928524 1
"1902" "cvirNC_035784.1" 96167354 96168484 -1
"1903" "cvirNC_035784.1" 96232706 96233799 1
"1904" "cvirNC_035784.1" 96422637 96434546 1
"1905" "cvirNC_035784.1" 96563973 96580029 -1
"1906" "cvirNC_035784.1" 97114270 97178206 1
"1907" "cvirNC_035784.1" 97281982 97294688 1
"1908" "cvirNC_035784.1" 97461729 97464552 -1
"1909" "cvirNC_035784.1" 97478469 97545310 1
"1910" "cvirNC_035784.1" 97843725 97913728 2
"1911" "cvirNC_035784.1" 98071940 98088670 1
"1912" "cvirNC_035784.1" 98519918 98616360 1
"1913" "cvirNC_035784.1" 98547528 98558497 -1
"1914" "cvirNC_035785.1" 327117 330882 1
"1915" "cvirNC_035785.1" 515401 524498 1
"1916" "cvirNC_035785.1" 585014 589968 1
"1917" "cvirNC_035785.1" 656876 668309 1
"1918" "cvirNC_035785.1" 927896 950830 3
"1919" "cvirNC_035785.1" 1031816 1048258 -1
"1920" "cvirNC_035785.1" 1325602 1338676 -1
"1921" "cvirNC_035785.1" 1395560 1421294 2
"1922" "cvirNC_035785.1" 1437494 1444882 1
"1923" "cvirNC_035785.1" 1473412 1498134 1
"1924" "cvirNC_035785.1" 1656947 1671720 1
"1925" "cvirNC_035785.1" 1815247 1827648 1
"1926" "cvirNC_035785.1" 1839976 1844662 -1
"1927" "cvirNC_035785.1" 1881623 1892168 1
"1928" "cvirNC_035785.1" 2133776 2141045 -1
"1929" "cvirNC_035785.1" 3059083 3060335 -1
"1930" "cvirNC_035785.1" 3106314 3108790 1
"1931" "cvirNC_035785.1" 3294824 3300147 1
"1932" "cvirNC_035785.1" 3394815 3399698 1
"1933" "cvirNC_035785.1" 3525470 3548184 -1
"1934" "cvirNC_035785.1" 3734871 3766247 -2
"1935" "cvirNC_035785.1" 3909350 3955861 1
"1936" "cvirNC_035785.1" 4122776 4133082 1
"1937" "cvirNC_035785.1" 4174905 4183322 1
"1938" "cvirNC_035785.1" 4296133 4338470 -1
"1939" "cvirNC_035785.1" 4447254 4458336 1
"1940" "cvirNC_035785.1" 4481034 4668665 -1
"1941" "cvirNC_035785.1" 5181676 5190044 -1
"1942" "cvirNC_035785.1" 5319949 5334721 1
"1943" "cvirNC_035785.1" 5694037 5696319 -1
"1944" "cvirNC_035785.1" 5699040 5699896 -1
"1945" "cvirNC_035785.1" 6089801 6095225 1
"1946" "cvirNC_035785.1" 6110752 6115306 -1
"1947" "cvirNC_035785.1" 6168299 6177833 1
"1948" "cvirNC_035785.1" 6188209 6196653 1
"1949" "cvirNC_035785.1" 6227948 6230876 1
"1950" "cvirNC_035785.1" 6271552 6297659 1
"1951" "cvirNC_035785.1" 6503759 6550704 1
"1952" "cvirNC_035785.1" 6568440 6577938 1
"1953" "cvirNC_035785.1" 6583082 6588380 -1
"1954" "cvirNC_035785.1" 6609497 6656122 1
"1955" "cvirNC_035785.1" 6840363 6841599 1
"1956" "cvirNC_035785.1" 7063788 7067401 -1
"1957" "cvirNC_035785.1" 7102023 7115779 -1
"1958" "cvirNC_035785.1" 7768240 7769951 2
"1959" "cvirNC_035785.1" 7780957 7833369 -1
"1960" "cvirNC_035785.1" 7994144 8019662 -1
"1961" "cvirNC_035785.1" 8059501 8105902 -1
"1962" "cvirNC_035785.1" 8129680 8139825 -2
"1963" "cvirNC_035785.1" 8203399 8229033 1
"1964" "cvirNC_035785.1" 8334141 8336221 -1
"1965" "cvirNC_035785.1" 8336436 8337325 -1
"1966" "cvirNC_035785.1" 8341685 8343614 -1
"1967" "cvirNC_035785.1" 8386399 8407357 1
"1968" "cvirNC_035785.1" 8786388 8826039 -1
"1969" "cvirNC_035785.1" 8845034 8847377 -1
"1970" "cvirNC_035785.1" 8922708 8928148 1
"1971" "cvirNC_035785.1" 8975304 8994363 1
"1972" "cvirNC_035785.1" 9023918 9026798 1
"1973" "cvirNC_035785.1" 9091858 9096253 1
"1974" "cvirNC_035785.1" 9168046 9170320 1
"1975" "cvirNC_035785.1" 9199060 9245820 2
"1976" "cvirNC_035785.1" 9410240 9421794 1
"1977" "cvirNC_035785.1" 9490442 9493249 -1
"1978" "cvirNC_035785.1" 9501791 9503700 1
"1979" "cvirNC_035785.1" 9615776 9616403 -1
"1980" "cvirNC_035785.1" 9681870 9750002 1
"1981" "cvirNC_035785.1" 9773380 9799573 1
"1982" "cvirNC_035785.1" 9818552 9820190 1
"1983" "cvirNC_035785.1" 9868343 9881163 -3
"1984" "cvirNC_035785.1" 9909825 9911083 -1
"1985" "cvirNC_035785.1" 10184144 10213091 4
"1986" "cvirNC_035785.1" 10279847 10297306 1
"1987" "cvirNC_035785.1" 10364724 10379815 -1
"1988" "cvirNC_035785.1" 10383667 10408269 1
"1989" "cvirNC_035785.1" 10446982 10465289 -1
"1990" "cvirNC_035785.1" 10633000 10657203 1
"1991" "cvirNC_035785.1" 10664335 10668997 1
"1992" "cvirNC_035785.1" 10677367 10691602 2
"1993" "cvirNC_035785.1" 10733084 10773650 1
"1994" "cvirNC_035785.1" 10874121 10879125 1
"1995" "cvirNC_035785.1" 10922450 10927621 -1
"1996" "cvirNC_035785.1" 10959713 10963052 1
"1997" "cvirNC_035785.1" 11029209 11036729 -1
"1998" "cvirNC_035785.1" 11133483 11176063 1
"1999" "cvirNC_035785.1" 11185547 11264622 2
"2000" "cvirNC_035785.1" 11321812 11328609 -1
"2001" "cvirNC_035785.1" 11374118 11376027 1
"2002" "cvirNC_035785.1" 11452664 11490037 -2
"2003" "cvirNC_035785.1" 11477321 11481398 1
"2004" "cvirNC_035785.1" 11589010 11611125 1
"2005" "cvirNC_035785.1" 11858804 11882773 -1
"2006" "cvirNC_035785.1" 11920426 11928894 1
"2007" "cvirNC_035785.1" 11950341 11972984 1
"2008" "cvirNC_035785.1" 12103515 12126991 -1
"2009" "cvirNC_035785.1" 12130772 12142274 -1
"2010" "cvirNC_035785.1" 12388964 12399619 2
"2011" "cvirNC_035785.1" 12780806 12808290 -1
"2012" "cvirNC_035785.1" 12956413 12962920 -1
"2013" "cvirNC_035785.1" 13005865 13032664 1
"2014" "cvirNC_035785.1" 13103148 13165790 -1
"2015" "cvirNC_035785.1" 13584125 13584595 -1
"2016" "cvirNC_035785.1" 13616824 13693017 -2
"2017" "cvirNC_035785.1" 13763895 13812218 3
"2018" "cvirNC_035785.1" 13908292 13916725 -1
"2019" "cvirNC_035785.1" 14107650 14111619 -3
"2020" "cvirNC_035785.1" 14118794 14123151 -1
"2021" "cvirNC_035785.1" 14170826 14252432 3
"2022" "cvirNC_035785.1" 14557179 14699936 -1
"2023" "cvirNC_035785.1" 14568598 14598217 1
"2024" "cvirNC_035785.1" 14839249 14987063 1
"2025" "cvirNC_035785.1" 15030990 15043282 1
"2026" "cvirNC_035785.1" 15080066 15093653 -1
"2027" "cvirNC_035785.1" 15247530 15271892 -1
"2028" "cvirNC_035785.1" 15682374 15711557 4
"2029" "cvirNC_035785.1" 15729659 15749937 1
"2030" "cvirNC_035785.1" 15835859 15844062 -1
"2031" "cvirNC_035785.1" 16003428 16010151 1
"2032" "cvirNC_035785.1" 16246967 16253846 1
"2033" "cvirNC_035785.1" 16306320 16307341 1
"2034" "cvirNC_035785.1" 16316682 16338147 -1
"2035" "cvirNC_035785.1" 16502315 16522416 -1
"2036" "cvirNC_035785.1" 16554550 16565036 -1
"2037" "cvirNC_035785.1" 16873078 16880964 -1
"2038" "cvirNC_035785.1" 16942230 17003991 1
"2039" "cvirNC_035785.1" 17033529 17035121 1
"2040" "cvirNC_035785.1" 17571034 17582122 1
"2041" "cvirNC_035785.1" 17626179 17628230 1
"2042" "cvirNC_035785.1" 17628902 17634788 -1
"2043" "cvirNC_035785.1" 17931878 17939699 1
"2044" "cvirNC_035785.1" 18442058 18453747 1
"2045" "cvirNC_035785.1" 18549257 18561757 -1
"2046" "cvirNC_035785.1" 18579692 18581902 -1
"2047" "cvirNC_035785.1" 18726476 18787556 1
"2048" "cvirNC_035785.1" 18796003 18796831 1
"2049" "cvirNC_035785.1" 18931094 18967050 -1
"2050" "cvirNC_035785.1" 19114010 19121532 -1
"2051" "cvirNC_035785.1" 19333246 19339635 1
"2052" "cvirNC_035785.1" 19367586 19374115 1
"2053" "cvirNC_035785.1" 19888764 19896122 -1
"2054" "cvirNC_035785.1" 20064620 20067403 1
"2055" "cvirNC_035785.1" 20269110 20280358 1
"2056" "cvirNC_035785.1" 20305850 20308988 1
"2057" "cvirNC_035785.1" 20499251 20518555 1
"2058" "cvirNC_035785.1" 20623131 20637169 -1
"2059" "cvirNC_035785.1" 20837227 20847353 -1
"2060" "cvirNC_035785.1" 21498989 21511281 -1
"2061" "cvirNC_035785.1" 21511622 21518133 -2
"2062" "cvirNC_035785.1" 22103193 22109128 -1
"2063" "cvirNC_035785.1" 22261678 22265453 1
"2064" "cvirNC_035785.1" 22292077 22299035 1
"2065" "cvirNC_035785.1" 22479240 22481731 1
"2066" "cvirNC_035785.1" 22605236 22613125 -1
"2067" "cvirNC_035785.1" 22695268 22703745 1
"2068" "cvirNC_035785.1" 22780966 22787895 1
"2069" "cvirNC_035785.1" 22948783 22974272 -1
"2070" "cvirNC_035785.1" 23173484 23178199 1
"2071" "cvirNC_035785.1" 23321906 23322545 -1
"2072" "cvirNC_035785.1" 23519257 23525256 -1
"2073" "cvirNC_035785.1" 23752419 23754684 1
"2074" "cvirNC_035785.1" 23772684 23777848 -1
"2075" "cvirNC_035785.1" 23925080 23939650 -1
"2076" "cvirNC_035785.1" 24027974 24045235 -1
"2077" "cvirNC_035785.1" 24191008 24201892 -1
"2078" "cvirNC_035785.1" 24358373 24382773 -1
"2079" "cvirNC_035785.1" 24405446 24406696 -1
"2080" "cvirNC_035785.1" 24475114 24476411 -1
