chr	start	end	methylation_mean
cvirNC_035788.1	88644002	88657008	20.955993
cvirNC_035788.1	88658580	88661694	18.548173825
cvirNC_035788.1	88674999	88690287	7.82573866666667
cvirNC_035788.1	88683316	88702795	6.40013925
cvirNC_035788.1	88702441	88704944	12.39380125
cvirNC_035788.1	88707325	88716709	29.57181653
cvirNC_035788.1	88716583	88720399	19.5447155909091
cvirNC_035788.1	88720690	88724103	16.1328108636364
cvirNC_035788.1	88735879	88739050	0.82340996
cvirNC_035788.1	88745823	88749757	25.7012688727273
cvirNC_035788.1	88748258	88751750	18.01838
cvirNC_035788.1	88754026	88764842	8.56011204166667
cvirNC_035788.1	88766260	88779055	0.265923341666667
cvirNC_035788.1	88794062	88800292	63.1068725
cvirNC_035788.1	88800688	88807202	2.12811359833333
cvirNC_035788.1	88809120	88820681	70.3448408333333
cvirNC_035788.1	88847142	88855528	27.5843816666667
cvirNC_035788.1	88855541	88862349	25.9346095
cvirNC_035788.1	88874068	88877530	0.471190575
cvirNC_035788.1	88879633	88881521	0.678441376666667
cvirNC_035788.1	88887381	88889977	0.413819411666667
cvirNC_035788.1	88905524	88913807	1.49318501666667
cvirNC_035788.1	88927744	88929696	0.301335088888889
cvirNC_035788.1	88941941	88944080	2.6544855875
cvirNC_035788.1	88944443	88947805	5.28724015454545
cvirNC_035788.1	88953816	88956513	0.7889025
cvirNC_035788.1	88978598	88991872	6.163504
cvirNC_035788.1	88996152	88998461	7.18066491666667
cvirNC_035788.1	89050231	89104403	9.74374116666667
cvirNC_035788.1	89081516	89084375	4.90280145
cvirNC_035788.1	89099381	89100406	3.50553124166667
cvirNC_035788.1	89110471	89119366	7.19250913333333
cvirNC_035788.1	89142265	89145718	16.5928426
cvirNC_035788.1	89161045	89169806	22.3859560833333
cvirNC_035788.1	89179017	89266776	9.61924491666667
cvirNC_035788.1	89179193	89183239	10.3203428333333
cvirNC_035788.1	89209052	89211124	22.7373483333333
cvirNC_035788.1	89235037	89236717	3.904680625
cvirNC_035788.1	89247423	89249093	4.43918335833333
cvirNC_035788.1	89266033	89281456	16.1728838333333
cvirNC_035788.1	89278708	89281296	0
cvirNC_035788.1	89282839	89299118	3.96686978333333
cvirNC_035788.1	89301125	89303077	0.53448917
cvirNC_035788.1	89313679	89319499	3.14345701666667
cvirNC_035788.1	89336892	89340343	17.3484508333333
cvirNC_035788.1	89348374	89381625	65.6646041666667
cvirNC_035788.1	89370930	89372852	71.7727316666667
cvirNC_035788.1	89373055	89374845	70.3193491666667
cvirNC_035788.1	89385311	89390432	35.3312188333333
cvirNC_035788.1	89396008	89398120	17.2054920833333
cvirNC_035788.1	89399421	89400951	1.12632998333333
cvirNC_035788.1	89407573	89448714	1.95552946666667
cvirNC_035788.1	89451701	89457525	13.6395091666667
cvirNC_035788.1	89467151	89481713	37.1950591666667
cvirNC_035788.1	89488503	89491457	0.27880979
cvirNC_035788.1	89508404	89510539	0.303807691666667
cvirNC_035788.1	89512902	89525951	0.5960177
cvirNC_035788.1	89533874	89537372	3.91947870583333
cvirNC_035788.1	89552296	89562141	60.0634385
cvirNC_035788.1	89562348	89571928	45.126365
cvirNC_035788.1	89578258	89585680	2.378358575
cvirNC_035788.1	89587726	89596132	49.0892866666667
cvirNC_035788.1	89597307	89601256	0.236503283636364
cvirNC_035788.1	89606807	89611888	0.9554683
cvirNC_035788.1	89617392	89624254	3.1456647
cvirNC_035788.1	89625955	89632820	0.702650314285714
cvirNC_035788.1	89638166	89641023	36.03127925
cvirNC_035788.1	89644809	89649532	8.90455325
cvirNC_035788.1	89650646	89706644	1.957826175
cvirNC_035788.1	89730220	89740906	0.521790675
cvirNC_035788.1	89747455	89749380	0.414409296666667
cvirNC_035788.1	89752453	89754577	0.192221091818182
cvirNC_035788.1	89756666	89772194	0.361988713333333
cvirNC_035788.1	89774299	89790524	0.46233605
cvirNC_035788.1	89795328	89802225	19.6195374166667
cvirNC_035788.1	89805044	89826865	51.425135
cvirNC_035788.1	89827057	89845325	31.4384916666667
cvirNC_035788.1	89845463	89852842	4.46350349166667
cvirNC_035788.1	89862791	89894944	9.34879316666667
cvirNC_035788.1	89886881	89892940	7.93821533333333
cvirNC_035788.1	89920494	89923815	11.06570475
cvirNC_035788.1	89946677	89949276	1.20080101
cvirNC_035788.1	89960979	89963607	13.1167039166667
cvirNC_035788.1	89967941	89973829	13.46030209
cvirNC_035788.1	89981969	89994868	10.756309
cvirNC_035788.1	90001865	90007282	5.09204870833333
cvirNC_035788.1	90016982	90018288	1.02053648333333
cvirNC_035788.1	90028955	90031555	9.49977733333333
cvirNC_035788.1	90049347	90052992	10.9615614545455
cvirNC_035788.1	90052231	90054915	14.5650930833333
cvirNC_035788.1	90066202	90069962	39.7437809090909
cvirNC_035788.1	90070346	90073586	12.0474874571429
cvirNC_035788.1	90074635	90084775	23.48227575
cvirNC_035788.1	90094379	90097453	16.9952607
cvirNC_035788.1	90099207	90100174	12.03495
cvirNC_035788.1	90100174	90102628	13.22356
cvirNC_035788.1	90119851	90122695	6.70714914166667
cvirNC_035788.1	90133270	90136610	15.5871883333333
cvirNC_035788.1	90138669	90154534	19.3810664833333
cvirNC_035788.1	90155681	90160867	26.8137795833333
cvirNC_035788.1	90175021	90221833	9.25407116666667
cvirNC_035788.1	90192412	90202735	42.8024240833333
cvirNC_035788.1	90223894	90233199	3.70285771666667
cvirNC_035788.1	90234690	90246878	0.291016039166667
cvirNC_035788.1	90267966	90272454	NA
cvirNC_035788.1	90282540	90288935	58.6035330833333
cvirNC_035788.1	90289269	90295690	1.52256709166667
cvirNC_035788.1	90298776	90310167	76.7316525
cvirNC_035788.1	90316155	90318936	24.2251289166667
cvirNC_035788.1	90324493	90327504	0.35092116
cvirNC_035788.1	90334620	90335758	2.435065
cvirNC_035788.1	90338615	90341523	13.86468875
cvirNC_035788.1	90351098	90353640	10.9170806666667
cvirNC_035788.1	90364111	90366974	36.8625605
cvirNC_035788.1	90366974	90369904	73.7558216666667
cvirNC_035788.1	90375561	90380346	15.8711529166667
cvirNC_035788.1	90380535	90387484	68.854025
cvirNC_035788.1	90390229	90399592	41.8627358333333
cvirNC_035788.1	90402328	90409662	59.164885
cvirNC_035788.1	90413700	90417601	44.3966385
cvirNC_035788.1	90423782	90425922	2.1656389
cvirNC_035788.1	90428369	90440296	30.5297583333333
cvirNC_035788.1	90444848	90476791	16.147815
cvirNC_035788.1	90480076	90489775	57.8974983333333
cvirNC_035788.1	90506711	90509322	0.235555851666667
cvirNC_035788.1	90542800	90548915	0.310302583333333
cvirNC_035788.1	90565729	90579603	0.445558991666667
cvirNC_035788.1	90583170	90634293	62.1686133333333
cvirNC_035788.1	90637489	90640723	0.271010383333333
cvirNC_035788.1	90649392	90725240	46.1339341666667
cvirNC_035788.1	90752031	90753523	0.732981335
cvirNC_035788.1	90813178	90844845	0.581108291666667
cvirNC_035788.1	90849680	90852609	5.44343876666667
cvirNC_035788.1	90857908	90859876	0.307844453333333
cvirNC_035788.1	90865705	90867967	0.291159298333333
cvirNC_035788.1	90873830	90875973	0.274026310833333
cvirNC_035788.1	90887976	90890526	0.286459925
cvirNC_035788.1	90895366	90902928	0.3190553875
cvirNC_035788.1	90905945	90937505	64.7467325
cvirNC_035788.1	90941021	90948222	0.295933145
cvirNC_035788.1	90955114	90958210	0.319173141666667
cvirNC_035788.1	90960459	90974573	0.513516295833333
cvirNC_035788.1	90992066	90993591	0.248892131666667
cvirNC_035788.1	90996208	91000229	0.227722858333333
cvirNC_035788.1	91006002	91039971	0.453132908333333
cvirNC_035788.1	91044526	91047216	3.481407
cvirNC_035788.1	91068075	91096360	0.442079408333333
cvirNC_035788.1	91101247	91101951	0.216460963636364
cvirNC_035788.1	91115048	91121553	0.436926966666667
cvirNC_035788.1	91122316	91191521	36.1317666666667
cvirNC_035788.1	91172272	91174783	8.94295054166667
cvirNC_035788.1	91198747	91201827	10.0878693333333
cvirNC_035788.1	91208105	91210671	7.83540233333333
cvirNC_035788.1	91217385	91219078	1.99598064
cvirNC_035788.1	91218982	91219765	9.48350704545454
cvirNC_035788.1	91231027	91233785	0.435406015
cvirNC_035788.1	91238378	91241353	4.204857525
cvirNC_035788.1	91249878	91254234	0.814976466666667
cvirNC_035788.1	91255226	91259602	0.239346890833333
cvirNC_035788.1	91259933	91261760	0.241649118333333
cvirNC_035788.1	91262737	91266535	0.274090665833333
cvirNC_035788.1	91266577	91270829	0.426952655833333
cvirNC_035788.1	91271159	91273688	5.5677992
cvirNC_035788.1	91286343	91294356	0.3393468
cvirNC_035788.1	91299092	91323010	70.8753266666667
cvirNC_035788.1	91325644	91332813	0.303985583333333
cvirNC_035788.1	91336754	91339631	0.303311955833333
cvirNC_035788.1	91342027	91349971	3.32077189166667
cvirNC_035788.1	91352364	91355660	0.240848844166667
cvirNC_035788.1	91363022	91365638	1.0172029725
cvirNC_035788.1	91368661	91371628	0.284388661666667
cvirNC_035788.1	91373689	91478977	4.00023801666667
cvirNC_035788.1	91490409	91530228	0.698450566666667
cvirNC_035788.1	91534992	91535696	0.269456563333333
cvirNC_035788.1	91545665	91552853	1.247334325
cvirNC_035788.1	91553608	91575816	55.05027
cvirNC_035788.1	91576616	91588197	2.16334615833333
cvirNC_035788.1	91595250	91680736	3.35481691666667
cvirNC_035788.1	91631777	91633851	12.1403574
cvirNC_035788.1	91691106	91699583	0.428173958333333
cvirNC_035788.1	91699194	91702628	0.248724233333333
cvirNC_035788.1	91717185	91724261	56.0023106666667
cvirNC_035788.1	91733114	91755672	69.2932866666667
cvirNC_035788.1	91761030	91795509	64.5832316666667
cvirNC_035788.1	91802737	91804711	77.4435508333333
cvirNC_035788.1	91853577	91858200	0.26696445
cvirNC_035788.1	91860179	91874804	56.3393233333333
cvirNC_035788.1	91874983	91901410	2.9903735
cvirNC_035788.1	91902547	91925736	69.6036116666667
cvirNC_035788.1	91928278	91931777	73.404975
cvirNC_035788.1	91931975	91956647	77.2244716666667
cvirNC_035788.1	91957221	91975913	8.97067813333333
cvirNC_035788.1	91978270	91980779	0.227900485833333
cvirNC_035788.1	91993780	91997558	1.28351675833333
cvirNC_035788.1	92011709	92014918	0
cvirNC_035788.1	92018145	92024521	1.568417225
cvirNC_035788.1	92034386	92041736	0.2844526
cvirNC_035788.1	92054558	92059598	0.223297354166667
cvirNC_035788.1	92080272	92093771	0.281918283333333
cvirNC_035788.1	92103015	92119125	2.41172154166667
cvirNC_035788.1	92122844	92124949	3.02602738333333
cvirNC_035788.1	92127266	92170912	0.43413655
cvirNC_035788.1	92174964	92177703	0.3567338225
cvirNC_035788.1	92177994	92186657	3.75396343333333
cvirNC_035788.1	92228576	92252445	1.78842863333333
cvirNC_035788.1	92268666	92284751	0.371974691666667
cvirNC_035788.1	92300849	92304531	0.16786277
cvirNC_035788.1	92327898	92329772	0.204722481666667
cvirNC_035788.1	92346718	92348052	0.399880145454545
cvirNC_035788.1	92357163	92358481	3.24365585833333
cvirNC_035788.1	92358633	92364802	31.50024225
cvirNC_035788.1	92368141	92372449	0.514362205833333
cvirNC_035788.1	92373902	92384824	49.9159158333333
cvirNC_035788.1	92387875	92405865	4.03706666666667
cvirNC_035788.1	92431898	92435531	0.271586313333333
cvirNC_035788.1	92454143	92456820	1.04469774285714
cvirNC_035788.1	92461115	92489017	53.1544108333333
cvirNC_035788.1	92492967	92493760	63.8173509090909
cvirNC_035788.1	92493952	92499937	76.1572666666667
cvirNC_035788.1	92501085	92507288	54.104555
cvirNC_035788.1	92513092	92519075	17.7004841183333
cvirNC_035788.1	92534613	92549918	0.275580266666667
cvirNC_035788.1	92592596	92611207	1.63281586666667
cvirNC_035788.1	92612540	92613736	0.349396433333333
cvirNC_035788.1	92613960	92615141	0.520567841666667
cvirNC_035788.1	92625936	92627218	0.67577256
cvirNC_035788.1	92649195	92651288	0.71570092
cvirNC_035788.1	92652046	92659618	0.21611035
cvirNC_035788.1	92668646	92687442	15.9526375833333
cvirNC_035788.1	92673433	92683004	35.1362766666667
cvirNC_035788.1	92692303	92739510	68.4446141666667
cvirNC_035788.1	92739673	92753871	48.7679158333333
cvirNC_035788.1	92753957	92755796	62.0641258333333
cvirNC_035788.1	92756011	92763326	75.3763325
cvirNC_035788.1	92792987	92800930	17.66371025
cvirNC_035788.1	92813022	92814313	6.257114825
cvirNC_035788.1	92844745	92881883	49.8648183333333
cvirNC_035788.1	92885098	92891026	4.25981076666667
cvirNC_035788.1	92887642	92889488	6.649013025
cvirNC_035788.1	92919215	92929658	0.337660375
cvirNC_035788.1	92937692	92944989	0.233837586666667
cvirNC_035788.1	92966936	92968057	0.699600023333333
cvirNC_035788.1	92978319	92980378	0.17195768
cvirNC_035788.1	92987820	92990368	28.9546499
cvirNC_035788.1	93003681	93005381	0.361340672727273
cvirNC_035788.1	93020368	93021835	1.17613868333333
cvirNC_035788.1	93038843	93040467	0.107411385714286
cvirNC_035788.1	93051426	93064177	30.1550091666667
cvirNC_035788.1	93065150	93072046	0.372739633333333
cvirNC_035788.1	93082077	93085330	0.176596113333333
cvirNC_035788.1	93090181	93098140	3.87348855833333
cvirNC_035788.1	93189815	93206241	10.29191585
cvirNC_035788.1	93221758	93222685	0.27512645
cvirNC_035788.1	93234085	93246142	13.5835052583333
cvirNC_035788.1	93281326	93282439	3.48765187142857
cvirNC_035788.1	93283207	93288849	10.3376284545455
cvirNC_035788.1	93289452	93291111	12.9308058333333
cvirNC_035788.1	93302086	93305611	1.90245921
cvirNC_035788.1	93305037	93313823	14.5562597333333
cvirNC_035788.1	93346136	93352262	4.59626355
cvirNC_035788.1	93366933	93367835	0.3053571
cvirNC_035788.1	93390137	93390696	0
cvirNC_035788.1	93405982	93408772	24.9089783333333
cvirNC_035788.1	93409804	93412681	25.0093553333333
cvirNC_035788.1	93432189	93433518	0.831336325
cvirNC_035788.1	93457151	93457639	2.50579688181818
cvirNC_035788.1	93493123	93495007	17.9527243416667
cvirNC_035788.1	93504782	93528858	3.04584041666667
cvirNC_035788.1	93530512	93533886	4.747060575
cvirNC_035788.1	93534855	93536703	0.736532111111111
cvirNC_035788.1	93548662	93550187	0.224941308333333
cvirNC_035788.1	93553702	93555043	5.02102728181818
cvirNC_035788.1	93596717	93624847	2.66926299166667
cvirNC_035788.1	93632937	93634612	28.70002
cvirNC_035788.1	93639881	93641351	0.26420964
cvirNC_035788.1	93642759	93647620	2.59816893333333
cvirNC_035788.1	93697423	93699130	1.47721720916667
cvirNC_035788.1	93765678	93768578	25.7620567
cvirNC_035788.1	93775442	93778190	7.43695064545455
cvirNC_035788.1	93793883	93797051	0
cvirNC_035788.1	93851052	93858284	16.243026975
cvirNC_035788.1	93877738	93879252	14.3277469583333
cvirNC_035788.1	93879795	93880732	10.421386565
cvirNC_035788.1	93881402	93881865	12.0705594166667
cvirNC_035788.1	93908845	93915342	8.38735541666667
cvirNC_035788.1	93922279	93924763	5.09313465
cvirNC_035788.1	93960153	93966816	0.308530209166667
cvirNC_035788.1	93973816	93990456	49.8964183333333
cvirNC_035788.1	94153798	94161717	19.718252325
cvirNC_035788.1	94165928	94168305	0.151386557142857
cvirNC_035788.1	94168510	94170576	0.425584325
cvirNC_035788.1	94190420	94218711	0.524862658333333
cvirNC_035788.1	94247904	94268388	0.508606308333333
cvirNC_035788.1	94267840	94283598	5.07128340833333
cvirNC_035788.1	94302387	94316570	1.136328075
cvirNC_035788.1	94321270	94341414	5.50722025
cvirNC_035788.1	94359226	94390113	0.459112641666667
cvirNC_035788.1	94400031	94416851	57.927075
cvirNC_035788.1	94421313	94444115	1.80481286666667
cvirNC_035788.1	94455134	94461628	26.1736375
cvirNC_035788.1	94461727	94471291	61.7742883333333
cvirNC_035788.1	94476296	94483101	1.18052854166667
cvirNC_035788.1	94486392	94590025	6.71343775
cvirNC_035788.1	94519202	94531294	1.02864799166667
cvirNC_035788.1	94532436	94535089	4.09021139166667
cvirNC_035788.1	94540274	94567870	1.766022875
cvirNC_035788.1	94553386	94554772	0.228358203636364
cvirNC_035788.1	94557112	94563113	0.609900007272727
cvirNC_035788.1	94570593	94574886	0.214749918333333
cvirNC_035788.1	94642863	94650573	0.516735291666667
cvirNC_035788.1	94669294	94670313	0.0622564833333333
cvirNC_035788.1	94679613	94684951	0.306858677777778
cvirNC_035788.1	94735945	94742141	0.243064781818182
cvirNC_035788.1	94749380	94767866	19.5447936666667
cvirNC_035788.1	94772280	94773101	1.13818404166667
cvirNC_035788.1	94785363	94789742	0.2473946075
cvirNC_035788.1	94794477	94795759	0.392674154545455
cvirNC_035788.1	94797489	94807896	0.851331375
cvirNC_035788.1	94840406	94844679	28.5286378333333
cvirNC_035788.1	94846064	94865076	0.346180166666667
cvirNC_035788.1	94894392	94904303	4.55385358333333
cvirNC_035788.1	94925796	94937537	0.617858858333333
cvirNC_035788.1	94937534	94947976	0.414115191666667
cvirNC_035788.1	94951514	94962387	9.37967280833333
cvirNC_035788.1	94971183	94978811	0.616834015
cvirNC_035788.1	95044853	95054651	13.1195348333333
cvirNC_035788.1	95055050	95056874	2.92846225
cvirNC_035788.1	95059402	95084904	4.37584249166667
cvirNC_035788.1	95064959	95068070	2.61091791666667
cvirNC_035788.1	95097887	95107170	0.473217220833333
cvirNC_035788.1	95109964	95151596	3.28313
cvirNC_035788.1	95118707	95127973	5.80870848333333
cvirNC_035788.1	95166607	95171750	3.5012483
cvirNC_035788.1	95181191	95195231	3.20062080833333
cvirNC_035788.1	95213826	95237260	12.8450418333333
cvirNC_035788.1	95239677	95241817	3.05936389166667
cvirNC_035788.1	95247106	95250096	5.56271824166667
cvirNC_035788.1	95254707	95255312	6.31804144166667
cvirNC_035788.1	95260581	95265211	0.481794975
cvirNC_035788.1	95268682	95287367	0.304179575
cvirNC_035788.1	95306160	95315900	59.8244725
cvirNC_035788.1	95338642	95342407	0.240256058333333
cvirNC_035788.1	95365540	95370321	0.2886700475
cvirNC_035788.1	95384450	95392142	0.210076666666667
cvirNC_035788.1	95404552	95409219	1.34425165833333
cvirNC_035788.1	95410348	95412968	0.213597655
cvirNC_035788.1	95413069	95429616	1.10385474166667
cvirNC_035788.1	95419051	95422603	8.8836505
cvirNC_035788.1	95421265	95424362	1.01762726666667
cvirNC_035788.1	95435734	95437620	0.394954268333333
cvirNC_035788.1	95438244	95448110	0.254574325
cvirNC_035788.1	95453858	95536096	6.65305793333333
cvirNC_035788.1	95532247	95533358	10.915802525
cvirNC_035788.1	95550492	95561403	1.327124025
cvirNC_035788.1	95568331	95577709	5.01048913333333
cvirNC_035788.1	95584492	95592399	0.26113525
cvirNC_035788.1	95596226	95599366	0.109649125
cvirNC_035788.1	95608675	95637147	0.299502516666667
cvirNC_035788.1	95637112	95646941	0.431204456666667
cvirNC_035788.1	95661352	95688648	2.77008216666667
cvirNC_035788.1	95688961	95692125	0.372386085
cvirNC_035788.1	95692646	95700770	0.228862591666667
cvirNC_035788.1	95701994	95707125	0.220683126666667
cvirNC_035788.1	95707731	95710219	0.272149335
cvirNC_035788.1	95712622	95714088	0.128848279166667
cvirNC_035788.1	95723613	95738825	0.907981181818182
cvirNC_035788.1	95789591	95791188	0
cvirNC_035788.1	95794516	95795540	100
cvirNC_035788.1	95839504	95843616	33.6344490909091
cvirNC_035788.1	95894310	95902612	2.154195
cvirNC_035788.1	95907371	95923861	7.69512275833333
cvirNC_035788.1	95940503	95946930	9.9099247625
cvirNC_035788.1	95968947	95976628	0.0189899571428571
cvirNC_035788.1	96022096	96097312	10.0305184166667
cvirNC_035788.1	96117529	96121252	13.7012199166667
cvirNC_035788.1	96131098	96253519	4.1299915
cvirNC_035788.1	96332411	96407750	4.15260353333333
cvirNC_035788.1	96440305	96442968	37.5053203444444
cvirNC_035788.1	96445092	96449536	5.1443944
cvirNC_035788.1	96455867	96511101	5.95395825
cvirNC_035788.1	96496916	96499416	13.7646321666667
cvirNC_035788.1	96532969	96605811	57.0255266666667
cvirNC_035788.1	96537469	96542871	30.1369520833333
cvirNC_035788.1	96611702	96618224	0.329707791666667
cvirNC_035788.1	96618700	96621866	0.164720993333333
cvirNC_035788.1	96655537	96660596	1.25574000833333
cvirNC_035788.1	96662405	96668355	5.97595996666667
cvirNC_035788.1	96704257	96705418	0
cvirNC_035788.1	96717337	96723778	0.227203025
cvirNC_035788.1	96758890	96765599	0.215815375
cvirNC_035788.1	96766365	96769421	3.91812866666667
cvirNC_035788.1	96814503	96832747	0.26543449625
cvirNC_035788.1	96876772	96882635	44.19724962
cvirNC_035788.1	96883416	96885517	52.5593578181818
cvirNC_035788.1	96888088	96901929	49.9587475833333
cvirNC_035788.1	96920702	96922120	21.4237528090909
cvirNC_035788.1	96922124	96923638	11.7361632727273
cvirNC_035788.1	97001192	97005614	0.607922016666667
cvirNC_035788.1	97018496	97061364	1.20420194166667
cvirNC_035788.1	97065018	97086048	1.13210670833333
cvirNC_035788.1	97094194	97118699	2.2478841225
cvirNC_035788.1	97167049	97190886	0.913540783333333
cvirNC_035788.1	97198240	97210900	0.18173075
cvirNC_035788.1	97211123	97214983	0.16824136
cvirNC_035788.1	97260519	97276052	2.82778710833333
cvirNC_035788.1	97292697	97304028	9.88380841666667
cvirNC_035788.1	97308255	97314029	16.5770011333333
cvirNC_035788.1	97314030	97321996	7.09026195
cvirNC_035788.1	97360061	97376678	0.419258925
cvirNC_035788.1	97378599	97386043	1.16906546363636
cvirNC_035788.1	97390416	97391558	2.268496625
cvirNC_035788.1	97391736	97393806	1.67026942727273
cvirNC_035788.1	97406342	97463659	74.6828016666667
cvirNC_035788.1	97483170	97485047	33.9080463333333
cvirNC_035788.1	97487908	97488773	15.627275375
cvirNC_035788.1	97499168	97508128	0.369689041666667
cvirNC_035788.1	97524238	97540310	0.746396025
cvirNC_035788.1	97541294	97544446	3.92680565
cvirNC_035788.1	97544541	97547257	0.480601343636364
cvirNC_035788.1	97560522	97567868	27.9007303333333
cvirNC_035788.1	97581147	97585751	0.127192066666667
cvirNC_035788.1	97594982	97596578	0.079438531
cvirNC_035788.1	97619812	97623116	0.0623481
cvirNC_035788.1	97642169	97659756	0.868205771666667
cvirNC_035788.1	97666394	97670429	8.026267075
cvirNC_035788.1	97694245	97698657	0.190497466666667
cvirNC_035788.1	97704090	97711284	5.35655245833333
cvirNC_035788.1	97721997	97759036	5.65313013333333
cvirNC_035788.1	97763179	97767163	0.246621625454545
cvirNC_035788.1	97769212	97782692	0.7136352
cvirNC_035788.1	97786356	97790444	0.215081191666667
cvirNC_035788.1	97795664	97850914	0.811955366666667
cvirNC_035788.1	97798213	97798811	0.812281881818182
cvirNC_035788.1	97876957	97885295	1.57883900833333
cvirNC_035788.1	97888687	97894703	0.23536165
cvirNC_035788.1	97940012	97943396	14.853329375
cvirNC_035788.1	97972827	97975274	0.139517412
cvirNC_035788.1	98003273	98023269	3.59060931666667
cvirNC_035788.1	98031025	98070411	2.0593693
cvirNC_035788.1	98075696	98079277	4.9505923875
cvirNC_035788.1	98089325	98105180	1.79379496666667
cvirNC_035788.1	98117280	98152668	1.11461604166667
cvirNC_035788.1	98152623	98237761	0.948286075
cvirNC_035788.1	98244972	98271889	0.937833391666667
cvirNC_035788.1	98278083	98290197	0.2528359425
cvirNC_035788.1	98353384	98473523	0.926280016666667
cvirNC_035788.1	98410247	98410987	0.212554533333333
cvirNC_035788.1	98508121	98509875	0
cvirNC_035788.1	98511962	98513278	0
cvirNC_035788.1	98528366	98571562	4.27070316666667
cvirNC_035788.1	98575299	98586156	0.371632483333333
cvirNC_035788.1	98599140	98600413	0.3175759
cvirNC_035788.1	98610509	98613958	0.510280009090909
cvirNC_035788.1	98616764	98619483	6.76169284166667
cvirNC_035788.1	98651526	98661797	7.91005141666667
cvirNC_035788.1	98669415	98677507	0.125082958333333
cvirNC_035788.1	98707678	98709743	0.373881044444444
cvirNC_035788.1	98713024	98715114	0.129551825
cvirNC_035788.1	98717039	98719479	0.268869020909091
cvirNC_035788.1	98721462	98734930	0.539094441666667
cvirNC_035788.1	98735342	98736072	0.44493025
cvirNC_035788.1	98742849	98751846	1.57857721666667
cvirNC_035788.1	98753272	98763445	0.386675710833333
cvirNC_035788.1	98764804	98771654	0.3140809
cvirNC_035788.1	98775537	98793125	58.6233191666667
cvirNC_035788.1	98793542	98818222	63.00975
cvirNC_035788.1	98822156	98826634	45.7319916666667
cvirNC_035788.1	98826218	98853110	18.47414325
cvirNC_035788.1	98854979	98913024	1.60272153333333
cvirNC_035788.1	98869904	98884008	0.779943433333333
cvirNC_035788.1	98897345	98901982	9.40726423333333
cvirNC_035788.1	98917390	98920238	0.261206198333333
cvirNC_035788.1	98933391	98937017	12.797250375
cvirNC_035788.1	98936993	98938573	4.56487787272727
cvirNC_035788.1	98967958	98969762	0.0940552428571429
cvirNC_035788.1	98975907	98982534	17.0406775833333
cvirNC_035788.1	99010723	99070189	7.38893141666667
cvirNC_035788.1	99051915	99057311	2.1842595175
cvirNC_035788.1	99070604	99074515	0.420380331428571
cvirNC_035788.1	99098848	99099528	0
cvirNC_035788.1	99113927	99199118	26.7005558333333
cvirNC_035788.1	99150446	99151139	17.6161082
cvirNC_035788.1	99197966	99202490	9.78471934166667
cvirNC_035788.1	99203146	99206070	19.5545976363636
cvirNC_035788.1	99209778	99216971	34.2956577777778
cvirNC_035788.1	99217033	99219165	22.6217732222222
cvirNC_035788.1	99230021	99267220	11.0898414166667
cvirNC_035788.1	99273320	99294621	38.4818375
cvirNC_035788.1	99296882	99302467	3.60423266666667
cvirNC_035788.1	99304588	99307358	0.38164713
cvirNC_035788.1	99310715	99316654	0.434217528888889
cvirNC_035788.1	99322594	99323624	0.309508366666667
cvirNC_035788.1	99327458	99328802	0.3507968125
cvirNC_035788.1	99335967	99337912	0.116740663333333
cvirNC_035788.1	99343438	99353383	0.25013504
cvirNC_035788.1	99350983	99352455	0.26547868
cvirNC_035788.1	99358957	99359892	0
cvirNC_035788.1	99360147	99361269	0.1403721
cvirNC_035788.1	99366722	99368087	0.21941004
cvirNC_035788.1	99373255	99382397	0.24814925
cvirNC_035788.1	99387229	99793015	7.95711408333333
cvirNC_035788.1	99414093	99423204	0.243785719166667
cvirNC_035788.1	99429905	99444226	0.332719275
cvirNC_035788.1	99438572	99439208	0.236340454545455
cvirNC_035788.1	99446826	99456160	0.241312358333333
cvirNC_035788.1	99461168	99470256	0.358436341666667
cvirNC_035788.1	99470167	99486347	1.33976380833333
cvirNC_035788.1	99499601	99569489	36.2026658333333
cvirNC_035788.1	99511803	99513929	32.19686625
cvirNC_035788.1	99556249	99558173	52.544415
cvirNC_035788.1	99660446	99686946	2.5188586
cvirNC_035788.1	99699166	99700491	18.0045680555556
cvirNC_035788.1	99700789	99702982	8.14600197142857
cvirNC_035788.1	99815144	100032219	1.77538346666667
cvirNC_035788.1	99846329	99876292	1.97569044083333
cvirNC_035788.1	99915115	99918095	0.17049695
cvirNC_035788.1	99933007	99936180	0.219637171666667
cvirNC_035788.1	99953527	99957945	0.3773964175
cvirNC_035788.1	99960801	99964371	4.29171441666667
cvirNC_035788.1	99964617	99970360	0.2877591
cvirNC_035788.1	99985248	99989571	1.73954950833333
cvirNC_035788.1	100010101	100016587	0.1960265125
cvirNC_035788.1	100066499	100067400	5.93884645833333
cvirNC_035788.1	100094494	100096574	0.180827
cvirNC_035788.1	100105355	100134708	1.49420416666667
cvirNC_035788.1	100141925	100143990	0.205456581666667
cvirNC_035788.1	100146671	100149715	0.3219516525
cvirNC_035788.1	100149794	100223203	5.17223333333333
cvirNC_035788.1	100233807	100250394	5.87758301666667
cvirNC_035788.1	100251400	100270853	4.76327590833333
cvirNC_035788.1	100270929	100287605	2.16604814166667
cvirNC_035788.1	100291860	100306496	0.305537891666667
cvirNC_035788.1	100314423	100315903	0.156250008333333
cvirNC_035788.1	100329596	100331773	0.475031516666667
