chr	start	end	mean
cvirNC_035787.1	1060286	1061588	2.332808
cvirNC_035787.1	1065184	1084751	3.0590898
cvirNC_035787.1	1097332	1106003	5.6147709
cvirNC_035787.1	1111194	1111970	15.7503833
cvirNC_035787.1	1112865	1122407	4.7175223
cvirNC_035787.1	1123100	1128670	3.6583357
cvirNC_035787.1	1137031	1147800	3.9377863
cvirNC_035787.1	1158535	1169440	3.696223
cvirNC_035787.1	1174570	1186777	3.3453896
cvirNC_035787.1	1190997	1200741	4.1996143
cvirNC_035787.1	1203666	1213659	6.1825179
cvirNC_035787.1	1213714	1215680	4.7300172
cvirNC_035787.1	1220210	1232688	5.06072551
cvirNC_035787.1	1232774	1240877	6.4454017
cvirNC_035787.1	1253377	1266302	6.8360395
cvirNC_035787.1	1275861	1287206	4.7349884
cvirNC_035787.1	1319421	1338539	7.3588073
cvirNC_035787.1	1339202	1345093	1.3563976
cvirNC_035787.1	1345291	1362537	3.7848473
cvirNC_035787.1	1364277	1367037	7.4790052
cvirNC_035787.1	1373512	1397465	4.0940196
cvirNC_035787.1	1413169	1417057	4.8708926
cvirNC_035787.1	1420893	1424448	2.3588794
cvirNC_035787.1	1439371	1448181	2.996057
cvirNC_035787.1	1451063	1455769	1.4033668
cvirNC_035787.1	1473567	1476415	2.6332595
cvirNC_035787.1	1478567	1486254	5.2104803
cvirNC_035787.1	1487046	1488511	12.4619335
cvirNC_035787.1	1488451	1491227	11.2037759
cvirNC_035787.1	1495245	1504646	8.7050487
cvirNC_035787.1	1511746	1512437	12.4008617
cvirNC_035787.1	1515807	1518044	4.4365272
cvirNC_035787.1	1518461	1525855	4.7598987
cvirNC_035787.1	1528283	1538871	3.7118072
cvirNC_035787.1	1546710	1550025	5.691039
cvirNC_035787.1	1554165	1564843	9.2095714
cvirNC_035787.1	1571248	1572278	5.7820872
cvirNC_035787.1	1581028	1582266	7.1666403
cvirNC_035787.1	1582803	1585029	12.4259937
cvirNC_035787.1	1587426	1610871	4.8570364
cvirNC_035787.1	1603202	1612326	4.4041216
cvirNC_035787.1	1613749	1620459	5.3698951
cvirNC_035787.1	1615982	1618697	17.9004725
cvirNC_035787.1	1620552	1624997	6.8963831
cvirNC_035787.1	1626012	1627902	8.8109421
cvirNC_035787.1	1640540	1646461	2.8557178
cvirNC_035787.1	1650194	1652327	2.1796785
cvirNC_035787.1	1698778	1704683	4.5561042
cvirNC_035787.1	1737712	1740475	6.3730282
cvirNC_035787.1	1740474	1744140	6.4883953
cvirNC_035787.1	1753078	1795612	5.4897983
cvirNC_035787.1	1767433	1775775	8.2816388
cvirNC_035787.1	1787287	1788036	3.9274195
cvirNC_035787.1	1810814	1811496	0.194751
cvirNC_035787.1	1836095	1841075	4.6617973
cvirNC_035787.1	1842833	1845420	3.00757124
cvirNC_035787.1	1847230	1850899	4.3692951
cvirNC_035787.1	1861087	1862482	3.2972062
cvirNC_035787.1	1864842	1890854	4.0228799
cvirNC_035787.1	1891096	1902333	6.5224474
cvirNC_035787.1	1904218	1909393	3.9910785
cvirNC_035787.1	1920631	1927764	4.5722019
cvirNC_035787.1	1929736	1945611	8.6725105
cvirNC_035787.1	1948712	1971206	8.0496981
cvirNC_035787.1	1976657	2011284	5.7025344
cvirNC_035787.1	2018094	2041849	0.5253482
cvirNC_035787.1	2049675	2060724	1.49536444
cvirNC_035787.1	2065204	2068759	3.3297809
cvirNC_035787.1	2075498	2076842	5.3695414
cvirNC_035787.1	2100828	2102952	0.2515019
cvirNC_035787.1	2136112	2142774	4.3013625
cvirNC_035787.1	2150068	2151738	4.1630565
cvirNC_035787.1	2151866	2153410	0.160582
cvirNC_035787.1	2157217	2158681	1.4873601
cvirNC_035787.1	2164407	2169058	0.3070682
cvirNC_035787.1	2200579	2203143	14.6648441
cvirNC_035787.1	2206752	2210404	7.6037318
cvirNC_035787.1	2213934	2217934	4.3489574
cvirNC_035787.1	2226449	2237286	2.9491045
cvirNC_035787.1	2266942	2272990	2.91597851
cvirNC_035787.1	2277143	2279859	3.6071794
cvirNC_035787.1	2282464	2289540	4.2105869
cvirNC_035787.1	2290565	2298132	4.7234777
cvirNC_035787.1	2298845	2317581	4.1848888
cvirNC_035787.1	2317646	2331318	3.3019796
cvirNC_035787.1	2346313	2348520	0.0013355
cvirNC_035787.1	2348413	2385114	0.03629048
cvirNC_035787.1	2401594	2419384	0.5863293
cvirNC_035787.1	2430771	2443208	0.7653975
cvirNC_035787.1	2458585	2460378	0.5777099
cvirNC_035787.1	2464007	2487245	1.0448355
cvirNC_035787.1	2467634	2480696	4.0399071
cvirNC_035787.1	2492270	2516953	2.5827984
cvirNC_035787.1	2513747	2515700	2.8132254
cvirNC_035787.1	2523013	2524539	6.5224245
cvirNC_035787.1	2533945	2535721	9.1333302
cvirNC_035787.1	2540191	2542478	2.489328
cvirNC_035787.1	2543688	2577968	4.6070992
cvirNC_035787.1	2579365	2586125	3.2605389
cvirNC_035787.1	2586131	2611093	1.5988734
cvirNC_035787.1	2620258	2627277	0.7185856
cvirNC_035787.1	2638948	2649218	0.4201714
cvirNC_035787.1	2699657	2706395	0
cvirNC_035787.1	2739942	2887523	3.2467934
cvirNC_035787.1	2807088	2811436	0.409353
cvirNC_035787.1	2844324	2865045	2.81485106
cvirNC_035787.1	2893371	2894729	4.0352384
cvirNC_035787.1	2904645	2907076	16.0330998
cvirNC_035787.1	2972282	2988723	5.7195606
cvirNC_035787.1	2994509	3004270	3.5398604
cvirNC_035787.1	3042186	3082133	6.0015184
cvirNC_035787.1	3086326	3090126	6.0081633
cvirNC_035787.1	3089767	3092374	4.4266165
cvirNC_035787.1	3092472	3103109	10.0860849
cvirNC_035787.1	3110876	3114414	5.3014849
cvirNC_035787.1	3116426	3119670	8.4429727
cvirNC_035787.1	3121394	3142487	5.6385093
cvirNC_035787.1	3142656	3150509	2.1488838
cvirNC_035787.1	3152777	3159538	3.1599861
cvirNC_035787.1	3164029	3165570	1.4151881
cvirNC_035787.1	3167314	3169413	1.6747765
cvirNC_035787.1	3171801	3175552	3.3664959
cvirNC_035787.1	3186557	3190145	3.0343609
cvirNC_035787.1	3204360	3208491	2.3073232
cvirNC_035787.1	3209975	3222235	7.9446191
cvirNC_035787.1	3222222	3224018	8.226452
cvirNC_035787.1	3242344	3243517	14.6649458
cvirNC_035787.1	3282371	3295204	4.3596908
cvirNC_035787.1	3307117	3321518	1.4543818
cvirNC_035787.1	3321566	3364484	1.9666116
cvirNC_035787.1	3364601	3384419	1.6722136
cvirNC_035787.1	3397173	3398138	4.0849246
cvirNC_035787.1	3444012	3449880	4.7350843
cvirNC_035787.1	3453702	3472653	1.149408
cvirNC_035787.1	3456221	3456808	6.7219998
cvirNC_035787.1	3460859	3461506	4.3635574
cvirNC_035787.1	3472993	3522302	5.8712239
cvirNC_035787.1	3483141	3486213	9.3703711
cvirNC_035787.1	3493233	3495794	7.4817897
cvirNC_035787.1	3532105	3548698	2.1746014
cvirNC_035787.1	3549893	3554949	3.4114346
cvirNC_035787.1	3565573	3568177	4.3650681
cvirNC_035787.1	3568397	3573214	2.4937484
cvirNC_035787.1	3574829	3586947	3.390656
cvirNC_035787.1	3587158	3598745	4.8266637
cvirNC_035787.1	3598906	3628051	3.07458508
cvirNC_035787.1	3642182	3652238	2.126966
cvirNC_035787.1	3653121	3676900	2.44934731
cvirNC_035787.1	3685023	3711212	3.012508
cvirNC_035787.1	3723073	3730082	3.8982097
cvirNC_035787.1	3730473	3755271	1.9307169
cvirNC_035787.1	3765494	3782739	5.0263777
cvirNC_035787.1	3783112	3812690	3.4110011
cvirNC_035787.1	3821422	3848588	4.6657661
cvirNC_035787.1	3859046	3898451	3.096908
cvirNC_035787.1	3910537	3940600	5.63725276
cvirNC_035787.1	3953083	3979816	3.6577655
cvirNC_035787.1	3980804	4000912	6.7853974
cvirNC_035787.1	3985865	3989540	6.8854025
cvirNC_035787.1	4003542	4036170	7.9312324
cvirNC_035787.1	4005956	4009939	9.5598754
cvirNC_035787.1	4038248	4043757	5.9972703
cvirNC_035787.1	4050258	4061336	4.8224813
cvirNC_035787.1	4063420	4079832	4.0045859
cvirNC_035787.1	4080437	4091641	7.4488123
cvirNC_035787.1	4096915	4098575	4.6181985
cvirNC_035787.1	4099981	4126182	7.5366843
cvirNC_035787.1	4148010	4171426	5.7508452
cvirNC_035787.1	4175319	4180445	5.1716721
cvirNC_035787.1	4195074	4204728	0.9686637
cvirNC_035787.1	4224946	4247686	1.6553203
cvirNC_035787.1	4252558	4253607	2.3436567
cvirNC_035787.1	4264606	4269158	0.9150947
cvirNC_035787.1	4270934	4279628	0.9581221
cvirNC_035787.1	4282872	4292868	2.4284327
cvirNC_035787.1	4300253	4302484	3.0944525
cvirNC_035787.1	4306400	4308485	2.8915249
cvirNC_035787.1	4339322	4344154	1.8264403
cvirNC_035787.1	4344882	4347782	2.4631802
cvirNC_035787.1	4368331	4550864	0.1990235
cvirNC_035787.1	4584887	4585688	1.9226606
cvirNC_035787.1	4594756	4595363	3.1935613
cvirNC_035787.1	4606269	4612112	3.5820114
cvirNC_035787.1	4613372	4617641	5.437351
cvirNC_035787.1	4650424	4667977	3.9403078
cvirNC_035787.1	4668873	4670353	4.5266062
cvirNC_035787.1	4685747	4687146	3.0972313
cvirNC_035787.1	4687373	4697842	2.0871243
cvirNC_035787.1	4703184	4721995	4.7371669
cvirNC_035787.1	4733863	4744064	5.3089299
cvirNC_035787.1	4749184	4751362	13.2240315
cvirNC_035787.1	4751279	4760987	2.7665359
cvirNC_035787.1	4761545	4766885	5.0413078
cvirNC_035787.1	4774394	4785185	4.1931145
cvirNC_035787.1	4794673	4796527	4.0958612
cvirNC_035787.1	4799089	4805307	2.6248825
cvirNC_035787.1	4809372	4816201	0.9746953
cvirNC_035787.1	4820567	4850006	11.4084903
cvirNC_035787.1	4825243	4830793	4.03622622
cvirNC_035787.1	4835826	4836658	2.5898716
cvirNC_035787.1	4836697	4837126	0.9334515
cvirNC_035787.1	4855900	4866890	6.6439924
cvirNC_035787.1	4867557	4876720	9.4603175
cvirNC_035787.1	4878411	4893735	3.3377875
cvirNC_035787.1	4909913	4941992	0.974834107
cvirNC_035787.1	4949393	4975681	2.3859848
cvirNC_035787.1	4976042	4987681	3.3142172
cvirNC_035787.1	4987892	5001280	2.2445259
cvirNC_035787.1	5003411	5008799	3.8192245
cvirNC_035787.1	5019414	5024371	2.7617286
cvirNC_035787.1	5025566	5032125	3.4117107
cvirNC_035787.1	5039847	5090344	4.1953359
cvirNC_035787.1	5066612	5069092	4.1736311
cvirNC_035787.1	5077187	5080258	6.4201295
cvirNC_035787.1	5090964	5102868	4.3101273
cvirNC_035787.1	5107995	5113116	6.5046288
cvirNC_035787.1	5155378	5157006	2.3988764
cvirNC_035787.1	5180998	5181435	1.7870136
cvirNC_035787.1	5231279	5267281	5.1419961
cvirNC_035787.1	5288842	5319203	2.756701069
cvirNC_035787.1	5409322	5410487	0.8539829
cvirNC_035787.1	5421514	5422862	1.7230962
cvirNC_035787.1	5445390	5518943	0.6652267
cvirNC_035787.1	5465322	5466374	2.3162908
cvirNC_035787.1	5534546	5548909	3.1690833
cvirNC_035787.1	5592389	5593636	5.5747996
cvirNC_035787.1	5606802	5631206	3.29054495
cvirNC_035787.1	5646701	5648309	6.3396263
cvirNC_035787.1	5649328	5669311	4.059346
cvirNC_035787.1	5671561	5679778	6.5310928
cvirNC_035787.1	5687453	5692839	7.201814
cvirNC_035787.1	5692984	5695575	6.5868853
cvirNC_035787.1	5697895	5700174	2.0544626
cvirNC_035787.1	5701137	5708931	3.82599988
cvirNC_035787.1	5715169	5718693	5.1194938
cvirNC_035787.1	5733902	5758917	0.10305911
cvirNC_035787.1	5769689	5779434	1.7825201
cvirNC_035787.1	5811096	5818000	0.4981018
cvirNC_035787.1	5825559	5831949	0
cvirNC_035787.1	5838601	5844959	3.2663511
cvirNC_035787.1	5845660	5865450	21.584168
cvirNC_035787.1	5856270	5862039	0.86034258
cvirNC_035787.1	5869975	5880516	0.26471261
cvirNC_035787.1	5885827	5890100	3.996641
cvirNC_035787.1	5894540	5895298	7.1925447
cvirNC_035787.1	5914739	5922236	4.0096213
cvirNC_035787.1	5933517	5969772	0
cvirNC_035787.1	5984198	5992185	0
cvirNC_035787.1	5995574	6000433	7.0198018
cvirNC_035787.1	6000776	6009832	2.0649662
cvirNC_035787.1	6012090	6013967	1.8518404
cvirNC_035787.1	6018316	6031516	7.0478019
cvirNC_035787.1	6049567	6050940	4.1201005
cvirNC_035787.1	6054785	6055630	13.3013106
cvirNC_035787.1	6065865	6155636	4.0573917
cvirNC_035787.1	6155726	6257765	3.4411926
cvirNC_035787.1	6180298	6194114	15.7376066
cvirNC_035787.1	6217928	6219301	11.3586309
cvirNC_035787.1	6282597	6294010	1.4925278
cvirNC_035787.1	6293989	6317232	2.8373485
cvirNC_035787.1	6317574	6318822	5.8333788
cvirNC_035787.1	6319539	6321267	4.16934081
cvirNC_035787.1	6322512	6330844	4.0183756
cvirNC_035787.1	6335111	6337384	7.3178778
cvirNC_035787.1	6339714	6343485	8.3953875
cvirNC_035787.1	6344438	6349403	8.6181251
cvirNC_035787.1	6374923	6391212	9.8612876
cvirNC_035787.1	6398546	6432707	4.0378568
cvirNC_035787.1	6437486	6440149	11.0629836
cvirNC_035787.1	6446193	6463319	8.021095
cvirNC_035787.1	6464520	6471620	6.2118884
cvirNC_035787.1	6482288	6500368	8.8710833
cvirNC_035787.1	6487898	6493304	4.4525088
cvirNC_035787.1	6504430	6508719	2.0920476
cvirNC_035787.1	6523045	6529521	5.4948797
cvirNC_035787.1	6540446	6549877	7.2741347
cvirNC_035787.1	6560657	6566154	4.4053083
cvirNC_035787.1	6581804	6596141	4.866627
cvirNC_035787.1	6598356	6613247	7.1682666
cvirNC_035787.1	6615365	6635363	9.6219725
cvirNC_035787.1	6641017	6645513	6.0586729
cvirNC_035787.1	6654162	6666092	6.7552678
cvirNC_035787.1	6693874	6713155	11.0921516
cvirNC_035787.1	6749330	6752552	8.5223974
cvirNC_035787.1	6859240	6869080	3.0746041
cvirNC_035787.1	6873683	6875353	1.7701931
cvirNC_035787.1	6878915	6886269	2.9002856
cvirNC_035787.1	6900172	6909216	3.08260346
cvirNC_035787.1	6909582	6911493	5.0739647
cvirNC_035787.1	6918988	6919792	1.326187
cvirNC_035787.1	6922855	6952213	0.2154108
cvirNC_035787.1	6930491	6948264	1.2136206
cvirNC_035787.1	6952892	6954139	0.9045761
cvirNC_035787.1	6956634	6963009	2.6156406
cvirNC_035787.1	6975708	6977083	6.3217061
cvirNC_035787.1	7003864	7007510	3.0016802
cvirNC_035787.1	7007517	7021838	5.9304105
cvirNC_035787.1	7013739	7021018	4.335343
cvirNC_035787.1	7023299	7036662	6.84756281
cvirNC_035787.1	7037614	7038873	5.8982592
cvirNC_035787.1	7040868	7040939	2.59083
cvirNC_035787.1	7050572	7056506	5.6362984
cvirNC_035787.1	7062292	7066528	3.6196156
cvirNC_035787.1	7066751	7080102	3.7195096
cvirNC_035787.1	7083772	7088375	1.9969085
cvirNC_035787.1	7093785	7096694	4.6605441
cvirNC_035787.1	7119736	7122806	3.9670444
cvirNC_035787.1	7124605	7129495	5.4455239
cvirNC_035787.1	7131414	7134774	4.4578824
cvirNC_035787.1	7137628	7156564	5.7764519
cvirNC_035787.1	7162493	7168758	7.631999
cvirNC_035787.1	7168958	7174408	8.5719364
cvirNC_035787.1	7178080	7190879	6.6896858
cvirNC_035787.1	7191082	7204368	2.8701725
cvirNC_035787.1	7208312	7251408	3.49871782
cvirNC_035787.1	7269072	7275017	3.7038662
cvirNC_035787.1	7283791	7288747	1.1850153
cvirNC_035787.1	7291982	7292510	2.0590682
cvirNC_035787.1	7292740	7294692	5.227361
cvirNC_035787.1	7298936	7299767	0.887724
cvirNC_035787.1	7311057	7312378	0.0499332
cvirNC_035787.1	7325680	7326981	0.6255688
cvirNC_035787.1	7329357	7336972	4.48389667
cvirNC_035787.1	7349430	7366351	6.89827367
cvirNC_035787.1	7376473	7407381	3.3970336
cvirNC_035787.1	7435015	7438221	6.3672811
cvirNC_035787.1	7557530	7567324	3.7060001
cvirNC_035787.1	7584073	7599074	0.95410435
cvirNC_035787.1	7603756	7604653	0.2503982
cvirNC_035787.1	7615975	7624418	2.7428605
cvirNC_035787.1	7645838	7647478	8.0180626
cvirNC_035787.1	7675124	7678519	2.6379686
cvirNC_035787.1	7678890	7690650	3.79219739
cvirNC_035787.1	7693191	7702917	5.71609437
cvirNC_035787.1	7703945	7705259	6.6784039
cvirNC_035787.1	7706210	7712063	5.9171998
cvirNC_035787.1	7716071	7716142	5.9558115
cvirNC_035787.1	7745847	7750055	3.9153638
cvirNC_035787.1	7755834	7768771	5.0913604
cvirNC_035787.1	7768975	7781414	4.6561833
cvirNC_035787.1	7785331	7792831	6.0953013
cvirNC_035787.1	7796967	7799882	6.1306644
cvirNC_035787.1	7824874	7827977	5.686025
cvirNC_035787.1	7836326	7838987	5.6816128
cvirNC_035787.1	7842025	7860974	6.5705747
cvirNC_035787.1	7866908	7872568	4.59841841
cvirNC_035787.1	7872771	7879290	7.5796719
cvirNC_035787.1	7882992	7896114	4.8827958
cvirNC_035787.1	7896321	7912555	3.7146557
cvirNC_035787.1	7918822	7962038	5.5987422
cvirNC_035787.1	7978060	7984097	4.007121
cvirNC_035787.1	7991834	7995660	6.767303
cvirNC_035787.1	8012724	8035609	4.63850815
cvirNC_035787.1	8037420	8039473	4.6949464
cvirNC_035787.1	8045697	8050826	1.66465996
cvirNC_035787.1	8066792	8069906	1.1380366356
cvirNC_035787.1	8083552	8087138	5.3473369
cvirNC_035787.1	8103350	8109416	3.60261346
cvirNC_035787.1	8127687	8130697	10.3165717
cvirNC_035787.1	8132531	8134003	10.5337837
cvirNC_035787.1	8144987	8147265	3.7317368
cvirNC_035787.1	8151769	8185706	6.6821362
cvirNC_035787.1	8200990	8230827	10.3838954
cvirNC_035787.1	8232864	8235634	14.0496447
cvirNC_035787.1	8241600	8245251	5.8466985
cvirNC_035787.1	8251813	8256366	0.82946772
cvirNC_035787.1	8271083	8272907	0.4262706
cvirNC_035787.1	8278557	8285760	0.7852666
cvirNC_035787.1	8288257	8306543	23.3971922
cvirNC_035787.1	8291012	8296563	2.2292575
cvirNC_035787.1	8306725	8330248	3.00079
cvirNC_035787.1	8312907	8314953	4.3024196
cvirNC_035787.1	8315049	8317688	4.7405269
cvirNC_035787.1	8340807	8355876	0.5299964
cvirNC_035787.1	8357041	8360756	3.8512351
cvirNC_035787.1	8368537	8370198	7.0776602
cvirNC_035787.1	8371925	8383444	3.4783747
cvirNC_035787.1	8383641	8394944	6.1644106
cvirNC_035787.1	8397676	8415236	4.4892513
cvirNC_035787.1	8416209	8417977	4.9489706
cvirNC_035787.1	8434653	8438699	6.765853
cvirNC_035787.1	8471575	8472822	7.5929826
cvirNC_035787.1	8492380	8495320	9.9716043
cvirNC_035787.1	8528303	8529622	4.5665611
cvirNC_035787.1	8534965	8540033	8.972597
cvirNC_035787.1	8543809	8544795	6.5378593
cvirNC_035787.1	8549524	8554620	9.7135633
cvirNC_035787.1	8558304	8561779	10.481262
cvirNC_035787.1	8566170	8572347	11.200089
cvirNC_035787.1	8577534	8596546	5.8445302
cvirNC_035787.1	8604926	8619789	13.9839932
cvirNC_035787.1	8623930	8624766	11.2624559
cvirNC_035787.1	8627292	8629759	11.6866593
cvirNC_035787.1	8648170	8660309	5.6099653
cvirNC_035787.1	8674530	8677087	3.4106682
cvirNC_035787.1	8682889	8719647	10.7253145
cvirNC_035787.1	8751674	8760704	4.9306051
cvirNC_035787.1	8764051	8769648	8.1842725
cvirNC_035787.1	8772816	8781699	6.0488588
cvirNC_035787.1	8787184	8793426	2.559746
cvirNC_035787.1	8793345	8812273	5.1924188
cvirNC_035787.1	8812348	8812419	2.8762997
cvirNC_035787.1	8814082	8817414	13.7651078
cvirNC_035787.1	8818203	8829980	6.6364836
cvirNC_035787.1	8834023	8840116	5.2851852
cvirNC_035787.1	8850102	8860302	8.3122719
cvirNC_035787.1	8861087	8863418	8.0915111
cvirNC_035787.1	8878920	8881201	11.8207401
cvirNC_035787.1	8923206	8923877	15.5562748
cvirNC_035787.1	8924024	8924608	11.4170067
cvirNC_035787.1	8935246	8939214	16.7093156
cvirNC_035787.1	8952089	8952727	2.7726894
cvirNC_035787.1	8960329	8962797	15.4840172
cvirNC_035787.1	8974981	8975517	5.0295822
cvirNC_035787.1	8990540	8991308	10.4346204
cvirNC_035787.1	9023423	9025519	7.2097673
cvirNC_035787.1	9038371	9041416	4.1165303
cvirNC_035787.1	9043029	9047041	7.0238058
cvirNC_035787.1	9048788	9050928	4.211286
cvirNC_035787.1	9065995	9071543	3.2870122
cvirNC_035787.1	9072830	9075700	2.3512119
cvirNC_035787.1	9080446	9087273	4.1469952
cvirNC_035787.1	9087852	9093252	3.14228223
cvirNC_035787.1	9093495	9098136	3.4737325
cvirNC_035787.1	9101405	9105274	7.0362916
cvirNC_035787.1	9115611	9118248	4.35942219
cvirNC_035787.1	9119057	9122525	58.3972826
cvirNC_035787.1	9124970	9141361	5.2745176
cvirNC_035787.1	9145756	9150968	11.0116491
cvirNC_035787.1	9151136	9209813	4.6867898
cvirNC_035787.1	9219810	9222112	9.9681752
cvirNC_035787.1	9223946	9248375	5.564154
cvirNC_035787.1	9253229	9256221	76.3616025
cvirNC_035787.1	9257343	9318069	3.25744208
cvirNC_035787.1	9320898	9325155	5.35479029
cvirNC_035787.1	9326332	9328941	5.0813515
cvirNC_035787.1	9337030	9340224	0.275432167
cvirNC_035787.1	9342595	9344242	0.6053493
cvirNC_035787.1	9351112	9371148	2.51915559
cvirNC_035787.1	9363831	9365585	12.3119417
cvirNC_035787.1	9384972	9388458	3.0402407
cvirNC_035787.1	9388637	9394228	1.735226345
cvirNC_035787.1	9399435	9402585	4.76407784
cvirNC_035787.1	9406512	9412153	1.601538
cvirNC_035787.1	9415812	9419191	1.3205833
cvirNC_035787.1	9424247	9430950	1.2706838
cvirNC_035787.1	9435415	9439527	4.94046163
cvirNC_035787.1	9438642	9441479	0.9611764
cvirNC_035787.1	9470172	9474860	3.0040576
cvirNC_035787.1	9479094	9480226	2.8049877
cvirNC_035787.1	9485038	9492865	1.6534039
cvirNC_035787.1	9494456	9498353	3.1179403
cvirNC_035787.1	9500214	9508017	1.64509511
cvirNC_035787.1	9509729	9516070	2.6194659
cvirNC_035787.1	9532358	9574644	4.6600083
cvirNC_035787.1	9537871	9543985	4.645847
cvirNC_035787.1	9594660	9601745	3.2741447
cvirNC_035787.1	9615044	9631691	2.7673208
cvirNC_035787.1	9650893	9661933	5.2217949
cvirNC_035787.1	9691873	9696295	2.7228245
cvirNC_035787.1	9718576	9721717	3.1905978
cvirNC_035787.1	9726488	9731049	0.0681625
cvirNC_035787.1	9737640	9739352	4.2908009
cvirNC_035787.1	9809002	9812711	2.660491
cvirNC_035787.1	9814246	9819689	4.7872496
cvirNC_035787.1	9824118	9832581	2.6230091
cvirNC_035787.1	9835971	9847445	3.4875926
cvirNC_035787.1	9850021	9851021	22.3676604
cvirNC_035787.1	9871666	9874523	0.3278455
cvirNC_035787.1	9886467	9887891	0.2493129
cvirNC_035787.1	9894256	9906092	4.3215876
cvirNC_035787.1	9908542	9909567	2.792146
cvirNC_035787.1	9913642	9925384	2.067457
cvirNC_035787.1	9921409	9945003	2.28929382
cvirNC_035787.1	9927324	9930366	0.5593158
cvirNC_035787.1	9935605	9938811	0.2005281
cvirNC_035787.1	9951438	9952475	0.8466838
cvirNC_035787.1	9953770	9967695	3.2735138
cvirNC_035787.1	9967947	9973637	13.9950897
cvirNC_035787.1	9984460	10001091	5.5270376
cvirNC_035787.1	10010216	10012868	6.4125644
cvirNC_035787.1	10019799	10043129	3.2014141
cvirNC_035787.1	10027688	10029971	2.3208213
cvirNC_035787.1	10035911	10038614	2.8961121
cvirNC_035787.1	10043952	10046435	1.1441467
cvirNC_035787.1	10051363	10053033	0.906143
cvirNC_035787.1	10057007	10058356	0.2177128
cvirNC_035787.1	10061135	10063420	1.5677881
cvirNC_035787.1	10064940	10072745	4.35953724
cvirNC_035787.1	10074287	10077228	2.3521156
cvirNC_035787.1	10078788	10082446	4.6810244
cvirNC_035787.1	10084777	10098293	8.91863077
cvirNC_035787.1	10120410	10133879	2.7889482
cvirNC_035787.1	10141758	10147772	4.6263362
cvirNC_035787.1	10154061	10156686	3.1838616
cvirNC_035787.1	10162461	10168104	4.7591609
cvirNC_035787.1	10171252	10178465	3.3041233
cvirNC_035787.1	10181032	10183361	1.9498779
cvirNC_035787.1	10186387	10188667	1.9540662
cvirNC_035787.1	10196598	10204380	2.7239343
cvirNC_035787.1	10214961	10218198	3.8451297
cvirNC_035787.1	10220930	10229348	5.1925378
cvirNC_035787.1	10234477	10235974	5.7787663
cvirNC_035787.1	10237757	10240672	4.4216792
cvirNC_035787.1	10242339	10245898	2.0963037
cvirNC_035787.1	10248990	10252176	2.5803152
cvirNC_035787.1	10253545	10255748	2.8270819
cvirNC_035787.1	10259027	10263662	2.6690851
cvirNC_035787.1	10265387	10269005	4.44222
cvirNC_035787.1	10271198	10276678	2.7049288
cvirNC_035787.1	10280316	10282423	3.6496565
cvirNC_035787.1	10299755	10304253	7.4432758
cvirNC_035787.1	10311449	10353830	5.7614225
cvirNC_035787.1	10354768	10362740	36.6718088
cvirNC_035787.1	10362998	10421899	7.2274462
cvirNC_035787.1	10430322	10449200	4.2757035
cvirNC_035787.1	10449304	10451768	5.1009617
cvirNC_035787.1	10454368	10457875	3.3863444
cvirNC_035787.1	10459531	10461606	3.4165777
cvirNC_035787.1	10463150	10467260	4.0251906
cvirNC_035787.1	10469327	10475704	3.25350548
cvirNC_035787.1	10478109	10497435	3.3469747
cvirNC_035787.1	10497512	10512091	5.7971254
cvirNC_035787.1	10514114	10520126	5.1025763
cvirNC_035787.1	10526053	10550345	5.9477796
cvirNC_035787.1	10536119	10539693	5.7631126
cvirNC_035787.1	10543452	10548107	4.4094009
cvirNC_035787.1	10586589	10594061	6.9736922
cvirNC_035787.1	10605781	10612799	10.8298402
cvirNC_035787.1	10614402	10620401	5.5839763
cvirNC_035787.1	10624360	10627825	2.3590532
cvirNC_035787.1	10630773	10664675	5.2367643
cvirNC_035787.1	10666288	10669070	2.7377493
cvirNC_035787.1	10672129	10673744	7.3857678
cvirNC_035787.1	10677906	10680206	4.8565318
cvirNC_035787.1	10681879	10685559	8.6003783
cvirNC_035787.1	10687984	10694770	5.8087728
cvirNC_035787.1	10698293	10703854	5.6642643
cvirNC_035787.1	10708850	10714982	6.0793623
cvirNC_035787.1	10718505	10721731	3.7996383
cvirNC_035787.1	10729260	10735016	0.5198898
cvirNC_035787.1	10738623	10744206	7.6370091
cvirNC_035787.1	10748841	10755793	6.809129
cvirNC_035787.1	10762316	10775891	3.6990305
cvirNC_035787.1	10782824	10785734	4.8595036
cvirNC_035787.1	10789897	10802641	9.2549496
cvirNC_035787.1	10804833	10808490	5.5852577
cvirNC_035787.1	10809322	10812265	2.05527359
cvirNC_035787.1	10814010	10821770	4.91576975
cvirNC_035787.1	10815009	10840394	3.1047153
cvirNC_035787.1	10823333	10825343	3.1820841
cvirNC_035787.1	10830520	10832838	2.6381059
cvirNC_035787.1	10848247	10850904	7.6330425
cvirNC_035787.1	10858671	10875675	4.2527412
cvirNC_035787.1	10888741	10893956	8.4173751
cvirNC_035787.1	10894209	10908815	4.4214228
cvirNC_035787.1	10909818	10912047	3.9927821
cvirNC_035787.1	10916245	10917396	0.4069522
cvirNC_035787.1	10920256	10935490	0.8498749
cvirNC_035787.1	10923343	10925456	2.45465869
cvirNC_035787.1	10939994	10955943	1.47839668
cvirNC_035787.1	10959734	10970191	0.037251475
