GO.ID,Term,Annotated,Significant,Expected,classic
GO:0031505,fungal-type cell wall organization,1,0,0.3,1.000
GO:0031589,cell-substrate adhesion,2,0,0.6,1.000
GO:0031641,regulation of myelination,1,0,0.3,1.000
GO:0031643,positive regulation of myelination,1,0,0.3,1.000
GO:0031646,positive regulation of nervous system pr...,1,0,0.3,1.000
GO:0031649,heat generation,1,0,0.3,1.000
GO:0031663,lipopolysaccharide-mediated signaling pa...,1,0,0.3,1.000
GO:0031664,regulation of lipopolysaccharide-mediate...,1,0,0.3,1.000
GO:0031665,negative regulation of lipopolysaccharid...,1,0,0.3,1.000
GO:0031667,response to nutrient levels,2,0,0.6,1.000
GO:0031929,TOR signaling,1,0,0.3,1.000
GO:0032091,negative regulation of protein binding,1,0,0.3,1.000
GO:0032101,regulation of response to external stimu...,2,0,0.6,1.000
GO:0032102,negative regulation of response to exter...,2,0,0.6,1.000
GO:0032200,telomere organization,1,0,0.3,1.000
GO:0032204,regulation of telomere maintenance,1,0,0.3,1.000
GO:0032206,positive regulation of telomere maintena...,1,0,0.3,1.000
GO:0032355,response to estradiol,1,0,0.3,1.000
GO:0032386,regulation of intracellular transport,1,0,0.3,1.000
GO:0032392,DNA geometric change,1,0,0.3,1.000
GO:0032496,response to lipopolysaccharide,1,0,0.3,1.000
GO:0032504,multicellular organism reproduction,5,0,1.51,1.000
GO:0032505,reproduction of a single-celled organism,1,0,0.3,1.000
GO:0032508,DNA duplex unwinding,1,0,0.3,1.000
GO:0032535,regulation of cellular component size,1,0,0.3,1.000
GO:0032543,mitochondrial translation,1,0,0.3,1.000
GO:0032784,regulation of DNA-templated transcriptio...,1,0,0.3,1.000
GO:0032785,negative regulation of DNA-templated tra...,1,0,0.3,1.000
GO:0032787,monocarboxylic acid metabolic process,2,0,0.6,1.000
GO:0032790,ribosome disassembly,1,0,0.3,1.000
GO:0032814,regulation of natural killer cell activa...,1,0,0.3,1.000
GO:0032823,regulation of natural killer cell differ...,1,0,0.3,1.000
GO:0032868,response to insulin,1,0,0.3,1.000
GO:0032869,cellular response to insulin stimulus,1,0,0.3,1.000
GO:0032872,regulation of stress-activated MAPK casc...,1,0,0.3,1.000
GO:0032874,positive regulation of stress-activated ...,1,0,0.3,1.000
GO:0032881,regulation of polysaccharide metabolic p...,1,0,0.3,1.000
GO:0032885,regulation of polysaccharide biosyntheti...,1,0,0.3,1.000
GO:0032943,mononuclear cell proliferation,2,0,0.6,1.000
GO:0032944,regulation of mononuclear cell prolifera...,2,0,0.6,1.000
GO:0032945,negative regulation of mononuclear cell ...,1,0,0.3,1.000
GO:0032946,positive regulation of mononuclear cell ...,1,0,0.3,1.000
GO:0032956,regulation of actin cytoskeleton organiz...,1,0,0.3,1.000
GO:0032970,regulation of actin filament-based proce...,1,0,0.3,1.000
GO:0032984,protein-containing complex disassembly,1,0,0.3,1.000
GO:0033013,tetrapyrrole metabolic process,1,0,0.3,1.000
GO:0033014,tetrapyrrole biosynthetic process,1,0,0.3,1.000
GO:0033037,polysaccharide localization,1,0,0.3,1.000
GO:0033058,directional locomotion,2,0,0.6,1.000
GO:0033078,extrathymic T cell differentiation,1,0,0.3,1.000
GO:0033082,regulation of extrathymic T cell differe...,1,0,0.3,1.000
GO:0033157,regulation of intracellular protein tran...,1,0,0.3,1.000
GO:0033260,nuclear DNA replication,1,0,0.3,1.000
GO:0033262,regulation of nuclear cell cycle DNA rep...,1,0,0.3,1.000
GO:0033674,positive regulation of kinase activity,1,0,0.3,1.000
GO:0033962,P-body assembly,1,0,0.3,1.000
GO:0033979,box H/ACA RNA metabolic process,1,0,0.3,1.000
GO:0034097,response to cytokine,2,0,0.6,1.000
GO:0034101,erythrocyte homeostasis,1,0,0.3,1.000
GO:0034219,carbohydrate transmembrane transport,1,0,0.3,1.000
GO:0034243,regulation of transcription elongation b...,1,0,0.3,1.000
GO:0034244,negative regulation of transcription elo...,1,0,0.3,1.000
GO:0034248,regulation of amide metabolic process,3,0,0.91,1.000
GO:0034249,negative regulation of amide metabolic p...,1,0,0.3,1.000
GO:0034293,sexual sporulation,1,0,0.3,1.000
GO:0034340,response to type I interferon,1,0,0.3,1.000
GO:0034418,urate biosynthetic process,1,0,0.3,1.000
GO:0034440,lipid oxidation,1,0,0.3,1.000
GO:0034587,piRNA processing,1,0,0.3,1.000
GO:0034655,nucleobase-containing compound catabolic...,3,0,0.91,1.000
GO:0034728,nucleosome organization,2,0,0.6,1.000
GO:0034764,positive regulation of transmembrane tra...,1,0,0.3,1.000
GO:0034968,histone lysine methylation,1,0,0.3,1.000
GO:0035019,somatic stem cell population maintenance,3,0,0.91,1.000
GO:0035108,limb morphogenesis,2,0,0.6,1.000
GO:0035114,imaginal disc-derived appendage morphoge...,1,0,0.3,1.000
GO:0035120,post-embryonic appendage morphogenesis,1,0,0.3,1.000
GO:0035150,regulation of tube size,1,0,0.3,1.000
GO:0035172,hemocyte proliferation,1,0,0.3,1.000
GO:0035194,regulatory ncRNA-mediated post-transcrip...,1,0,0.3,1.000
GO:0035195,miRNA-mediated post-transcriptional gene...,1,0,0.3,1.000
GO:0035206,regulation of hemocyte proliferation,1,0,0.3,1.000
GO:0035207,negative regulation of hemocyte prolifer...,1,0,0.3,1.000
GO:0035218,leg disc development,1,0,0.3,1.000
GO:0035220,wing disc development,2,0,0.6,1.000
GO:0035222,wing disc pattern formation,2,0,0.6,1.000
GO:0035262,gonad morphogenesis,1,0,0.3,1.000
GO:0035264,multicellular organism growth,1,0,0.3,1.000
GO:0035270,endocrine system development,1,0,0.3,1.000
GO:0035272,exocrine system development,2,0,0.6,1.000
GO:0035290,trunk segmentation,1,0,0.3,1.000
GO:0035296,regulation of tube diameter,1,0,0.3,1.000
GO:0035304,regulation of protein dephosphorylation,1,0,0.3,1.000
GO:0035329,hippo signaling,1,0,0.3,1.000
GO:0035372,protein localization to microtubule,1,0,0.3,1.000
GO:0035592,establishment of protein localization to...,1,0,0.3,1.000
GO:0035721,intraciliary retrograde transport,1,0,0.3,1.000
GO:0035821,modulation of process of another organis...,2,0,0.6,1.000
GO:0035850,epithelial cell differentiation involved...,1,0,0.3,1.000
GO:0035904,aorta development,1,0,0.3,1.000
GO:0035970,peptidyl-threonine dephosphorylation,1,0,0.3,1.000
GO:0036010,protein localization to endosome,2,0,0.6,1.000
GO:0036098,male germ-line stem cell population main...,1,0,0.3,1.000
GO:0036124,histone H3-K9 trimethylation,1,0,0.3,1.000
GO:0036230,granulocyte activation,2,0,0.6,1.000
GO:0036342,post-anal tail morphogenesis,1,0,0.3,1.000
GO:0038202,TORC1 signaling,1,0,0.3,1.000
GO:0039502,suppression by virus of host type I inte...,1,0,0.3,1.000
GO:0039503,suppression by virus of host innate immu...,1,0,0.3,1.000
GO:0039519,modulation by virus of host autophagy,1,0,0.3,1.000
GO:0039520,induction by virus of host autophagy,1,0,0.3,1.000
GO:0039537,suppression by virus of host viral-induc...,1,0,0.3,1.000
GO:0039548,suppression by virus of host viral-induc...,1,0,0.3,1.000
GO:0039579,suppression by virus of host ISG15-prote...,1,0,0.3,1.000
GO:0039595,induction by virus of catabolism of host...,1,0,0.3,1.000
GO:0039648,modulation by symbiont of host protein u...,1,0,0.3,1.000
GO:0039656,modulation by virus of host gene express...,1,0,0.3,1.000
GO:0040001,establishment of mitotic spindle localiz...,1,0,0.3,1.000
GO:0040008,regulation of growth,4,0,1.21,1.000
GO:0040011,locomotion,6,0,1.81,1.000
GO:0040012,regulation of locomotion,6,0,1.81,1.000
GO:0040013,negative regulation of locomotion,1,0,0.3,1.000
GO:0040014,regulation of multicellular organism gro...,1,0,0.3,1.000
GO:0040015,negative regulation of multicellular org...,1,0,0.3,1.000
GO:0040017,positive regulation of locomotion,4,0,1.21,1.000
GO:0040025,vulval development,2,0,0.6,1.000
GO:0040026,positive regulation of vulval developmen...,2,0,0.6,1.000
GO:0040028,regulation of vulval development,2,0,0.6,1.000
GO:0042048,olfactory behavior,1,0,0.3,1.000
GO:0042073,intraciliary transport,1,0,0.3,1.000
GO:0042078,germ-line stem cell division,1,0,0.3,1.000
GO:0042100,B cell proliferation,2,0,0.6,1.000
GO:0042110,T cell activation,1,0,0.3,1.000
GO:0042113,B cell activation,3,0,0.91,1.000
GO:0042119,neutrophil activation,2,0,0.6,1.000
GO:0042157,lipoprotein metabolic process,1,0,0.3,1.000
GO:0042158,lipoprotein biosynthetic process,1,0,0.3,1.000
GO:0042168,heme metabolic process,1,0,0.3,1.000
GO:0042244,spore wall assembly,1,0,0.3,1.000
GO:0042306,regulation of protein import into nucleu...,1,0,0.3,1.000
GO:0042311,vasodilation,1,0,0.3,1.000
GO:0042327,positive regulation of phosphorylation,1,0,0.3,1.000
GO:0042440,pigment metabolic process,1,0,0.3,1.000
GO:0042461,photoreceptor cell development,1,0,0.3,1.000
GO:0042462,eye photoreceptor cell development,1,0,0.3,1.000
GO:0042471,ear morphogenesis,1,0,0.3,1.000
GO:0042490,mechanoreceptor differentiation,2,0,0.6,1.000
GO:0042552,myelination,1,0,0.3,1.000
GO:0042594,response to starvation,1,0,0.3,1.000
GO:0042692,muscle cell differentiation,1,0,0.3,1.000
GO:0042733,embryonic digit morphogenesis,1,0,0.3,1.000
GO:0043001,Golgi to plasma membrane protein transpo...,1,0,0.3,1.000
GO:0043010,camera-type eye development,2,0,0.6,1.000
GO:0043038,amino acid activation,1,0,0.3,1.000
GO:0043039,tRNA aminoacylation,1,0,0.3,1.000
GO:0043057,backward locomotion,2,0,0.6,1.000
GO:0043058,regulation of backward locomotion,2,0,0.6,1.000
GO:0043085,positive regulation of catalytic activit...,2,0,0.6,1.000
GO:0043113,receptor clustering,1,0,0.3,1.000
GO:0043122,regulation of canonical NF-kappaB signal...,1,0,0.3,1.000
GO:0043124,negative regulation of canonical NF-kapp...,1,0,0.3,1.000
GO:0043149,stress fiber assembly,1,0,0.3,1.000
GO:0043207,response to external biotic stimulus,2,0,0.6,1.000
GO:0043243,positive regulation of protein-containin...,1,0,0.3,1.000
GO:0043244,regulation of protein-containing complex...,1,0,0.3,1.000
GO:0043254,regulation of protein-containing complex...,1,0,0.3,1.000
GO:0043255,regulation of carbohydrate biosynthetic ...,1,0,0.3,1.000
GO:0043299,leukocyte degranulation,2,0,0.6,1.000
GO:0043312,neutrophil degranulation,2,0,0.6,1.000
GO:0043393,regulation of protein binding,1,0,0.3,1.000
GO:0043467,regulation of generation of precursor me...,1,0,0.3,1.000
GO:0043484,regulation of RNA splicing,1,0,0.3,1.000
GO:0043543,protein acylation,3,0,0.91,1.000
GO:0043583,ear development,3,0,0.91,1.000
GO:0043584,nose development,1,0,0.3,1.000
GO:0043666,regulation of phosphoprotein phosphatase...,1,0,0.3,1.000
GO:0043931,ossification involved in bone maturation,1,0,0.3,1.000
GO:0043934,sporulation,1,0,0.3,1.000
GO:0043935,sexual sporulation resulting in formatio...,1,0,0.3,1.000
GO:0043967,histone H4 acetylation,1,0,0.3,1.000
GO:0044003,modulation by symbiont of host process,2,0,0.6,1.000
GO:0044030,regulation of DNA methylation,1,0,0.3,1.000
GO:0044042,glucan metabolic process,1,0,0.3,1.000
GO:0044068,modulation by symbiont of host cellular ...,2,0,0.6,1.000
GO:0044087,regulation of cellular component biogene...,3,0,0.91,1.000
GO:0044089,positive regulation of cellular componen...,3,0,0.91,1.000
GO:0044093,positive regulation of molecular functio...,2,0,0.6,1.000
GO:0044242,cellular lipid catabolic process,1,0,0.3,1.000
GO:0044255,cellular lipid metabolic process,2,0,0.6,1.000
GO:0044270,cellular nitrogen compound catabolic pro...,3,0,0.91,1.000
GO:0044272,sulfur compound biosynthetic process,1,0,0.3,1.000
GO:0044283,small molecule biosynthetic process,3,0,0.91,1.000
GO:0044344,cellular response to fibroblast growth f...,1,0,0.3,1.000
GO:0044380,protein localization to cytoskeleton,1,0,0.3,1.000
GO:0044403,biological process involved in symbiotic...,2,0,0.6,1.000
GO:0044414,suppression of host defenses by symbiont,1,0,0.3,1.000
GO:0044419,biological process involved in interspec...,3,0,0.91,1.000
GO:0044501,perturbation of signal transduction in a...,1,0,0.3,1.000
GO:0044703,multi-organism reproductive process,1,0,0.3,1.000
GO:0044706,multi-multicellular organism process,1,0,0.3,1.000
GO:0044782,cilium organization,2,0,0.6,1.000
GO:0044786,cell cycle DNA replication,1,0,0.3,1.000
GO:0044843,cell cycle G1/S phase transition,3,0,0.91,1.000
GO:0045005,DNA-templated DNA replication maintenanc...,1,0,0.3,1.000
GO:0045008,depyrimidination,1,0,0.3,1.000
GO:0045087,innate immune response,2,0,0.6,1.000
GO:0045088,regulation of innate immune response,1,0,0.3,1.000
GO:0045137,development of primary sexual characteri...,2,0,0.6,1.000
GO:0045190,isotype switching,1,0,0.3,1.000
GO:0045191,regulation of isotype switching,1,0,0.3,1.000
GO:0045321,leukocyte activation,5,0,1.51,1.000
GO:0045444,fat cell differentiation,2,0,0.6,1.000
GO:0045453,bone resorption,1,0,0.3,1.000
GO:0045471,response to ethanol,1,0,0.3,1.000
GO:0045540,regulation of cholesterol biosynthetic p...,1,0,0.3,1.000
GO:0045577,regulation of B cell differentiation,1,0,0.3,1.000
GO:0045579,positive regulation of B cell differenti...,1,0,0.3,1.000
GO:0045580,regulation of T cell differentiation,1,0,0.3,1.000
GO:0045597,positive regulation of cell differentiat...,1,0,0.3,1.000
GO:0045598,regulation of fat cell differentiation,1,0,0.3,1.000
GO:0045599,negative regulation of fat cell differen...,1,0,0.3,1.000
GO:0045619,regulation of lymphocyte differentiation,1,0,0.3,1.000
GO:0045621,positive regulation of lymphocyte differ...,1,0,0.3,1.000
GO:0045637,regulation of myeloid cell differentiati...,2,0,0.6,1.000
GO:0045638,negative regulation of myeloid cell diff...,2,0,0.6,1.000
GO:0045646,regulation of erythrocyte differentiatio...,1,0,0.3,1.000
GO:0045647,negative regulation of erythrocyte diffe...,1,0,0.3,1.000
GO:0045704,regulation of salivary gland boundary sp...,1,0,0.3,1.000
GO:0045705,negative regulation of salivary gland bo...,1,0,0.3,1.000
GO:0045725,positive regulation of glycogen biosynth...,1,0,0.3,1.000
GO:0045740,positive regulation of DNA replication,1,0,0.3,1.000
GO:0045744,negative regulation of G protein-coupled...,1,0,0.3,1.000
GO:0045747,positive regulation of Notch signaling p...,1,0,0.3,1.000
GO:0045761,regulation of adenylate cyclase activity,1,0,0.3,1.000
GO:0045762,positive regulation of adenylate cyclase...,1,0,0.3,1.000
GO:0045776,negative regulation of blood pressure,1,0,0.3,1.000
GO:0045778,positive regulation of ossification,1,0,0.3,1.000
GO:0045787,positive regulation of cell cycle,2,0,0.6,1.000
GO:0045824,negative regulation of innate immune res...,1,0,0.3,1.000
GO:0045830,positive regulation of isotype switching,1,0,0.3,1.000
GO:0045834,positive regulation of lipid metabolic p...,1,0,0.3,1.000
GO:0045860,positive regulation of protein kinase ac...,1,0,0.3,1.000
GO:0045886,negative regulation of synaptic assembly...,1,0,0.3,1.000
GO:0045887,positive regulation of synaptic assembly...,1,0,0.3,1.000
GO:0045911,positive regulation of DNA recombination,1,0,0.3,1.000
GO:0045913,positive regulation of carbohydrate meta...,1,0,0.3,1.000
GO:0045926,negative regulation of growth,2,0,0.6,1.000
GO:0045927,positive regulation of growth,1,0,0.3,1.000
GO:0045931,positive regulation of mitotic cell cycl...,1,0,0.3,1.000
GO:0045932,negative regulation of muscle contractio...,1,0,0.3,1.000
GO:0045937,positive regulation of phosphate metabol...,1,0,0.3,1.000
GO:0045943,positive regulation of transcription by ...,1,0,0.3,1.000
GO:0045986,negative regulation of smooth muscle con...,1,0,0.3,1.000
GO:0046033,AMP metabolic process,1,0,0.3,1.000
GO:0046100,hypoxanthine metabolic process,1,0,0.3,1.000
GO:0046101,hypoxanthine biosynthetic process,1,0,0.3,1.000
GO:0046112,nucleobase biosynthetic process,1,0,0.3,1.000
GO:0046148,pigment biosynthetic process,1,0,0.3,1.000
GO:0046160,heme a metabolic process,1,0,0.3,1.000
GO:0046165,alcohol biosynthetic process,1,0,0.3,1.000
GO:0046323,glucose import,1,0,0.3,1.000
GO:0046324,regulation of glucose import,1,0,0.3,1.000
GO:0046326,positive regulation of glucose import,1,0,0.3,1.000
GO:0046328,regulation of JNK cascade,1,0,0.3,1.000
GO:0046330,positive regulation of JNK cascade,1,0,0.3,1.000
GO:0046386,deoxyribose phosphate catabolic process,1,0,0.3,1.000
GO:0046390,ribose phosphate biosynthetic process,2,0,0.6,1.000
GO:0046391,5-phosphoribose 1-diphosphate metabolic ...,1,0,0.3,1.000
GO:0046394,carboxylic acid biosynthetic process,1,0,0.3,1.000
GO:0046415,urate metabolic process,1,0,0.3,1.000
GO:0046434,organophosphate catabolic process,1,0,0.3,1.000
GO:0046530,photoreceptor cell differentiation,1,0,0.3,1.000
GO:0046631,alpha-beta T cell activation,1,0,0.3,1.000
GO:0046632,alpha-beta T cell differentiation,1,0,0.3,1.000
GO:0046634,regulation of alpha-beta T cell activati...,1,0,0.3,1.000
GO:0046637,regulation of alpha-beta T cell differen...,1,0,0.3,1.000
GO:0046649,lymphocyte activation,3,0,0.91,1.000
GO:0046651,lymphocyte proliferation,2,0,0.6,1.000
GO:0046700,heterocycle catabolic process,3,0,0.91,1.000
GO:0046794,transport of virus,1,0,0.3,1.000
GO:0046822,regulation of nucleocytoplasmic transpor...,1,0,0.3,1.000
GO:0046847,filopodium assembly,1,0,0.3,1.000
GO:0046849,bone remodeling,1,0,0.3,1.000
GO:0046889,positive regulation of lipid biosyntheti...,1,0,0.3,1.000
GO:0046890,regulation of lipid biosynthetic process,2,0,0.6,1.000
GO:0048024,regulation of mRNA splicing, via spliceo...,1,0,0.3,1.000
GO:0048033,heme O metabolic process,1,0,0.3,1.000
GO:0048034,heme O biosynthetic process,1,0,0.3,1.000
GO:0048041,focal adhesion assembly,1,0,0.3,1.000
GO:0048048,embryonic eye morphogenesis,1,0,0.3,1.000
GO:0048100,wing disc anterior/posterior pattern for...,1,0,0.3,1.000
GO:0048149,behavioral response to ethanol,1,0,0.3,1.000
GO:0048232,male gamete generation,1,0,0.3,1.000
GO:0048278,vesicle docking,1,0,0.3,1.000
GO:0048291,isotype switching to IgG isotypes,1,0,0.3,1.000
GO:0048302,regulation of isotype switching to IgG i...,1,0,0.3,1.000
GO:0048304,positive regulation of isotype switching...,1,0,0.3,1.000
GO:0048318,axial mesoderm development,1,0,0.3,1.000
GO:0048319,axial mesoderm morphogenesis,1,0,0.3,1.000
GO:0048320,axial mesoderm formation,1,0,0.3,1.000
GO:0048477,oogenesis,3,0,0.91,1.000
GO:0048514,blood vessel morphogenesis,1,0,0.3,1.000
GO:0048534,hematopoietic or lymphoid organ developm...,1,0,0.3,1.000
GO:0048536,spleen development,1,0,0.3,1.000
GO:0048563,post-embryonic animal organ morphogenesi...,1,0,0.3,1.000
GO:0048569,post-embryonic animal organ development,3,0,0.91,1.000
GO:0048570,notochord morphogenesis,1,0,0.3,1.000
GO:0048592,eye morphogenesis,3,0,0.91,1.000
GO:0048608,reproductive structure development,2,0,0.6,1.000
GO:0048609,multicellular organismal reproductive pr...,5,0,1.51,1.000
GO:0048638,regulation of developmental growth,3,0,0.91,1.000
GO:0048639,positive regulation of developmental gro...,1,0,0.3,1.000
GO:0048640,negative regulation of developmental gro...,2,0,0.6,1.000
GO:0048645,animal organ formation,1,0,0.3,1.000
GO:0048663,neuron fate commitment,1,0,0.3,1.000
GO:0048707,instar larval or pupal morphogenesis,1,0,0.3,1.000
GO:0048709,oligodendrocyte differentiation,1,0,0.3,1.000
GO:0048732,gland development,2,0,0.6,1.000
GO:0048737,imaginal disc-derived appendage developm...,1,0,0.3,1.000
GO:0048749,compound eye development,2,0,0.6,1.000
GO:0048754,branching morphogenesis of an epithelial...,1,0,0.3,1.000
GO:0048762,mesenchymal cell differentiation,2,0,0.6,1.000
GO:0048771,tissue remodeling,1,0,0.3,1.000
GO:0048799,animal organ maturation,1,0,0.3,1.000
GO:0048813,dendrite morphogenesis,2,0,0.6,1.000
GO:0048839,inner ear development,2,0,0.6,1.000
GO:0048844,artery morphogenesis,1,0,0.3,1.000
GO:0048859,formation of anatomical boundary,2,0,0.6,1.000
GO:0048863,stem cell differentiation,2,0,0.6,1.000
GO:0048864,stem cell development,1,0,0.3,1.000
GO:0048870,cell motility,4,0,1.21,1.000
GO:0048871,multicellular organismal-level homeostas...,2,0,0.6,1.000
GO:0048872,homeostasis of number of cells,1,0,0.3,1.000
GO:0048880,sensory system development,6,0,1.81,1.000
GO:0050657,nucleic acid transport,1,0,0.3,1.000
GO:0050658,RNA transport,1,0,0.3,1.000
GO:0050670,regulation of lymphocyte proliferation,2,0,0.6,1.000
GO:0050671,positive regulation of lymphocyte prolif...,1,0,0.3,1.000
GO:0050672,negative regulation of lymphocyte prolif...,1,0,0.3,1.000
GO:0050684,regulation of mRNA processing,1,0,0.3,1.000
GO:0050776,regulation of immune response,2,0,0.6,1.000
GO:0050777,negative regulation of immune response,1,0,0.3,1.000
GO:0050778,positive regulation of immune response,1,0,0.3,1.000
GO:0050803,regulation of synapse structure or activ...,3,0,0.91,1.000
GO:0050807,regulation of synapse organization,3,0,0.91,1.000
GO:0050810,regulation of steroid biosynthetic proce...,1,0,0.3,1.000
GO:0050863,regulation of T cell activation,1,0,0.3,1.000
GO:0050864,regulation of B cell activation,2,0,0.6,1.000
GO:0050865,regulation of cell activation,2,0,0.6,1.000
GO:0050866,negative regulation of cell activation,1,0,0.3,1.000
GO:0050867,positive regulation of cell activation,2,0,0.6,1.000
GO:0050869,negative regulation of B cell activation,1,0,0.3,1.000
GO:0050871,positive regulation of B cell activation,2,0,0.6,1.000
GO:0050873,brown fat cell differentiation,1,0,0.3,1.000
GO:0050954,sensory perception of mechanical stimulu...,2,0,0.6,1.000
GO:0050975,sensory perception of touch,2,0,0.6,1.000
GO:0051017,actin filament bundle assembly,1,0,0.3,1.000
GO:0051028,mRNA transport,1,0,0.3,1.000
GO:0051050,positive regulation of transport,1,0,0.3,1.000
GO:0051052,regulation of DNA metabolic process,4,0,1.21,1.000
GO:0051054,positive regulation of DNA metabolic pro...,2,0,0.6,1.000
GO:0051094,positive regulation of developmental pro...,6,0,1.81,1.000
GO:0051098,regulation of binding,1,0,0.3,1.000
GO:0051100,negative regulation of binding,1,0,0.3,1.000
GO:0051124,synaptic assembly at neuromuscular junct...,2,0,0.6,1.000
GO:0051130,positive regulation of cellular componen...,5,0,1.51,1.000
GO:0051136,regulation of NK T cell differentiation,1,0,0.3,1.000
GO:0051169,nuclear transport,2,0,0.6,1.000
GO:0051170,import into nucleus,2,0,0.6,1.000
GO:0051216,cartilage development,1,0,0.3,1.000
GO:0051223,regulation of protein transport,1,0,0.3,1.000
GO:0051225,spindle assembly,1,0,0.3,1.000
GO:0051236,establishment of RNA localization,1,0,0.3,1.000
GO:0051240,positive regulation of multicellular org...,5,0,1.51,1.000
GO:0051241,negative regulation of multicellular org...,6,0,1.81,1.000
GO:0051249,regulation of lymphocyte activation,2,0,0.6,1.000
GO:0051250,negative regulation of lymphocyte activa...,1,0,0.3,1.000
GO:0051251,positive regulation of lymphocyte activa...,2,0,0.6,1.000
GO:0051258,protein polymerization,1,0,0.3,1.000
GO:0051259,protein complex oligomerization,2,0,0.6,1.000
GO:0051260,protein homooligomerization,1,0,0.3,1.000
GO:0051293,establishment of spindle localization,1,0,0.3,1.000
GO:0051305,chromosome movement towards spindle pole,1,0,0.3,1.000
GO:0051321,meiotic cell cycle,3,0,0.91,1.000
GO:0051339,regulation of lyase activity,1,0,0.3,1.000
GO:0051347,positive regulation of transferase activ...,1,0,0.3,1.000
GO:0051349,positive regulation of lyase activity,1,0,0.3,1.000
GO:0051403,stress-activated MAPK cascade,1,0,0.3,1.000
GO:0051489,regulation of filopodium assembly,1,0,0.3,1.000
GO:0051491,positive regulation of filopodium assemb...,1,0,0.3,1.000
GO:0051493,regulation of cytoskeleton organization,1,0,0.3,1.000
GO:0051567,histone H3-K9 methylation,1,0,0.3,1.000
GO:0051570,regulation of histone H3-K9 methylation,1,0,0.3,1.000
GO:0051653,spindle localization,1,0,0.3,1.000
GO:0051668,localization within membrane,5,0,1.51,1.000
GO:0051701,biological process involved in interacti...,2,0,0.6,1.000
GO:0051707,response to other organism,2,0,0.6,1.000
GO:0051960,regulation of nervous system development,3,0,0.91,1.000
GO:0051961,negative regulation of nervous system de...,1,0,0.3,1.000
GO:0051962,positive regulation of nervous system de...,1,0,0.3,1.000
GO:0051963,regulation of synapse assembly,2,0,0.6,1.000
GO:0051964,negative regulation of synapse assembly,1,0,0.3,1.000
GO:0051965,positive regulation of synapse assembly,1,0,0.3,1.000
GO:0052027,perturbation of host signal transduction...,1,0,0.3,1.000
GO:0052029,symbiont-mediated suppression of host si...,1,0,0.3,1.000
GO:0052031,modulation by symbiont of host defense r...,1,0,0.3,1.000
GO:0052167,perturbation of host innate immune respo...,1,0,0.3,1.000
GO:0052170,suppression of host innate immune respon...,1,0,0.3,1.000
GO:0052173,response to defenses of other organism,1,0,0.3,1.000
GO:0052200,response to host defenses,1,0,0.3,1.000
GO:0052553,perturbation of host immune response,1,0,0.3,1.000
GO:0052562,suppression by symbiont of host immune r...,1,0,0.3,1.000
GO:0052572,response to host immune response,1,0,0.3,1.000
GO:0055001,muscle cell development,1,0,0.3,1.000
GO:0060113,inner ear receptor cell differentiation,2,0,0.6,1.000
GO:0060119,inner ear receptor cell development,2,0,0.6,1.000
GO:0060122,inner ear receptor cell stereocilium org...,1,0,0.3,1.000
GO:0060135,maternal process involved in female preg...,1,0,0.3,1.000
GO:0060147,regulation of post-transcriptional gene ...,1,0,0.3,1.000
GO:0060148,positive regulation of post-transcriptio...,1,0,0.3,1.000
GO:0060218,hematopoietic stem cell differentiation,1,0,0.3,1.000
GO:0060249,anatomical structure homeostasis,1,0,0.3,1.000
GO:0060271,cilium assembly,2,0,0.6,1.000
GO:0060272,embryonic skeletal joint morphogenesis,1,0,0.3,1.000
GO:0060288,formation of a compartment boundary,1,0,0.3,1.000
GO:0060337,type I interferon-mediated signaling pat...,1,0,0.3,1.000
GO:0060338,regulation of type I interferon-mediated...,1,0,0.3,1.000
GO:0060339,negative regulation of type I interferon...,1,0,0.3,1.000
GO:0060348,bone development,1,0,0.3,1.000
GO:0060485,mesenchyme development,2,0,0.6,1.000
GO:0060491,regulation of cell projection assembly,1,0,0.3,1.000
GO:0060541,respiratory system development,2,0,0.6,1.000
GO:0060575,intestinal epithelial cell differentiati...,1,0,0.3,1.000
GO:0060576,intestinal epithelial cell development,1,0,0.3,1.000
GO:0060627,regulation of vesicle-mediated transport,1,0,0.3,1.000
GO:0060675,ureteric bud morphogenesis,1,0,0.3,1.000
GO:0060706,cell differentiation involved in embryon...,1,0,0.3,1.000
GO:0060707,trophoblast giant cell differentiation,1,0,0.3,1.000
GO:0060759,regulation of response to cytokine stimu...,1,0,0.3,1.000
GO:0060761,negative regulation of response to cytok...,1,0,0.3,1.000
GO:0060788,ectodermal placode formation,1,0,0.3,1.000
GO:0060823,canonical Wnt signaling pathway involved...,1,0,0.3,1.000
GO:0060830,ciliary receptor clustering involved in ...,1,0,0.3,1.000
GO:0060831,smoothened signaling pathway involved in...,1,0,0.3,1.000
GO:0060840,artery development,1,0,0.3,1.000
GO:0060896,neural plate pattern specification,1,0,0.3,1.000
GO:0060897,neural plate regionalization,1,0,0.3,1.000
GO:0060964,regulation of miRNA-mediated gene silenc...,1,0,0.3,1.000
GO:0060966,regulation of gene silencing by regulato...,1,0,0.3,1.000
GO:0060976,coronary vasculature development,1,0,0.3,1.000
GO:0060993,kidney morphogenesis,1,0,0.3,1.000
GO:0061005,cell differentiation involved in kidney ...,1,0,0.3,1.000
GO:0061008,hepaticobiliary system development,1,0,0.3,1.000
