GO.ID,Term,Annotated,Significant,Expected,classic
GO:0055016,hypochord development,3,0,0.15,1.00000
GO:0055021,regulation of cardiac muscle tissue grow...,33,0,1.62,1.00000
GO:0055022,negative regulation of cardiac muscle ti...,14,0,0.69,1.00000
GO:0055023,positive regulation of cardiac muscle ti...,19,0,0.93,1.00000
GO:0055034,Bolwig's organ development,5,0,0.24,1.00000
GO:0055046,microgametogenesis,1,0,0.05,1.00000
GO:0055048,anastral spindle assembly,2,0,0.1,1.00000
GO:0055057,neuroblast division,21,0,1.03,1.00000
GO:0055059,asymmetric neuroblast division,16,0,0.78,1.00000
GO:0055060,asymmetric neuroblast division resulting...,7,0,0.34,1.00000
GO:0055062,phosphate ion homeostasis,4,0,0.2,1.00000
GO:0055064,chloride ion homeostasis,1,0,0.05,1.00000
GO:0055081,monoatomic anion homeostasis,1,0,0.05,1.00000
GO:0055089,fatty acid homeostasis,9,0,0.44,1.00000
GO:0055092,sterol homeostasis,57,0,2.79,1.00000
GO:0055095,lipoprotein particle mediated signaling,1,0,0.05,1.00000
GO:0055096,low-density lipoprotein particle mediate...,1,0,0.05,1.00000
GO:0055107,Golgi to secretory granule transport,1,0,0.05,1.00000
GO:0055108,Golgi to transport vesicle transport,1,0,0.05,1.00000
GO:0055111,ingression involved in gastrulation with...,2,0,0.1,1.00000
GO:0055115,entry into diapause,1,0,0.05,1.00000
GO:0055118,negative regulation of cardiac muscle co...,1,0,0.05,1.00000
GO:0055129,L-proline biosynthetic process,19,0,0.93,1.00000
GO:0055130,D-alanine catabolic process,2,0,0.1,1.00000
GO:0060005,vestibular reflex,3,0,0.15,1.00000
GO:0060012,synaptic transmission, glycinergic,32,0,1.57,1.00000
GO:0060014,granulosa cell differentiation,1,0,0.05,1.00000
GO:0060018,astrocyte fate commitment,1,0,0.05,1.00000
GO:0060019,radial glial cell differentiation,18,0,0.88,1.00000
GO:0060020,Bergmann glial cell differentiation,6,0,0.29,1.00000
GO:0060023,soft palate development,2,0,0.1,1.00000
GO:0060025,regulation of synaptic activity,10,0,0.49,1.00000
GO:0060027,convergent extension involved in gastrul...,12,0,0.59,1.00000
GO:0060028,convergent extension involved in axis el...,15,0,0.73,1.00000
GO:0060029,convergent extension involved in organog...,5,0,0.24,1.00000
GO:0060030,dorsal convergence,2,0,0.1,1.00000
GO:0060031,mediolateral intercalation,1,0,0.05,1.00000
GO:0060034,notochord cell differentiation,17,0,0.83,1.00000
GO:0060035,notochord cell development,13,0,0.64,1.00000
GO:0060036,notochord cell vacuolation,1,0,0.05,1.00000
GO:0060040,retinal bipolar neuron differentiation,3,0,0.15,1.00000
GO:0060043,regulation of cardiac muscle cell prolif...,22,0,1.08,1.00000
GO:0060044,negative regulation of cardiac muscle ce...,6,0,0.29,1.00000
GO:0060045,positive regulation of cardiac muscle ce...,16,0,0.78,1.00000
GO:0060052,neurofilament cytoskeleton organization,2,0,0.1,1.00000
GO:0060054,positive regulation of epithelial cell p...,8,0,0.39,1.00000
GO:0060055,angiogenesis involved in wound healing,17,0,0.83,1.00000
GO:0060056,mammary gland involution,38,0,1.86,1.00000
GO:0060057,apoptotic process involved in mammary gl...,31,0,1.52,1.00000
GO:0060058,positive regulation of apoptotic process...,31,0,1.52,1.00000
GO:0060060,post-embryonic retina morphogenesis in c...,2,0,0.1,1.00000
GO:0060061,Spemann organizer formation,6,0,0.29,1.00000
GO:0060063,Spemann organizer formation at the embry...,2,0,0.1,1.00000
GO:0060068,vagina development,4,0,0.2,1.00000
GO:0060069,Wnt signaling pathway, regulating spindl...,2,0,0.1,1.00000
GO:0060080,inhibitory postsynaptic potential,17,0,0.83,1.00000
GO:0060084,synaptic transmission involved in mictur...,14,0,0.69,1.00000
GO:0060085,smooth muscle relaxation of the bladder ...,2,0,0.1,1.00000
GO:0060086,circadian temperature homeostasis,6,0,0.29,1.00000
GO:0060087,relaxation of vascular associated smooth...,6,0,0.29,1.00000
GO:0060112,generation of ovulation cycle rhythm,6,0,0.29,1.00000
GO:0060114,vestibular receptor cell differentiation,2,0,0.1,1.00000
GO:0060116,vestibular receptor cell morphogenesis,2,0,0.1,1.00000
GO:0060118,vestibular receptor cell development,2,0,0.1,1.00000
GO:0060120,inner ear receptor cell fate commitment,2,0,0.1,1.00000
GO:0060124,positive regulation of growth hormone se...,3,0,0.15,1.00000
GO:0060126,somatotropin secreting cell differentiat...,2,0,0.1,1.00000
GO:0060128,corticotropin hormone secreting cell dif...,1,0,0.05,1.00000
GO:0060129,thyroid-stimulating hormone-secreting ce...,2,0,0.1,1.00000
GO:0060135,maternal process involved in female preg...,45,0,2.2,1.00000
GO:0060136,embryonic process involved in female pre...,1,0,0.05,1.00000
GO:0060149,negative regulation of post-transcriptio...,13,0,0.64,1.00000
GO:0060151,peroxisome localization,2,0,0.1,1.00000
GO:0060152,microtubule-based peroxisome localizatio...,2,0,0.1,1.00000
GO:0060153,perturbation by virus of host cell cycle...,3,0,0.15,1.00000
GO:0060155,platelet dense granule organization,6,0,0.29,1.00000
GO:0060158,phospholipase C-activating dopamine rece...,3,0,0.15,1.00000
GO:0060160,negative regulation of dopamine receptor...,1,0,0.05,1.00000
GO:0060163,subpallium neuron fate commitment,1,0,0.05,1.00000
GO:0060164,regulation of timing of neuron different...,1,0,0.05,1.00000
GO:0060165,regulation of timing of subpallium neuro...,1,0,0.05,1.00000
GO:0060166,olfactory pit development,1,0,0.05,1.00000
GO:0060167,regulation of adenosine receptor signali...,1,0,0.05,1.00000
GO:0060169,negative regulation of adenosine recepto...,1,0,0.05,1.00000
GO:0060174,limb bud formation,12,0,0.59,1.00000
GO:0060176,regulation of aggregation involved in so...,2,0,0.1,1.00000
GO:0060177,regulation of angiotensin metabolic proc...,1,0,0.05,1.00000
GO:0060178,regulation of exocyst localization,1,0,0.05,1.00000
GO:0060183,apelin receptor signaling pathway,1,0,0.05,1.00000
GO:0060192,negative regulation of lipase activity,6,0,0.29,1.00000
GO:0060206,estrous cycle phase,3,0,0.15,1.00000
GO:0060212,negative regulation of nuclear-transcrib...,2,0,0.1,1.00000
GO:0060215,primitive hemopoiesis,8,0,0.39,1.00000
GO:0060217,hemangioblast cell differentiation,1,0,0.05,1.00000
GO:0060218,hematopoietic stem cell differentiation,21,0,1.03,1.00000
GO:0060220,camera-type eye photoreceptor cell fate ...,2,0,0.1,1.00000
GO:0060222,regulation of retinal cone cell fate com...,2,0,0.1,1.00000
GO:0060223,retinal rod cell fate commitment,1,0,0.05,1.00000
GO:0060226,negative regulation of retinal cone cell...,1,0,0.05,1.00000
GO:0060232,delamination,2,0,0.1,1.00000
GO:0060237,regulation of fungal-type cell wall orga...,2,0,0.1,1.00000
GO:0060242,contact inhibition,9,0,0.44,1.00000
GO:0060243,negative regulation of cell growth invol...,1,0,0.05,1.00000
GO:0060244,negative regulation of cell proliferatio...,6,0,0.29,1.00000
GO:0060245,detection of cell density,10,0,0.49,1.00000
GO:0060250,germ-line stem-cell niche homeostasis,18,0,0.88,1.00000
GO:0060256,regulation of flocculation,1,0,0.05,1.00000
GO:0060257,negative regulation of flocculation,1,0,0.05,1.00000
GO:0060258,negative regulation of filamentous growt...,1,0,0.05,1.00000
GO:0060263,regulation of respiratory burst,6,0,0.29,1.00000
GO:0060264,regulation of respiratory burst involved...,1,0,0.05,1.00000
GO:0060266,negative regulation of respiratory burst...,1,0,0.05,1.00000
GO:0060267,positive regulation of respiratory burst,1,0,0.05,1.00000
GO:0060268,negative regulation of respiratory burst,2,0,0.1,1.00000
GO:0060272,embryonic skeletal joint morphogenesis,2,0,0.1,1.00000
GO:0060274,maintenance of stationary phase,2,0,0.1,1.00000
GO:0060275,maintenance of stationary phase in respo...,1,0,0.05,1.00000
GO:0060278,regulation of ovulation,3,0,0.15,1.00000
GO:0060279,positive regulation of ovulation,2,0,0.1,1.00000
GO:0060288,formation of a compartment boundary,17,0,0.83,1.00000
GO:0060290,transdifferentiation,9,0,0.44,1.00000
GO:0060305,regulation of cell diameter,6,0,0.29,1.00000
GO:0060307,regulation of ventricular cardiac muscle...,40,0,1.96,1.00000
GO:0060312,regulation of blood vessel remodeling,5,0,0.24,1.00000
GO:0060313,negative regulation of blood vessel remo...,2,0,0.1,1.00000
GO:0060315,negative regulation of ryanodine-sensiti...,12,0,0.59,1.00000
GO:0060316,positive regulation of ryanodine-sensiti...,2,0,0.1,1.00000
GO:0060317,cardiac epithelial to mesenchymal transi...,12,0,0.59,1.00000
GO:0060318,definitive erythrocyte differentiation,5,0,0.24,1.00000
GO:0060319,primitive erythrocyte differentiation,2,0,0.1,1.00000
GO:0060331,negative regulation of response to type ...,3,0,0.15,1.00000
GO:0060332,positive regulation of response to type ...,2,0,0.1,1.00000
GO:0060335,positive regulation of type II interfero...,2,0,0.1,1.00000
GO:0060336,negative regulation of type II interfero...,3,0,0.15,1.00000
GO:0060339,negative regulation of type I interferon...,28,0,1.37,1.00000
GO:0060359,response to ammonium ion,2,0,0.1,1.00000
GO:0060361,flight,3,0,0.15,1.00000
GO:0060363,cranial suture morphogenesis,1,0,0.05,1.00000
GO:0060368,regulation of Fc receptor mediated stimu...,3,0,0.15,1.00000
GO:0060369,positive regulation of Fc receptor media...,1,0,0.05,1.00000
GO:0060371,regulation of atrial cardiac muscle cell...,3,0,0.15,1.00000
GO:0060373,regulation of ventricular cardiac muscle...,1,0,0.05,1.00000
GO:0060374,mast cell differentiation,3,0,0.15,1.00000
GO:0060375,regulation of mast cell differentiation,1,0,0.05,1.00000
GO:0060378,regulation of brood size,70,0,3.43,1.00000
GO:0060385,axonogenesis involved in innervation,3,0,0.15,1.00000
GO:0060390,regulation of SMAD protein signal transd...,6,0,0.29,1.00000
GO:0060391,positive regulation of SMAD protein sign...,4,0,0.2,1.00000
GO:0060392,negative regulation of SMAD protein sign...,2,0,0.1,1.00000
GO:0060397,growth hormone receptor signaling pathwa...,8,0,0.39,1.00000
GO:0060398,regulation of growth hormone receptor si...,2,0,0.1,1.00000
GO:0060400,negative regulation of growth hormone re...,2,0,0.1,1.00000
GO:0060405,regulation of penile erection,1,0,0.05,1.00000
GO:0060408,regulation of acetylcholine metabolic pr...,6,0,0.29,1.00000
GO:0060409,positive regulation of acetylcholine met...,6,0,0.29,1.00000
GO:0060412,ventricular septum morphogenesis,11,0,0.54,1.00000
GO:0060420,regulation of heart growth,33,0,1.62,1.00000
GO:0060421,positive regulation of heart growth,19,0,0.93,1.00000
GO:0060426,lung vasculature development,3,0,0.15,1.00000
GO:0060430,lung saccule development,1,0,0.05,1.00000
GO:0060435,bronchiole development,1,0,0.05,1.00000
GO:0060437,lung growth,3,0,0.15,1.00000
GO:0060439,trachea morphogenesis,23,0,1.13,1.00000
GO:0060442,branching involved in prostate gland mor...,2,0,0.1,1.00000
GO:0060446,branching involved in open tracheal syst...,30,0,1.47,1.00000
GO:0060447,bud outgrowth involved in lung branching,16,0,0.78,1.00000
GO:0060449,bud elongation involved in lung branchin...,1,0,0.05,1.00000
GO:0060450,positive regulation of hindgut contracti...,1,0,0.05,1.00000
GO:0060452,positive regulation of cardiac muscle co...,2,0,0.1,1.00000
GO:0060453,regulation of gastric acid secretion,3,0,0.15,1.00000
GO:0060455,negative regulation of gastric acid secr...,1,0,0.05,1.00000
GO:0060456,positive regulation of digestive system ...,5,0,0.24,1.00000
GO:0060457,negative regulation of digestive system ...,9,0,0.44,1.00000
GO:0060465,pharynx development,11,0,0.54,1.00000
GO:0060466,activation of meiosis involved in egg ac...,1,0,0.05,1.00000
GO:0060467,negative regulation of fertilization,8,0,0.39,1.00000
GO:0060468,prevention of polyspermy,8,0,0.39,1.00000
GO:0060471,cortical granule exocytosis,1,0,0.05,1.00000
GO:0060474,positive regulation of flagellated sperm...,2,0,0.1,1.00000
GO:0060478,acrosomal vesicle exocytosis,1,0,0.05,1.00000
GO:0060479,lung cell differentiation,10,0,0.49,1.00000
GO:0060480,lung goblet cell differentiation,2,0,0.1,1.00000
GO:0060484,lung-associated mesenchyme development,3,0,0.15,1.00000
GO:0060487,lung epithelial cell differentiation,10,0,0.49,1.00000
GO:0060501,positive regulation of epithelial cell p...,5,0,0.24,1.00000
GO:0060502,epithelial cell proliferation involved i...,5,0,0.24,1.00000
GO:0060526,prostate glandular acinus morphogenesis,2,0,0.1,1.00000
GO:0060527,prostate epithelial cord arborization in...,2,0,0.1,1.00000
GO:0060534,trachea cartilage development,8,0,0.39,1.00000
GO:0060535,trachea cartilage morphogenesis,8,0,0.39,1.00000
GO:0060536,cartilage morphogenesis,23,0,1.13,1.00000
GO:0060539,diaphragm development,5,0,0.24,1.00000
GO:0060542,regulation of strand invasion,13,0,0.64,1.00000
GO:0060545,positive regulation of necroptotic proce...,1,0,0.05,1.00000
GO:0060556,regulation of vitamin D biosynthetic pro...,4,0,0.2,1.00000
GO:0060558,regulation of calcidiol 1-monooxygenase ...,3,0,0.15,1.00000
GO:0060559,positive regulation of calcidiol 1-monoo...,1,0,0.05,1.00000
GO:0060561,apoptotic process involved in morphogene...,51,0,2.5,1.00000
GO:0060567,negative regulation of termination of DN...,1,0,0.05,1.00000
GO:0060573,cell fate specification involved in patt...,16,0,0.78,1.00000
GO:0060574,intestinal epithelial cell maturation,1,0,0.05,1.00000
GO:0060577,pulmonary vein morphogenesis,2,0,0.1,1.00000
GO:0060579,ventral spinal cord interneuron fate com...,17,0,0.83,1.00000
GO:0060587,regulation of lipoprotein lipid oxidatio...,12,0,0.59,1.00000
GO:0060588,negative regulation of lipoprotein lipid...,12,0,0.59,1.00000
GO:0060591,chondroblast differentiation,1,0,0.05,1.00000
GO:0060602,branch elongation of an epithelium,20,0,0.98,1.00000
GO:0060605,tube lumen cavitation,2,0,0.1,1.00000
GO:0060613,fat pad development,9,0,0.44,1.00000
GO:0060620,regulation of cholesterol import,3,0,0.15,1.00000
GO:0060623,regulation of chromosome condensation,1,0,0.05,1.00000
GO:0060629,regulation of homologous chromosome segr...,1,0,0.05,1.00000
GO:0060631,regulation of meiosis I,6,0,0.29,1.00000
GO:0060633,negative regulation of transcription ini...,3,0,0.15,1.00000
GO:0060638,mesenchymal-epithelial cell signaling,17,0,0.83,1.00000
GO:0060661,submandibular salivary gland formation,3,0,0.15,1.00000
GO:0060662,salivary gland cavitation,2,0,0.1,1.00000
GO:0060664,epithelial cell proliferation involved i...,1,0,0.05,1.00000
GO:0060665,regulation of branching involved in sali...,3,0,0.15,1.00000
GO:0060670,branching involved in labyrinthine layer...,11,0,0.54,1.00000
GO:0060671,epithelial cell differentiation involved...,3,0,0.15,1.00000
GO:0060672,epithelial cell morphogenesis involved i...,3,0,0.15,1.00000
GO:0060676,ureteric bud formation,3,0,0.15,1.00000
GO:0060677,ureteric bud elongation,2,0,0.1,1.00000
GO:0060681,branch elongation involved in ureteric b...,1,0,0.05,1.00000
GO:0060685,regulation of prostatic bud formation,1,0,0.05,1.00000
GO:0060686,negative regulation of prostatic bud for...,1,0,0.05,1.00000
GO:0060689,cell differentiation involved in salivar...,2,0,0.1,1.00000
GO:0060690,epithelial cell differentiation involved...,1,0,0.05,1.00000
GO:0060691,epithelial cell maturation involved in s...,1,0,0.05,1.00000
GO:0060693,regulation of branching involved in sali...,6,0,0.29,1.00000
GO:0060696,regulation of phospholipid catabolic pro...,3,0,0.15,1.00000
GO:0060697,positive regulation of phospholipid cata...,2,0,0.1,1.00000
GO:0060699,regulation of endoribonuclease activity,1,0,0.05,1.00000
GO:0060700,regulation of ribonuclease activity,3,0,0.15,1.00000
GO:0060701,negative regulation of ribonuclease acti...,1,0,0.05,1.00000
GO:0060702,negative regulation of endoribonuclease ...,1,0,0.05,1.00000
GO:0060706,cell differentiation involved in embryon...,18,0,0.88,1.00000
GO:0060707,trophoblast giant cell differentiation,11,0,0.54,1.00000
GO:0060708,spongiotrophoblast differentiation,1,0,0.05,1.00000
GO:0060715,syncytiotrophoblast cell differentiation...,3,0,0.15,1.00000
GO:0060716,labyrinthine layer blood vessel developm...,13,0,0.64,1.00000
GO:0060729,intestinal epithelial structure maintena...,3,0,0.15,1.00000
GO:0060730,regulation of intestinal epithelial stru...,3,0,0.15,1.00000
GO:0060731,positive regulation of intestinal epithe...,3,0,0.15,1.00000
GO:0060732,positive regulation of inositol phosphat...,2,0,0.1,1.00000
GO:0060736,prostate gland growth,9,0,0.44,1.00000
GO:0060739,mesenchymal-epithelial cell signaling in...,14,0,0.69,1.00000
GO:0060741,prostate gland stromal morphogenesis,2,0,0.1,1.00000
GO:0060744,mammary gland branching involved in thel...,4,0,0.2,1.00000
GO:0060745,mammary gland branching involved in preg...,2,0,0.1,1.00000
GO:0060749,mammary gland alveolus development,7,0,0.34,1.00000
GO:0060750,epithelial cell proliferation involved i...,2,0,0.1,1.00000
GO:0060751,branch elongation involved in mammary gl...,2,0,0.1,1.00000
GO:0060753,regulation of mast cell chemotaxis,2,0,0.1,1.00000
GO:0060754,positive regulation of mast cell chemota...,1,0,0.05,1.00000
GO:0060762,regulation of branching involved in mamm...,2,0,0.1,1.00000
GO:0060763,mammary duct terminal end bud growth,2,0,0.1,1.00000
GO:0060764,cell-cell signaling involved in mammary ...,8,0,0.39,1.00000
GO:0060765,regulation of androgen receptor signalin...,12,0,0.59,1.00000
GO:0060766,negative regulation of androgen receptor...,5,0,0.24,1.00000
GO:0060767,epithelial cell proliferation involved i...,3,0,0.15,1.00000
GO:0060768,regulation of epithelial cell proliferat...,3,0,0.15,1.00000
GO:0060770,negative regulation of epithelial cell p...,3,0,0.15,1.00000
GO:0060785,regulation of apoptosis involved in tiss...,3,0,0.15,1.00000
GO:0060786,regulation of cell differentiation invol...,1,0,0.05,1.00000
GO:0060789,hair follicle placode formation,5,0,0.24,1.00000
GO:0060795,cell fate commitment involved in formati...,33,0,1.62,1.00000
GO:0060800,regulation of cell differentiation invol...,1,0,0.05,1.00000
GO:0060810,intracellular mRNA localization involved...,9,0,0.44,1.00000
GO:0060811,intracellular mRNA localization involved...,9,0,0.44,1.00000
GO:0060817,inactivation of paternal X chromosome,2,0,0.1,1.00000
GO:0060823,canonical Wnt signaling pathway involved...,1,0,0.05,1.00000
GO:0060830,ciliary receptor clustering involved in ...,3,0,0.15,1.00000
GO:0060831,smoothened signaling pathway involved in...,13,0,0.64,1.00000
GO:0060836,lymphatic endothelial cell differentiati...,3,0,0.15,1.00000
GO:0060837,blood vessel endothelial cell differenti...,8,0,0.39,1.00000
GO:0060839,endothelial cell fate commitment,4,0,0.2,1.00000
GO:0060841,venous blood vessel development,11,0,0.54,1.00000
GO:0060842,arterial endothelial cell differentiatio...,7,0,0.34,1.00000
GO:0060844,arterial endothelial cell fate commitmen...,3,0,0.15,1.00000
GO:0060846,blood vessel endothelial cell fate commi...,3,0,0.15,1.00000
GO:0060847,endothelial cell fate specification,3,0,0.15,1.00000
GO:0060853,Notch signaling pathway involved in arte...,3,0,0.15,1.00000
GO:0060876,semicircular canal formation,4,0,0.2,1.00000
GO:0060879,semicircular canal fusion,4,0,0.2,1.00000
GO:0060896,neural plate pattern specification,14,0,0.69,1.00000
GO:0060897,neural plate regionalization,11,0,0.54,1.00000
GO:0060898,eye field cell fate commitment involved ...,1,0,0.05,1.00000
GO:0060900,embryonic camera-type eye formation,22,0,1.08,1.00000
GO:0060903,positive regulation of meiosis I,6,0,0.29,1.00000
GO:0060907,positive regulation of macrophage cytoki...,1,0,0.05,1.00000
GO:0060911,cardiac cell fate commitment,24,0,1.18,1.00000
GO:0060912,cardiac cell fate specification,21,0,1.03,1.00000
GO:0060913,cardiac cell fate determination,1,0,0.05,1.00000
GO:0060914,heart formation,19,0,0.93,1.00000
GO:0060920,cardiac pacemaker cell differentiation,1,0,0.05,1.00000
GO:0060921,sinoatrial node cell differentiation,1,0,0.05,1.00000
GO:0060923,cardiac muscle cell fate commitment,2,0,0.1,1.00000
GO:0060926,cardiac pacemaker cell development,1,0,0.05,1.00000
GO:0060931,sinoatrial node cell development,1,0,0.05,1.00000
GO:0060932,His-Purkinje system cell differentiation,1,0,0.05,1.00000
GO:0060935,cardiac fibroblast cell differentiation,1,0,0.05,1.00000
GO:0060936,cardiac fibroblast cell development,1,0,0.05,1.00000
GO:0060938,epicardium-derived cardiac fibroblast ce...,1,0,0.05,1.00000
GO:0060939,epicardium-derived cardiac fibroblast ce...,1,0,0.05,1.00000
GO:0060940,epithelial to mesenchymal transition inv...,1,0,0.05,1.00000
GO:0060956,endocardial cell differentiation,2,0,0.1,1.00000
GO:0060957,endocardial cell fate commitment,1,0,0.05,1.00000
GO:0060962,regulation of ribosomal protein gene tra...,2,0,0.1,1.00000
GO:0060963,positive regulation of ribosomal protein...,1,0,0.05,1.00000
GO:0060965,negative regulation of miRNA-mediated ge...,9,0,0.44,1.00000
GO:0060967,negative regulation of gene silencing by...,13,0,0.64,1.00000
GO:0060973,cell migration involved in heart develop...,14,0,0.69,1.00000
GO:0060978,angiogenesis involved in coronary vascul...,1,0,0.05,1.00000
GO:0060979,vasculogenesis involved in coronary vasc...,4,0,0.2,1.00000
GO:0060980,cell migration involved in coronary vasc...,1,0,0.05,1.00000
GO:0060981,cell migration involved in coronary angi...,1,0,0.05,1.00000
GO:0060986,endocrine hormone secretion,82,0,4.02,1.00000
GO:0060995,cell-cell signaling involved in kidney d...,1,0,0.05,1.00000
GO:0061000,negative regulation of dendritic spine d...,5,0,0.24,1.00000
GO:0061002,negative regulation of dendritic spine m...,2,0,0.1,1.00000
GO:0061004,pattern specification involved in kidney...,6,0,0.29,1.00000
GO:0061009,common bile duct development,4,0,0.2,1.00000
GO:0061015,snRNA import into nucleus,1,0,0.05,1.00000
GO:0061026,cardiac muscle tissue regeneration,1,0,0.05,1.00000
GO:0061030,epithelial cell differentiation involved...,2,0,0.1,1.00000
GO:0061031,endodermal digestive tract morphogenesis,4,0,0.2,1.00000
GO:0061034,olfactory bulb mitral cell layer develop...,1,0,0.05,1.00000
GO:0061035,regulation of cartilage development,39,0,1.91,1.00000
GO:0061036,positive regulation of cartilage develop...,22,0,1.08,1.00000
GO:0061037,negative regulation of cartilage develop...,10,0,0.49,1.00000
GO:0061040,female gonad morphogenesis,1,0,0.05,1.00000
GO:0061042,vascular wound healing,6,0,0.29,1.00000
GO:0061043,regulation of vascular wound healing,3,0,0.15,1.00000
GO:0061046,regulation of branching involved in lung...,1,0,0.05,1.00000
GO:0061048,negative regulation of branching involve...,1,0,0.05,1.00000
GO:0061049,cell growth involved in cardiac muscle c...,12,0,0.59,1.00000
GO:0061050,regulation of cell growth involved in ca...,11,0,0.54,1.00000
GO:0061051,positive regulation of cell growth invol...,3,0,0.15,1.00000
GO:0061052,negative regulation of cell growth invol...,8,0,0.39,1.00000
GO:0061054,dermatome development,2,0,0.1,1.00000
GO:0061055,myotome development,3,0,0.15,1.00000
GO:0061056,sclerotome development,7,0,0.34,1.00000
GO:0061057,peptidoglycan recognition protein signal...,6,0,0.29,1.00000
GO:0061063,positive regulation of nematode larval d...,1,0,0.05,1.00000
GO:0061065,regulation of dauer larval development,1,0,0.05,1.00000
GO:0061067,negative regulation of dauer larval deve...,1,0,0.05,1.00000
GO:0061073,ciliary body morphogenesis,7,0,0.34,1.00000
GO:0061074,regulation of neural retina development,4,0,0.2,1.00000
GO:0061075,positive regulation of neural retina dev...,1,0,0.05,1.00000
GO:0061078,positive regulation of prostaglandin sec...,4,0,0.2,1.00000
GO:0061081,positive regulation of myeloid leukocyte...,6,0,0.29,1.00000
GO:0061082,myeloid leukocyte cytokine production,8,0,0.39,1.00000
GO:0061083,regulation of protein refolding,1,0,0.05,1.00000
GO:0061084,negative regulation of protein refolding,1,0,0.05,1.00000
GO:0061085,regulation of histone H3-K27 methylation,5,0,0.24,1.00000
GO:0061086,negative regulation of histone H3-K27 me...,4,0,0.2,1.00000
GO:0061087,positive regulation of histone H3-K27 me...,3,0,0.15,1.00000
GO:0061091,regulation of phospholipid translocation,4,0,0.2,1.00000
GO:0061092,positive regulation of phospholipid tran...,2,0,0.1,1.00000
GO:0061099,negative regulation of protein tyrosine ...,14,0,0.69,1.00000
GO:0061100,lung neuroendocrine cell differentiation,1,0,0.05,1.00000
GO:0061101,neuroendocrine cell differentiation,5,0,0.24,1.00000
GO:0061102,stomach neuroendocrine cell differentiat...,1,0,0.05,1.00000
GO:0061103,carotid body glomus cell differentiation,1,0,0.05,1.00000
GO:0061104,adrenal chromaffin cell differentiation,1,0,0.05,1.00000
GO:0061107,seminal vesicle development,1,0,0.05,1.00000
GO:0061117,negative regulation of heart growth,14,0,0.69,1.00000
GO:0061118,regulation of positive chemotaxis to cAM...,6,0,0.29,1.00000
GO:0061122,positive regulation of positive chemotax...,6,0,0.29,1.00000
GO:0061140,lung secretory cell differentiation,3,0,0.15,1.00000
GO:0061144,alveolar secondary septum development,1,0,0.05,1.00000
GO:0061146,Peyer's patch morphogenesis,4,0,0.2,1.00000
GO:0061152,trachea submucosa development,2,0,0.1,1.00000
GO:0061153,trachea gland development,2,0,0.1,1.00000
GO:0061154,endothelial tube morphogenesis,8,0,0.39,1.00000
GO:0061179,negative regulation of insulin secretion...,8,0,0.39,1.00000
GO:0061181,regulation of chondrocyte development,1,0,0.05,1.00000
GO:0061182,negative regulation of chondrocyte devel...,1,0,0.05,1.00000
GO:0061183,regulation of dermatome development,2,0,0.1,1.00000
GO:0061184,positive regulation of dermatome develop...,2,0,0.1,1.00000
GO:0061187,regulation of rDNA heterochromatin forma...,2,0,0.1,1.00000
GO:0061188,negative regulation of rDNA heterochroma...,2,0,0.1,1.00000
GO:0061193,taste bud development,10,0,0.49,1.00000
GO:0061194,taste bud morphogenesis,10,0,0.49,1.00000
GO:0061195,taste bud formation,10,0,0.49,1.00000
GO:0061196,fungiform papilla development,2,0,0.1,1.00000
GO:0061197,fungiform papilla morphogenesis,1,0,0.05,1.00000
GO:0061205,paramesonephric duct development,3,0,0.15,1.00000
GO:0061217,regulation of mesonephros development,1,0,0.05,1.00000
GO:0061246,establishment or maintenance of bipolar ...,1,0,0.05,1.00000
GO:0061289,Wnt signaling pathway involved in kidney...,1,0,0.05,1.00000
GO:0061290,canonical Wnt signaling pathway involved...,1,0,0.05,1.00000
GO:0061298,retina vasculature development in camera...,22,0,1.08,1.00000
GO:0061299,retina vasculature morphogenesis in came...,18,0,0.88,1.00000
GO:0061300,cerebellum vasculature development,5,0,0.24,1.00000
GO:0061301,cerebellum vasculature morphogenesis,2,0,0.1,1.00000
GO:0061302,smooth muscle cell-matrix adhesion,20,0,0.98,1.00000
GO:0061303,cornea development in camera-type eye,4,0,0.2,1.00000
GO:0061304,retinal blood vessel morphogenesis,16,0,0.78,1.00000
GO:0061310,canonical Wnt signaling pathway involved...,2,0,0.1,1.00000
GO:0061316,canonical Wnt signaling pathway involved...,2,0,0.1,1.00000
GO:0061319,nephrocyte differentiation,2,0,0.1,1.00000
GO:0061320,pericardial nephrocyte differentiation,2,0,0.1,1.00000
GO:0061323,cell proliferation involved in heart mor...,11,0,0.54,1.00000
GO:0061324,canonical Wnt signaling pathway involved...,2,0,0.1,1.00000
GO:0061325,cell proliferation involved in outflow t...,3,0,0.15,1.00000
GO:0061330,Malpighian tubule stellate cell differen...,1,0,0.05,1.00000
GO:0061331,epithelial cell proliferation involved i...,24,0,1.18,1.00000
GO:0061336,cell morphogenesis involved in Malpighia...,3,0,0.15,1.00000
GO:0061341,non-canonical Wnt signaling pathway invo...,2,0,0.1,1.00000
GO:0061346,planar cell polarity pathway involved in...,2,0,0.1,1.00000
GO:0061347,planar cell polarity pathway involved in...,2,0,0.1,1.00000
GO:0061348,planar cell polarity pathway involved in...,2,0,0.1,1.00000
GO:0061349,planar cell polarity pathway involved in...,2,0,0.1,1.00000
GO:0061350,planar cell polarity pathway involved in...,2,0,0.1,1.00000
