gene_ids,controls_FPKM_Coeff_of_Var,exposed_FPKM_Coeff_of_Var
gene-LOC111128869,0.787541560058491,1.1471948132842
gene-LOC111128870,0.250835484389193,0.234795964209502
gene-LOC111128871,0.13205724918041,0.338356246487441
gene-LOC111128872,0.615884594223944,0.44290510120273
gene-LOC111128873,0.11523485361867,0.553948275946651
gene-LOC111128874,0.720344689895288,0.642399575292634
gene-LOC111128875,0.562810833380766,0.782055999716532
gene-LOC111128876,0.433423080962712,1.4297231053029
gene-LOC111128877,0.431056792051449,0.27876654111763
gene-LOC111128878,0.597990925832332,1.26612315582933
gene-LOC111128879,0.288967477601136,0.395998939402443
gene-LOC111128880,0.601570364665908,1.84135689261207
gene-LOC111128881,0.449869865476172,0.479094470867852
gene-LOC111128882,1.00891019355854,0.868831924604828
gene-LOC111128883,0.298794230522073,0.324742531458563
gene-LOC111128884,0.471209418778008,1.08937255316812
gene-LOC111128885,0.104368097507315,0.178918628074314
gene-LOC111128886,0.456273834788942,2.17659494986685
gene-LOC111128887,1.30114334021706,1.79454797810335
gene-LOC111128888,0.910297515749244,0.959049187479746
gene-LOC111128889,0.436164193499779,1.35125393536444
gene-LOC111128890,0.485755456294653,2.65348857233649
gene-LOC111128891,0.505675502837643,1.15580594743742
gene-LOC111128892,0.0734036426240577,0.279847248261186
gene-LOC111128893,0.412026307090511,0.423202814381089
gene-LOC111128894,0.492196929773141,0.615205004790645
gene-LOC111128895,0.162005679552212,0.657367019120928
gene-LOC111128896,0.27572095309216,0.24304866908347
gene-LOC111128897,0.362768682712939,0.432429748227562
gene-LOC111128898,0.467093389520516,0.528857578334209
gene-LOC111128899,0.702963790074809,0.588545777747675
gene-LOC111128900,0.595403220582325,0.621311408827765
gene-LOC111128901,0.233991407271403,2.20739548983552
gene-LOC111128902,0.346979031127861,0.517655227268997
gene-LOC111128903,0.991240900185792,1.02588782723067
gene-LOC111128904,0.45936482291215,0.584744385729312
gene-LOC111128905,2.125,2.91681547239451
gene-LOC111128906,0.0589177324561667,0.203866884072699
gene-LOC111128907,0.386458992558375,0.24173153890702
gene-LOC111128908,0.608032605538106,0.832232265295289
gene-LOC111128909,0.252356545568496,0.20322882839283
gene-LOC111128910,0.24669771290116,0.506178592020326
gene-LOC111128911,0.416080878428298,0.667312574356241
gene-LOC111128912,0.420915496850168,0.869165669846869
gene-LOC111128913,0.124600659484107,0.23970658304121
gene-LOC111128914,0.725048266547362,1.24977008411754
gene-LOC111128915,0.533299801861059,0.606316467470135
gene-LOC111128916,0.87426466112178,0.544821516800388
gene-LOC111128917,0.480923292805892,1.71251450129516
gene-LOC111128918,0.513210569299503,0.479862085837949
gene-LOC111128919,0.415800197578395,0.47284332674268
gene-LOC111128920,0.402923320893282,1.05916569732808
gene-LOC111128921,0.64441755337101,0.53087851359843
gene-LOC111128922,0.0856215724195983,0.223989233805449
gene-LOC111128923,0.107269802382118,0.23061315289154
gene-LOC111128924,0.51566354163571,0.5154039727058
gene-LOC111128925,0.299128868745868,0.879337723121869
gene-LOC111128926,0.309565384515977,0.134474354877028
gene-LOC111128927,0.361707612251065,0.285135737054979
gene-LOC111128928,0.347736663235847,0.948039597672467
gene-LOC111128929,NA,2.34179945572724
gene-LOC111128930,0.458615903007151,0.333826226067772
gene-LOC111128931,0.421134432833688,0.668583480223746
gene-LOC111128932,0.869431717719842,1.90978241274729
gene-LOC111128933,0.164589467530344,0.155676277999497
gene-LOC111128934,0.262122683451087,0.238867780288909
gene-LOC111128935,0.662466701104384,0.736959877469956
gene-LOC111128936,0.45042754318369,1.8338917115063
gene-LOC111128937,0.398816689729017,0.611825940937656
gene-LOC111128938,0.451925679496002,0.177440743455783
gene-LOC111128939,0.524136510030818,0.402887137984479
gene-LOC111128940,0.397629503964505,0.509634043106928
gene-LOC111128941,0.234554091446007,0.329958732880145
gene-LOC111128942,0.0825424982345601,0.202460547752268
gene-LOC111128943,0.440038114635118,0.227687532413135
gene-LOC111128944,0.529144771958247,1.46259458740654
gene-LOC111128945,0.338754727629139,0.377370226538683
gene-LOC111128946,0.499060742865418,0.363645123128882
gene-LOC111128947,0.462379700648058,0.426941397800218
gene-LOC111128948,0.453836600379274,0.375152783469933
gene-LOC111128949,0.232016636654739,0.391880716447822
gene-LOC111128950,0.650254222504693,0.942328152187031
gene-LOC111128951,0.627369446007306,0.881418845270308
gene-LOC111128952,0.444395241667316,0.461559784893516
gene-LOC111128953,0.607375696654952,2.49335592197206
gene-LOC111128954,0.526228431728968,0.581602369595904
gene-LOC111128955,0.445655867096475,0.403755432113007
gene-LOC111128956,0.45513906676361,1.5082852907305
gene-LOC111128957,0.919558761071053,0.647372477530099
gene-LOC111128958,0.463216532006506,0.218370924141444
gene-LOC111128959,0.353327541669301,0.257366686612683
gene-LOC111128960,0.377166979475672,0.430308356905622
gene-LOC111128961,0.258556359550984,0.368151665876653
gene-LOC111128962,0.354463390149121,0.443456286296189
gene-LOC111128963,0.420740030130869,0.691763953109212
gene-LOC111128964,0.375108520230704,1.29056679516387
gene-LOC111128965,0.0976089684247114,0.349970558088064
gene-LOC111128966,0.152102556085186,0.250700042144588
gene-LOC111128967,0.334890379815939,0.996816573859987
gene-LOC111128968,0.427766074682788,0.902134159989487
gene-LOC111128969,0.357091108592656,1.05511086242327
gene-LOC111128970,0.665556117483215,1.03431650540156
gene-LOC111128971,0.390336322567852,0.179799464878996
gene-LOC111128972,0.0829763884247443,0.44421855833426
gene-LOC111128973,0.949542253735536,0.672006449598727
gene-LOC111128974,0.25291153027861,0.277231851076521
gene-LOC111128975,0.16102255172068,0.212892531802199
gene-LOC111128976,0.40217427690432,0.318085946961488
gene-LOC111128977,0.126612198678114,0.554213894595173
gene-LOC111128978,0.374841058690497,0.269798190411364
gene-LOC111128979,0.276577347028212,0.152122320175231
gene-LOC111128980,0.261760881051669,0.399690556584477
gene-LOC111128981,0.5376309268596,1.41273844086452
gene-LOC111128982,0.302451515138284,0.883133541357523
gene-LOC111128983,0.354563344712277,0.382400293134307
gene-LOC111128984,0.376255552183526,2.76294243696205
gene-LOC111128985,0.410545640120083,1.17495588516618
gene-LOC111128986,0.18805227424993,0.397549857900502
gene-LOC111128987,0.759030306109126,1.1191793162427
gene-LOC111128988,0.0956623926020608,0.339354790846664
gene-LOC111128989,0.234260457709511,0.190692066581496
gene-LOC111128990,0.117861086556721,0.222518427107585
gene-LOC111128991,0.424867149266647,0.231425841078103
gene-LOC111128992,0.341350267244202,0.182879480794076
gene-LOC111128993,0.192025959393517,0.340310006693938
gene-LOC111128994,0.451697731146902,0.778471509600184
gene-LOC111128995,0.642226089934513,1.26246890406044
gene-LOC111128996,0.243584948296744,0.348334049278093
gene-LOC111128997,0.10975735079315,0.678035485902664
gene-LOC111128998,0.265703117977195,0.149055778871012
gene-LOC111128999,0.428924062663379,0.530360522520075
gene-LOC111129000,0.61890088985784,0.355331595420264
gene-LOC111129001,0.518770784047111,0.67239004800739
gene-LOC111129002,0.164701609630476,0.394138472047935
gene-LOC111129003,0.540656621144692,1.32973347970511
gene-LOC111129004,0.545800960302849,1.03035349027942
gene-LOC111129005,0.352297149754954,0.631024851914276
gene-LOC111129006,0.279734171971119,0.18973627355466
gene-LOC111129007,0.212785038642314,0.386081733098605
gene-LOC111129008,0.639318959602862,0.682632354913556
gene-LOC111129009,0.0621864527827449,0.221458840054173
gene-LOC111129010,0.510248443763155,0.851064499829995
gene-LOC111129011,0.479213306044054,0.322539332162613
gene-LOC111129012,0.742974651098301,2.06698010297982
gene-LOC111129013,0.524204408426891,0.593470227679269
gene-LOC111129014,0.236739735468738,0.355614324211102
gene-LOC111129015,0.170604202758811,0.330017779823305
gene-LOC111129016,0.319430645354505,0.677672911443649
gene-LOC111129017,0.313306674759689,0.394158499303996
gene-LOC111129018,0.257265182806694,0.706939403347869
gene-LOC111129019,0.257971558945324,0.284413955337144
gene-LOC111129020,0.467325070694648,0.744749858002983
gene-LOC111129021,0.298114185457253,0.316784493125617
gene-LOC111129022,0.49188024550384,1.32556619260188
gene-LOC111129023,0.581587807061572,0.947594452101041
gene-LOC111129024,0.634684893947272,0.46464473991904
gene-LOC111129025,0.49898151122212,1.07970846697314
gene-LOC111129026,0.472052473481934,1.40715324918225
gene-LOC111129027,0.398134154797524,0.565978534572439
gene-LOC111129028,0.409443206873289,0.281671878373719
gene-LOC111129029,0.0945481218649401,1.05901315724162
gene-LOC111129030,0.378790579337304,0.449868993166583
gene-LOC111129031,1.29544100883914,1.33505682267116
gene-LOC111129032,0.0589461387709382,0.229339879742926
gene-LOC111129033,0.627036241277807,1.29478844208244
gene-LOC111129034,0.518965924245383,0.648642106945594
gene-LOC111129035,0.781557307155026,2.09904924847233
gene-LOC111129036,0.902709849088836,1.42498921209918
gene-LOC111129037,0.247275622741579,1.95007268196294
gene-LOC111129038,0.865896210316949,2.11859022096918
gene-LOC111129039,0.991567374269772,1.2404265579185
gene-LOC111129040,1.17550117328407,2.07699242218176
gene-LOC111129041,1.14907001161632,1.98879769709718
gene-LOC111129042,0.68503105310234,1.35731795483466
gene-LOC111129043,0.635829174719639,1.5672022464455
gene-LOC111129044,0.162186470515968,2.5050183634543
gene-LOC111129045,1.22687854553882,1.76411180651874
gene-LOC111129046,0.533181240647209,0.616702313241486
gene-LOC111129047,0.532851403564948,0.519546003031999
gene-LOC111129048,0.305059011107529,0.237748530117267
gene-LOC111129049,0.34501713769462,0.221740275147565
gene-LOC111129050,0.152034329145442,0.487716875983417
gene-LOC111129051,0.403097072455582,0.217251774382566
gene-LOC111129052,0.459725685485457,2.47758959335255
gene-LOC111129053,0.604835204536611,0.278459987135052
gene-LOC111129054,0.538173037869435,0.293283521286138
gene-LOC111129055,0.148913452474696,0.233684165645503
gene-LOC111129056,0.165657708026001,0.194418379359232
gene-LOC111129057,0.353148743125683,0.408517018479731
gene-LOC111129058,0.187863168781696,0.197079275415026
gene-LOC111129059,0.56046389652929,0.731702544990933
gene-LOC111129060,1.30336911352237,0.226518457251364
gene-LOC111129061,0.183179958130285,0.320136351241571
gene-LOC111129062,0.204106906291378,0.242141072052062
gene-LOC111129063,0.831185172235274,0.164763174552634
gene-LOC111129064,0.174611990912113,0.363248754729013
gene-LOC111129065,0.320741757402869,0.283312026787423
gene-LOC111129066,0.440255884052953,0.40999350144924
gene-LOC111129067,0.288278504689272,0.269101515095057
gene-LOC111129068,0.462093116596044,0.118698346857368
gene-LOC111129069,0.579375247585875,0.386189434421049
gene-LOC111129070,2.125,1.29685898902404
gene-LOC111129071,0.409888997142172,0.28624495895898
gene-LOC111129072,0.568020982202885,0.387892499236922
gene-LOC111129073,0.068767706139447,0.287169640224022
gene-LOC111129074,0.239382256381626,0.343382015041513
gene-LOC111129075,1.15086146045151,2.01049492333406
gene-LOC111129076,0.598128165528461,0.798984708656583
gene-LOC111129077,0.385444048966767,0.240054083813388
gene-LOC111129078,0.271631441050724,0.245711497208982
gene-LOC111129079,0.315539602262785,0.266621871523004
gene-LOC111129080,0.255674103861613,0.267799943601894
gene-LOC111129081,0.35645004761111,0.206340006017007
gene-LOC111129082,0.359083030593718,0.994034305983844
gene-LOC111129083,0.184958920426984,0.423954191506561
gene-LOC111129084,0.191485769922332,0.118784272840647
gene-LOC111129085,0.587376108271225,1.17905247893568
gene-LOC111129086,0.362844061403568,0.585243052754004
gene-LOC111129087,0.272127238455818,0.734284872685564
gene-LOC111129088,0.35615719511213,0.396706724510613
gene-LOC111129089,0.638138386631233,0.530760953672698
gene-LOC111129090,0.350888096919737,0.3956287856479
gene-LOC111129091,0.1923212440686,0.450986729103712
gene-LOC111129092,0.160804884472566,0.294938478372099
gene-LOC111129093,0.356867505624875,0.58122319090881
gene-LOC111129094,0.485391252488747,0.964169675271834
gene-LOC111129095,1.00365623368989,0.386934575706286
gene-LOC111129096,0.646082682438698,0.980121722136346
gene-LOC111129097,0.363693659461517,0.269241983746462
gene-LOC111129098,0.403037878756174,0.27507855272201
gene-LOC111129099,0.405741682807692,2.13982006860007
gene-LOC111129100,0.486400194425039,1.57589674311777
gene-LOC111129101,0.520911803779838,2.45362674331124
gene-LOC111129102,0.336554389925209,0.637521646607467
gene-LOC111129103,0.36894929733172,0.220112039792699
gene-LOC111129104,0.573618978940119,1.51442591654458
gene-LOC111129105,0.544624685300531,1.61335031443693
gene-LOC111129106,0.340554804059744,1.60228894525797
gene-LOC111129107,0.376414300557086,1.19887528195092
gene-LOC111129108,0.641330658606582,0.67100084018653
gene-LOC111129109,0.347673580351186,1.35894241843614
gene-LOC111129110,0.681223455323393,1.1247216703369
gene-LOC111129111,0.429687026258651,0.801525458201193
gene-LOC111129112,0.14647332258841,0.366559111611168
gene-LOC111129113,0.563520488248868,1.58100502342068
gene-LOC111129114,0.231705068565417,0.234614207769792
gene-LOC111129115,0.498520223891126,0.418460300554513
gene-LOC111129116,0.445243737101597,0.379417624841597
gene-LOC111129117,0.246640225149567,0.138200776591008
gene-LOC111129118,0.913322010273156,1.25443791189514
gene-LOC111129119,0.781895162520617,1.4386424856119
gene-LOC111129120,0.516103188892662,0.684058695081089
gene-LOC111129121,0.385484696962987,0.28988255822381
gene-LOC111129122,0.400339928733997,0.326262002804862
gene-LOC111129123,0.661110649476403,0.598577620377521
gene-LOC111129124,1.32616392877237,0.177446731788278
gene-LOC111129125,0.271681539753638,0.273396260624067
gene-LOC111129126,0.0945834804898528,0.273792544955007
gene-LOC111129127,0.399519833090502,0.657165819279818
gene-LOC111129128,0.594134995287242,0.672202504309528
gene-LOC111129129,0.688224533685064,1.66539682777857
gene-LOC111129130,0.520154140468048,0.825234056363769
gene-LOC111129131,0.185869890250576,0.6122605116809
gene-LOC111129132,0.433517410505541,1.7815648424697
gene-LOC111129133,0.122271142384172,0.191888469835145
gene-LOC111129134,0.435244740874284,0.760058993319827
gene-LOC111129135,0.728348456068193,NA
gene-LOC111129136,0.476450291154167,0.516100300240663
gene-LOC111129137,0.454057930178806,0.296125848357765
gene-LOC111129138,0.185192695811089,0.661389459538983
gene-LOC111129139,0.394679612787077,0.194441459263519
gene-LOC111129140,0.588756095570193,0.646876172889921
gene-LOC111129141,0.204598822047077,0.144704569044845
gene-LOC111129142,0.44540235611677,0.396744919326316
gene-LOC111129143,0.979513178847755,0.712099949214258
gene-LOC111129144,0.230742667246724,0.501103846664747
gene-LOC111129145,0.117323358069831,0.149496260450633
gene-LOC111129146,0.137260017658919,0.245803291117231
gene-LOC111129147,0.701270063667874,0.122240903350879
gene-LOC111129148,0.886961482098179,1.44360398228493
gene-LOC111129149,0.483334938893062,0.62075261296653
gene-LOC111129150,0.599804264352267,0.726110585871053
gene-LOC111129151,0.442858528969752,0.29715486858074
gene-LOC111129152,0.516314052990738,0.271485742085137
gene-LOC111129153,1.32677419012008,0.475390540088296
gene-LOC111129154,1.60750270742495,1.46692827293474
gene-LOC111129155,0.631212261611627,1.12143612001685
gene-LOC111129156,0.466585376248135,0.864576217863719
gene-LOC111129157,0.376128441172826,1.01173435591501
gene-LOC111129158,0.233400117697145,0.321959724703257
gene-LOC111129159,0.290697346384164,1.0497167662987
gene-LOC111129160,0.103230995818627,0.381667613657068
gene-LOC111129161,0.350607562760052,0.186729722436893
gene-LOC111129162,0.503863045497049,0.444567100416897
gene-LOC111129163,0.206162263128525,0.243980780152779
gene-LOC111129164,0.479537507012991,0.384335082098697
gene-LOC111129165,0.481785641565658,0.213981601081813
gene-LOC111129166,0.241194750708409,0.398385249658325
gene-LOC111129167,0.329458465535809,0.280964299250516
gene-LOC111129168,0.386369864665292,0.261271264062696
gene-LOC111129169,0.347741429545353,0.224418192814059
gene-LOC111129170,0.1610268179657,0.305358045480607
gene-LOC111129171,1.83382612338287,NA
gene-LOC111129172,0.380732227483904,0.299819737916985
gene-LOC111129173,0.191394078230455,0.393049101181797
gene-LOC111129174,0.112383845933352,0.573412231844878
gene-LOC111129175,1.37234336812345,0.492851959159966
gene-LOC111129176,0.47124257912102,0.520182265593223
gene-LOC111129177,0.403356441217757,0.502285733225498
gene-LOC111129178,0.10134545858973,0.248339834152622
gene-LOC111129179,0.456479414084437,0.295049566107088
gene-LOC111129180,0.254337084265908,0.456230929210511
gene-LOC111129181,0.388892810840664,0.279320159590315
gene-LOC111129182,0.533423189281578,0.421963636917458
gene-LOC111129183,1.32247168853802,0.519859912752367
gene-LOC111129184,0.761935550040696,1.36628267209464
gene-LOC111129185,0.604274725865908,0.303372867257193
gene-LOC111129186,0.243784703775647,0.207671005599092
gene-LOC111129187,0.501248483478937,0.394792423464397
gene-LOC111129188,0.213211051709633,0.572264256450975
gene-LOC111129189,0.26205955767329,0.463300823640644
gene-LOC111129190,0.442377619121097,0.191309579960991
gene-LOC111129191,0.527761240400995,1.74847742231316
gene-LOC111129192,0.683078071239774,1.58508366349868
gene-LOC111129193,0.488749172123075,0.872351022181511
gene-LOC111129194,0.452896942971029,0.688000491758477
gene-LOC111129195,0.287478045555011,0.251271631946849
gene-LOC111129196,0.229240355832726,0.206971739673487
gene-LOC111129197,0.0753207535623967,0.172045433744694
gene-LOC111129198,0.386401471754353,0.326492465850087
gene-LOC111129199,0.446835525610569,1.74577557030959
gene-LOC111129200,0.45482371103426,1.10881770204375
gene-LOC111129201,0.314651707496508,0.423394144990152
gene-LOC111129202,0.320902489196422,0.877315325915035
gene-LOC111129203,0.497343514923412,0.276022467602975
gene-LOC111129204,0.371657505339058,0.495233244605576
gene-LOC111129205,0.428482378217404,0.24826537721267
gene-LOC111129206,0.492157893507267,0.543281267035835
gene-LOC111129207,0.347590280293833,0.307883416648648
gene-LOC111129208,0.772887371098356,0.539582527068137
gene-LOC111129209,0.495756928251905,1.69416297904826
gene-LOC111129210,0.0386961623651451,0.148954336561275
gene-LOC111129211,1.00538703129977,0.810124045133792
gene-LOC111129212,0.229169393251079,0.247637238350916
gene-LOC111129213,0.489820222030394,1.55948472471802
gene-LOC111129214,0.505809351542994,0.471839753010088
gene-LOC111129215,0.268613176525084,0.311569804256455
gene-LOC111129216,0.507023002415262,1.19108636151878
gene-LOC111129217,0.11055884852444,0.25631657477824
gene-LOC111129218,1.5469496215148,0.348075199519739
gene-LOC111129219,0.705157814222218,0.123316279329523
gene-LOC111129220,0.344854195344882,0.291380901998149
gene-LOC111129221,0.0486527032288253,0.256583793225849
gene-LOC111129222,0.41186758882818,1.38847544824215
gene-LOC111129223,0.409834012957298,2.38259207199511
gene-LOC111129224,0.27172711123037,0.499890372300095
gene-LOC111129225,0.614838469837854,0.763081034234292
gene-LOC111129226,0.527194784089005,1.01220601914025
gene-LOC111129227,0.957632918020532,0.552278033369584
gene-LOC111129228,0.520232258696871,0.620570235207554
gene-LOC111129229,0.637228261320567,0.315699032458715
gene-LOC111129230,NA,2.85067446442958
gene-LOC111129231,0.330028519984169,0.330816870080008
gene-LOC111129232,2.125,2.91681547239451
gene-LOC111129233,2.125,NA
gene-LOC111129234,0.774445846407372,1.02934801250221
gene-LOC111129235,0.557669108344084,2.39509239899477
gene-LOC111129236,2.125,1.30983503305143
gene-LOC111129237,0.889265401803924,2.91681547239451
gene-LOC111129238,0.320676877203933,0.120762945039847
gene-LOC111129239,0.0173966974940119,0.230630751671515
gene-LOC111129240,0.33716360930412,0.403010760668812
gene-LOC111129241,0.46704054240895,0.625099531755211
gene-LOC111129242,0.152603579934352,0.382624073593186
gene-LOC111129243,0.804386438786773,0.248002234516745
gene-LOC111129244,1.71325716857975,1.28180748490629
gene-LOC111129245,1.09750492639617,1.83821784968935
gene-LOC111129246,0.851709653493923,1.33070841163579
gene-LOC111129247,0.915989122124538,1.93616909707714
gene-LOC111129248,NA,2.91681547239451
gene-LOC111129249,0.102608946178051,0.250843788345419
gene-LOC111129250,1.56552574347145,0.369853221700251
gene-LOC111129251,0.399556280243814,2.02056651162949
gene-LOC111129252,0.422896236747739,0.668789275289283
gene-LOC111129253,0.470384049775674,1.69320593037431
gene-LOC111129254,0.391388696506147,0.739215589446121
gene-LOC111129255,0.0527123600324088,0.412023431013669
gene-LOC111129256,0.170091139763331,0.282807877494913
gene-LOC111129257,0.123073261142332,0.204911006242096
gene-LOC111129258,0.422472302368508,0.821700809212183
gene-LOC111129259,0.391722277749937,0.343052005205098
gene-LOC111129260,0.123297187934948,0.312347586937964
gene-LOC111129261,0.271536844972539,0.250609288982479
gene-LOC111129262,0.27771925527529,0.379672194349662
gene-LOC111129263,0.394196484423984,0.583428579050462
gene-LOC111129264,0.349016235504049,0.328644005686169
gene-LOC111129265,0.45653367108174,0.216274159696548
gene-LOC111129266,0.413206462978419,0.268686085894886
gene-LOC111129267,0.404884754146877,0.338817776055821
gene-LOC111129268,0.157047009405572,0.814139650352124
gene-LOC111129269,0.468539163437809,0.638263571717834
gene-LOC111129270,0.213482471848341,0.651467557947938
gene-LOC111129271,0.253006204142864,0.179099020634685
gene-LOC111129272,0.446463426270437,2.38282780370566
gene-LOC111129273,0.196255785557773,2.17489476707488
gene-LOC111129274,0.524060839402653,0.411615877252316
gene-LOC111129275,0.344286557263793,0.762456637703624
gene-LOC111129276,0.308867114551593,0.529388667847608
gene-LOC111129277,0.218256820252167,0.298646977902843
gene-LOC111129278,0.507131255511447,1.41265356988415
gene-LOC111129279,0.435775806394875,0.322233563529761
gene-LOC111129280,0.355858784852548,0.246306138816601
gene-LOC111129281,0.173779293434552,0.317733857485305
gene-LOC111129282,0.588121952284055,1.93443488600498
gene-LOC111129283,0.0857967873958464,0.256236907913995
gene-LOC111129284,0.286111805174997,1.78041249323366
gene-LOC111129285,0.396134085244955,1.02615603001203
gene-LOC111129286,0.2154194098836,0.251283683029961
gene-LOC111129287,0.237138604649756,0.29730180199517
gene-LOC111129288,0.506628822378305,1.07107201698605
gene-LOC111129289,0.376587485937011,0.34679747327976
gene-LOC111129290,0.457935543772349,0.538859557496486
gene-LOC111129291,0.38864395209187,0.292688273356027
gene-LOC111129292,0.379603510269529,0.421652359028195
gene-LOC111129293,0.871491309809481,0.482007669936201
gene-LOC111129294,0.336735232218239,0.409463839302623
gene-LOC111129295,0.18770522318595,0.284405331458725
gene-LOC111129296,0.964791522900483,0.274260242342163
gene-LOC111129297,0.2091453493167,0.260723292631379
gene-LOC111129298,0.377347280625013,0.798736666132199
gene-LOC111129299,0.25257969611408,0.189263203351031
gene-LOC111129300,0.185576819024945,0.511636310214705
gene-LOC111129301,0.194894098249138,0.101299373355878
gene-LOC111129302,0.394980993459352,1.83872166849486
gene-LOC111129303,0.437141487497565,0.684715268847325
gene-LOC111129304,0.430886861239355,0.902848452660073
gene-LOC111129305,0.162970367673835,0.456351371299826
gene-LOC111129306,0.0975313641303188,0.650726480954766
gene-LOC111129307,0.351364028980328,0.242430195631916
gene-LOC111129308,0.88925299767274,2.16622775610382
gene-LOC111129309,0.293450003889885,1.41117457246348
gene-LOC111129310,0.401729532344036,0.282369469180906
gene-LOC111129311,1.80931506971403,0.186483108187845
gene-LOC111129312,0.122491685312754,0.406756520709868
gene-LOC111129313,0.434279249523064,0.189982966245121
gene-LOC111129314,0.265490850659034,0.454618042027841
gene-LOC111129315,0.458615220262909,0.301272196362942
gene-LOC111129316,0.165058843410391,0.250856502116756
gene-LOC111129317,0.701312303961409,1.18826637829957
gene-LOC111129318,NA,NA
gene-LOC111129319,0.136636345118075,0.234720726712863
gene-LOC111129320,0.420731819833743,0.229794447324708
gene-LOC111129321,2.125,2.91681547239451
gene-LOC111129322,2.00787608823803,2.85738934344904
gene-LOC111129323,0.126542134240224,0.351991238882953
gene-LOC111129324,2.125,2.91681547239451
gene-LOC111129325,0.784702621532529,0.507000421882181
gene-LOC111129326,0.490389352562733,1.3911801402395
gene-LOC111129327,0.106021843589935,0.254882401523975
gene-LOC111129328,0.271439986387428,0.360342378297125
gene-LOC111129329,0.636526267391257,1.03287100410129
gene-LOC111129330,0.719590727179229,0.836842899435631
gene-LOC111129331,0.0756222654644865,0.263095382683558
gene-LOC111129332,0.131810810101415,0.33984851464822
gene-LOC111129333,0.192386771621025,0.284112760462281
gene-LOC111129334,0.243755607517326,0.1724993093594
gene-LOC111129335,1.02233336954889,0.577031623477759
gene-LOC111129336,0.917521225765563,1.59991625783416
gene-LOC111129337,0.322714355316985,0.453827323419068
gene-LOC111129338,0.447451138589277,0.882845502721608
gene-LOC111129339,0.141309910214277,0.292179789284624
gene-LOC111129340,0.180216330273109,0.438562942915139
gene-LOC111129341,0.457183076687216,0.313904852375295
gene-LOC111129342,0.612368581758646,2.91681547239451
gene-LOC111129343,0.22057497172113,0.348133851846921
gene-LOC111129344,0.503294017612048,2.08731432786339
gene-LOC111129345,0.0755579203202386,0.26657732394867
gene-LOC111129346,0.528454694950488,0.462552987324262
gene-LOC111129347,0.344778519164136,0.496424009045306
gene-LOC111129348,0.344585611222566,0.298276275533065
gene-LOC111129349,0.97313099061434,2.21369367334674
gene-LOC111129350,0.182180347136665,0.238719513329157
gene-LOC111129351,0.233912074967209,0.390527930413581
gene-LOC111129352,0.462050244241481,1.2052842966506
gene-LOC111129353,0.344816770508816,1.62053520333329
gene-LOC111129354,0.7078920581506,1.09425768807879
gene-LOC111129355,0.613401431668581,1.09933945522976
gene-LOC111129356,0.451997751302902,0.651027846985053
gene-LOC111129357,0.193567140050676,0.312381857460119
gene-LOC111129358,0.536067749251367,0.337392090102901
gene-LOC111129359,0.206404823577902,0.371931290257862
gene-LOC111129360,0.416289983406811,0.735759421648464
gene-LOC111129361,0.5351155579152,0.664345538712467
gene-LOC111129362,0.178045244168907,0.24320446938666
gene-LOC111129363,0.298123778456675,0.522411509298996
gene-LOC111129364,0.199577921950117,0.19717487799669
gene-LOC111129365,0.0616543278915456,0.203185846786249
gene-LOC111129366,0.297752992000823,0.329504051951894
gene-LOC111129367,0.528672932207931,1.60470883865088
gene-LOC111129368,0.650447245738466,1.25465390350314
gene-LOC111129369,0.528690855561107,0.727192724353906
gene-LOC111129370,0.328302644253314,0.0897125235551171
gene-LOC111129371,1.08607555340777,0.338479071193045
gene-LOC111129372,1.15413752506793,0.102981913663938
gene-LOC111129373,0.67131081385171,1.25779193230702
gene-LOC111129374,0.35818941640068,0.383265771703643
gene-LOC111129375,0.551956606751836,1.31896671373202
gene-LOC111129376,0.954403692186802,0.355770199162515
gene-LOC111129377,0.571169087322204,0.274501095845197
gene-LOC111129378,0.659725893411062,1.12856460172013
gene-LOC111129379,0.258151489206176,0.35035983958062
gene-LOC111129380,0.361093077754514,1.38151220170992
gene-LOC111129381,0.335105994635118,1.36335100180086
gene-LOC111129382,0.13971520629883,0.219454101381139
gene-LOC111129383,0.467547202915483,0.422644924355212
gene-LOC111129384,0.350966046027025,0.633523895501596
gene-LOC111129385,0.312464093340569,0.469963284137535
gene-LOC111129386,0.21398122707321,0.579777654628804
gene-LOC111129387,0.663292887340825,2.09385506044486
gene-LOC111129388,0.464310570682466,0.732792336450948
gene-LOC111129389,1.49965998780429,0.271001436548624
gene-LOC111129390,0.391057646964648,0.832976999818938
gene-LOC111129391,0.214773679111484,0.264130754812621
gene-LOC111129392,0.353082129792138,1.41694372975374
gene-LOC111129393,0.860030789219931,1.1243863488119
gene-LOC111129394,0.521719140280558,0.370437751155106
gene-LOC111129395,0.499710922983032,0.41721074926092
gene-LOC111129396,0.271509614643933,0.686490809777857
gene-LOC111129397,0.542081028160208,0.355489113973019
gene-LOC111129398,0.194146817584699,0.419249786142439
gene-LOC111129399,0.469938207389112,0.582313860507334
gene-LOC111129400,0.367598323949883,0.298370355713961
gene-LOC111129401,0.345912209889371,0.918917242103223
gene-LOC111129402,0.372310792167555,1.19980851245892
gene-LOC111129403,0.373505959296362,0.826687499524315
gene-LOC111129404,0.459656730616571,0.69112242379584
gene-LOC111129405,0.406553298359953,0.741216298236114
gene-LOC111129406,0.288370677041049,0.46070406744628
