gene,Sex,Treatment,mean_mean,mean_sem
gene-LOC111117551,M,Control,73.21123002054796,4.44620215954275
gene-LOC111117551,M,Exposed,72.62135842009133,4.555027597505458
gene-LOC111117552,F,Control,7.6656653359375,0.9402622711449686
gene-LOC111117552,F,Exposed,8.82839253125,1.0049742253735763
gene-LOC111117552,M,Control,6.14142740625,0.5795644737186333
gene-LOC111117552,M,Exposed,7.615621927083334,0.8853030404334888
gene-LOC111117553,F,Control,0.45524950636574085,0.08941974441438419
gene-LOC111117553,F,Exposed,0.28208869155092575,0.06201371371313996
gene-LOC111117553,M,Control,0.35823154166666676,0.12504312466156858
gene-LOC111117553,M,Exposed,0.24128376620370368,0.05536289810574055
gene-LOC111117555,F,Control,3.2129719166666675,1.704989655142009
gene-LOC111117555,F,Exposed,2.5886605833333336,2.178045959837516
gene-LOC111117555,M,Control,3.0839646666666676,1.69147499482691
gene-LOC111117555,M,Exposed,1.9976129444444433,1.506714093018828
gene-LOC111117559,F,Control,1.6754256562499998,0.47657990665492433
gene-LOC111117559,F,Exposed,1.82534221875,0.9166806780220103
gene-LOC111117559,M,Control,1.9076416875,1.1122809355014103
gene-LOC111117559,M,Exposed,0.9461805833333333,0.5156052057643652
gene-LOC111117560,F,Control,1.4401049999999986,0.8564865835293471
gene-LOC111117560,F,Exposed,1.053284854166667,0.6936445659641384
gene-LOC111117560,M,Control,0.19786519791666674,0.162220096451487
gene-LOC111117560,M,Exposed,0.5807388958333334,0.4366726846093965
gene-LOC111117567,F,Control,0.4070189472111554,0.069932458451500007
gene-LOC111117567,F,Exposed,0.42300063545816735,0.07028463221534977
gene-LOC111117567,M,Control,0.3511468884462152,0.09441426553613463
gene-LOC111117567,M,Exposed,0.24751068393094267,0.059633806953309144
gene-LOC111117569,F,Control,0.5386550330882351,0.22534389062053595
gene-LOC111117569,F,Exposed,0.37495737867647055,0.18639063112224855
gene-LOC111117569,M,Control,0.08774612500000012,0.08774612500000009
gene-LOC111117569,M,Exposed,0.229327406862745,0.14873884875790533
gene-LOC111117570,F,Control,0.5399525959507038,0.10044191447033601
gene-LOC111117570,F,Exposed,0.2825274841549296,0.07199344132997676
gene-LOC111117570,M,Control,0.30798311443661974,0.08019030946032223
gene-LOC111117570,M,Exposed,0.22076890375586866,0.05446594108232095
gene-LOC111117571,F,Control,0.17065603125,0.17065603125
gene-LOC111117571,F,Exposed,0,0
gene-LOC111117571,M,Control,0,0
gene-LOC111117571,M,Exposed,0.21929825,0.21929825
gene-LOC111117575,F,Control,0.13765624999999998,0.105755370348962
gene-LOC111117575,F,Exposed,0.37378368750000035,0.3164688274405475
gene-LOC111117575,M,Control,0.2581435,0.2581435
gene-LOC111117575,M,Exposed,1.027871305555556,1.027871305555556
gene-LOC111117576,F,Control,0.4732143125,0.4732143125
gene-LOC111117576,F,Exposed,0.5340909375,0.5340909375
gene-LOC111117576,M,Control,0.625,0.625
gene-LOC111117576,M,Exposed,0.7371795,0.7371795
gene-LOC111117578,F,Control,0.28566916666666664,0.28566916666666664
gene-LOC111117578,F,Exposed,0.13020833333333376,0.13020833333333376
gene-LOC111117578,M,Control,0.26668375,0.26668375
gene-LOC111117578,M,Exposed,0.22222222222222165,0.22222222222222165
gene-LOC111117580,F,Control,2.2592265,0.357052625
gene-LOC111117580,F,Exposed,2.7868188125,0.9575505625
gene-LOC111117580,M,Control,2.4579555,1.00868025
gene-LOC111117580,M,Exposed,1.4186508333333334,0.7242063333333333
gene-LOC111117584,F,Control,11.809677973214283,1.4249125672314842
gene-LOC111117584,F,Exposed,4.166179468750002,0.6758703517082687
gene-LOC111117584,M,Control,5.273473633928572,0.5634504792324511
gene-LOC111117584,M,Exposed,4.796099226190472,0.5823855499513829
gene-LOC111117586,F,Control,9.300022360294117,1.359632780332334
gene-LOC111117586,F,Exposed,3.0433600367647053,0.6739183440731904
gene-LOC111117586,M,Control,4.548826970588235,0.5965632730818126
gene-LOC111117586,M,Exposed,3.7409807549019565,0.6899600369146098
gene-LOC111117588,F,Control,0.25419466226708065,0.03628413172902935
gene-LOC111117588,F,Exposed,0.29406220807453426,0.048667134760216196
gene-LOC111117588,M,Control,0.308519689440994,0.0610389551783855
gene-LOC111117588,M,Exposed,0.282905545548654,0.06519559118123612
gene-LOC111117589,F,Control,80.15200033333333,9.9048210145246
gene-LOC111117589,F,Exposed,77.38208841666668,13.280664013547188
gene-LOC111117589,M,Control,95.9303755,1.9653169397421726
gene-LOC111117589,M,Exposed,87.09421033333332,9.231503247667202
gene-LOC111117592,F,Control,0.15392222159090907,0.1022849004273862
gene-LOC111117592,F,Exposed,0.31054708522727265,0.2509074053788272
gene-LOC111117592,M,Control,0.1984726363636365,0.17967616641193274
gene-LOC111117592,M,Exposed,0.261222818181818,0.17727376492941
gene-LOC111117596,F,Control,2.218739972222224,0.8452194823766156
gene-LOC111117596,F,Exposed,1.3913613125,0.5419207744660658
gene-LOC111117596,M,Control,1.5303063749999974,0.6516224763338835
gene-LOC111117596,M,Exposed,1.6434079537037034,0.6470912000146741
gene-LOC111117597,F,Control,0.3016958139534885,0.1430526639951438
gene-LOC111117597,F,Exposed,0.2558171424418603,0.13197997880481135
gene-LOC111117597,M,Control,0.233996238372093,0.11223932202202982
gene-LOC111117597,M,Exposed,0.3586492364341087,0.1525226526028025
gene-LOC111117599,F,Control,5.82107919375,1.705515614496251
gene-LOC111117599,F,Exposed,7.33811061875,2.2219419796232676
gene-LOC111117599,M,Control,9.7915438625,2.6121426930349725
gene-LOC111117599,M,Exposed,10.98677845,2.7717314367369017
gene-LOC111117600,F,Control,0.332608625,0.2257096687530914
gene-LOC111117600,F,Exposed,0.4889624875,0.3529538293596695
gene-LOC111117600,M,Control,0.23405425000000002,0.207471774545573
gene-LOC111117600,M,Exposed,0.3346949833333333,0.23837319612876667
gene-LOC111117603,F,Control,0.388805203125,0.14224061054205256
gene-LOC111117603,F,Exposed,0.547123453125,0.15994475439788605
gene-LOC111117603,M,Control,0.31758648437500003,0.0926248755219121
gene-LOC111117603,M,Exposed,0.41498197135416665,0.1225188715874745
gene-LOC111117604,F,Control,0,NA
gene-LOC111117604,F,Exposed,0.462963,NA
gene-LOC111117604,M,Control,0,NA
gene-LOC111117604,M,Exposed,0,NA
gene-LOC111117606,F,Control,7.467036046296297,1.0528441867382285
gene-LOC111117606,F,Exposed,10.235721620370361,1.3604739136569433
gene-LOC111117606,M,Control,5.39110637037037,1.0704753307068688
gene-LOC111117606,M,Exposed,5.070849006172842,1.0016907618110185
gene-LOC111117608,F,Control,35.97520719940478,5.634226138221777
gene-LOC111117608,F,Exposed,34.34015177976189,5.7354078560207435
gene-LOC111117608,M,Control,39.976228148809525,5.945844211526765
gene-LOC111117608,M,Exposed,44.15280721825397,6.778683554341703
gene-LOC111117609,F,Control,2.6936870208333326,0.7885680280796451
gene-LOC111117609,F,Exposed,9.84580020833332,1.5452110405720647
gene-LOC111117609,M,Control,7.4885488333333425,0.7507829362617368
gene-LOC111117609,M,Exposed,4.1029850833333334,0.5492895087983372
gene-LOC111117610,F,Control,0.486333974137931,0.19257461183464208
gene-LOC111117610,F,Exposed,0.8065222155172402,0.24197026879359576
gene-LOC111117610,M,Control,0.34778578017241374,0.1426100275369405
gene-LOC111117610,M,Exposed,0.5039868678160918,0.23635243145465593
gene-LOC111117611,F,Control,2.8430695361842098,0.8644835514530032
gene-LOC111117611,F,Exposed,3.385150901315789,0.9544955579335492
gene-LOC111117611,M,Control,3.47696614473684,0.964010873247726
gene-LOC111117611,M,Exposed,2.544889162280701,0.7027977600169831
gene-LOC111117613,F,Control,39.170126625,8.77317425
gene-LOC111117613,F,Exposed,33.9752111875,13.1484438125
gene-LOC111117613,M,Control,44.9422855,23.55923225
gene-LOC111117613,M,Exposed,48.737778166666665,12.561641333333332
gene-LOC111117615,F,Control,0.19573770454545464,0.17574029840841637
gene-LOC111117615,F,Exposed,0.49328237499999966,0.29633201095148204
gene-LOC111117615,M,Control,0.45439097727272726,0.26699357993023326
gene-LOC111117615,M,Exposed,0.47951136363636365,0.27089308035926085
gene-LOC111117616,F,Control,0.4265187291666666,0.26118818947098027
gene-LOC111117616,F,Exposed,0.503773395833333,0.34130265298573537
gene-LOC111117616,M,Control,0.15758547916666676,0.15758547916666676
gene-LOC111117616,M,Exposed,0.34693129166666664,0.28695365532645134
gene-LOC111117619,F,Control,13.550149410000008,1.0399181897486727
gene-LOC111117619,F,Exposed,18.359139663333327,1.1177588534918557
gene-LOC111117619,M,Control,9.890578473333342,0.7603422718062023
gene-LOC111117619,M,Exposed,20.826102899999995,1.200217932654251
gene-LOC111117620,F,Control,15.533674407608693,1.1053186803331438
gene-LOC111117620,F,Exposed,19.46500589402173,1.1416276539606087
gene-LOC111117620,M,Control,11.333031891304328,0.9096620510593068
gene-LOC111117620,M,Exposed,20.700374663043483,1.1043843461098932
gene-LOC111117622,F,Control,0.7638396903409087,0.15605958933216824
gene-LOC111117622,F,Exposed,1.4818328522727273,0.33382348254039895
gene-LOC111117622,M,Control,0.2085387017045455,0.06993560094756128
gene-LOC111117622,M,Exposed,0.2913515265151515,0.11212677927841017
gene-LOC111117625,F,Control,9.318548625,NA
gene-LOC111117625,F,Exposed,13.639075125,NA
gene-LOC111117625,M,Control,38.20521975,NA
gene-LOC111117625,M,Exposed,26.7247535,NA
gene-LOC111117627,F,Control,0.383470625,NA
gene-LOC111117627,F,Exposed,0.235849,NA
gene-LOC111117627,M,Control,0,NA
gene-LOC111117627,M,Exposed,0.6189213333333333,NA
gene-LOC111117628,F,Control,0.25137474652777764,0.0915517205210655
gene-LOC111117628,F,Exposed,0.18812432986111124,0.08917484824209158
gene-LOC111117628,M,Control,0.19412422569444443,0.060617646810418
gene-LOC111117628,M,Exposed,0.22363237731481467,0.07124602542724943
gene-LOC111117630,F,Control,0.46919787259615364,0.1494150199602665
gene-LOC111117630,F,Exposed,0.5593642403846149,0.1669311352253885
gene-LOC111117630,M,Control,0.3292197788461538,0.1458977190005484
gene-LOC111117630,M,Exposed,0.24298160576923067,0.12838133558066467
gene-LOC111117632,F,Control,0.8805374212962962,0.3526912727705171
gene-LOC111117632,F,Exposed,1.4778539907407402,0.5841231193370539
gene-LOC111117632,M,Control,0.11090482407407398,0.0865687483804323
gene-LOC111117632,M,Exposed,0.2785142160493828,0.20357246233158816
gene-LOC111117633,F,Control,1.8574654446721293,0.44552208391716314
gene-LOC111117633,F,Exposed,2.6792695225409835,0.534072271618956
gene-LOC111117633,M,Control,1.1886594303278688,0.355650020876502
gene-LOC111117633,M,Exposed,1.378459016393442,0.29956663198988714
gene-LOC111117635,F,Control,2.6650783125,0.6240289342802078
gene-LOC111117635,F,Exposed,3.0236979999999996,0.6649887458869798
gene-LOC111117635,M,Control,1.9454190328947392,0.40989958660788123
gene-LOC111117635,M,Exposed,1.9009838859649117,0.46635894874331035
gene-LOC111117637,F,Control,12.465883142857137,2.5836507910028668
gene-LOC111117637,F,Exposed,10.197256642857143,1.9571447148336947
gene-LOC111117637,M,Control,14.296785178571435,2.0776521562534023
gene-LOC111117637,M,Exposed,13.922066523809537,3.476685097161634
gene-LOC111117638,F,Control,0.5373012867647055,0.46985830627277914
gene-LOC111117638,F,Exposed,0.1650389632352941,0.12244440928575662
gene-LOC111117638,M,Control,0.3594650294117647,0.2258805953609735
gene-LOC111117638,M,Exposed,0.2535356274509805,0.17293354820232135
gene-LOC111117639,F,Control,1.8171066805555556,0.7627295141977674
gene-LOC111117639,F,Exposed,1.0416648611111103,0.545561231874761
gene-LOC111117639,M,Control,3.2214511666666676,1.4507210526356893
gene-LOC111117639,M,Exposed,1.4869071481481473,0.7268170361128415
gene-LOC111117640,F,Control,0.25193267613636355,0.10919281039674203
gene-LOC111117640,F,Exposed,0.27085400284090905,0.13149763799871347
gene-LOC111117640,M,Control,0.201483625,0.08950378197365222
gene-LOC111117640,M,Exposed,0.20195978787878804,0.116608232140328
gene-LOC111117641,F,Control,73.8408032777778,9.33832603720847
gene-LOC111117641,F,Exposed,71.49224430555554,8.19441635873597
gene-LOC111117641,M,Control,81.14374497222222,8.871704753827332
gene-LOC111117641,M,Exposed,83.41585974074076,8.103472234495035
gene-LOC111117646,F,Control,1.657083932692308,0.5839838688550596
gene-LOC111117646,F,Exposed,7.845467081730769,1.225961484422033
gene-LOC111117646,M,Control,0.4556479326923075,0.21047587985263075
gene-LOC111117646,M,Exposed,0.43652389102564043,0.25862834994043793
gene-LOC111117647,F,Control,2.1689997967032975,0.5927354169827463
gene-LOC111117647,F,Exposed,3.8200353543955985,0.7491023171768569
gene-LOC111117647,M,Control,1.7034685247252774,0.5784215760116215
gene-LOC111117647,M,Exposed,1.6379820677655668,0.777036013996043
gene-LOC111117648,F,Control,42.056551,NA
gene-LOC111117648,F,Exposed,30.969739375,NA
gene-LOC111117648,M,Control,43.47222225,NA
gene-LOC111117648,M,Exposed,67.63888883333334,NA
gene-LOC111117650,F,Control,62.56841852419355,7.35584936745586
gene-LOC111117650,F,Exposed,60.26774422580646,7.2257666606692075
gene-LOC111117650,M,Control,64.54394569354838,7.836356143055115
gene-LOC111117650,M,Exposed,66.0155521935484,7.9516472381873236
gene-LOC111117652,F,Control,15.38919565,2.1656883264933713
gene-LOC111117652,F,Exposed,15.533033775,2.7413291828213486
gene-LOC111117652,M,Control,23.84006645,2.0048472439544454
gene-LOC111117652,M,Exposed,17.666723233333332,2.100975695992255
gene-LOC111117656,F,Control,0.29843413709677424,0.14422785493193555
gene-LOC111117656,F,Exposed,0.2963770887096775,0.15361879719117177
gene-LOC111117656,M,Control,0.17681170967741924,0.09249926898687272
gene-LOC111117656,M,Exposed,0.18524427956989267,0.11558543887214602
gene-LOC111117657,F,Control,77.51368366895603,3.2531673381910573
gene-LOC111117657,F,Exposed,76.69550906868135,3.222495691639964
gene-LOC111117657,M,Control,82.2785910521978,3.2435636595840225
gene-LOC111117657,M,Exposed,83.54218095238093,3.1237131782569403
gene-LOC111117664,F,Control,3.7599013020833345,1.1055667771550142
gene-LOC111117664,F,Exposed,3.4936312604166684,1.1322653331622259
gene-LOC111117664,M,Control,5.856005458333325,2.728708572212075
gene-LOC111117664,M,Exposed,3.5164492083333285,1.1888072531414444
gene-LOC111117666,F,Control,0.44131204999999996,0.27534808195939875
gene-LOC111117666,F,Exposed,0.656139275,0.599342842248619
gene-LOC111117666,M,Control,0,0
gene-LOC111117666,M,Exposed,0.7462558333333333,0.4535765158269698
gene-LOC111117667,F,Control,0.16638119642857138,0.1391614192403144
gene-LOC111117667,F,Exposed,0.3372931607142854,0.3372931607142854
gene-LOC111117667,M,Control,0.0793650714285715,0.0793650714285715
gene-LOC111117667,M,Exposed,4.547081976190468,2.980865988382019
gene-LOC111117670,F,Control,0.11857270312500001,0.11857270312500001
gene-LOC111117670,F,Exposed,0.179573046875,0.179573046875
gene-LOC111117670,M,Control,0.31393853125,0.18972860266447525
gene-LOC111117670,M,Exposed,0.23092397916666665,0.23092397916666665
gene-LOC111117671,F,Control,10.53069006818182,3.1736128854107775
gene-LOC111117671,F,Exposed,9.558563068181822,2.9208088323542967
gene-LOC111117671,M,Control,9.271658250000012,2.937952785644621
gene-LOC111117671,M,Exposed,9.960989909090916,2.8159022576154165
gene-LOC111117673,F,Control,0.0245098125,0.0245098125
gene-LOC111117673,F,Exposed,0.169973,0.14634826869801013
gene-LOC111117673,M,Control,0.2589470416666665,0.2589470416666665
gene-LOC111117673,M,Exposed,0.2830591666666667,0.2830591666666667
gene-LOC111117674,F,Control,0.2725168333333334,0.2725168333333334
gene-LOC111117674,F,Exposed,0.574712625,0.574712625
gene-LOC111117674,M,Control,0,0
gene-LOC111117674,M,Exposed,0.26455027777777834,0.26455027777777834
gene-LOC111117678,F,Control,3.714240625,1.079829875
gene-LOC111117678,F,Exposed,3.8106195,1.213283375
gene-LOC111117678,M,Control,1.307721375,0.616455375
gene-LOC111117678,M,Exposed,1.5095926666666666,0.3909918333333333
gene-LOC111117683,F,Control,2.0107036979166675,1.097258311245237
gene-LOC111117683,F,Exposed,0.43265915625,0.3002037381901448
gene-LOC111117683,M,Control,0.321144375,0.2604380671225118
gene-LOC111117683,M,Exposed,0.30975452777777784,0.2408820102690285
gene-LOC111117687,F,Control,0.33497454166666674,0.29126067041181763
gene-LOC111117687,F,Exposed,0.3502662916666671,0.28937330579946324
gene-LOC111117687,M,Control,1.559592124999999,1.2186291052482394
gene-LOC111117687,M,Exposed,0.05241088888888883,0.05241088888888883
gene-LOC111117689,F,Control,38.197916625000005,NA
gene-LOC111117689,F,Exposed,53.203157875,NA
gene-LOC111117689,M,Control,78.4245165,NA
gene-LOC111117689,M,Exposed,81.38673616666667,NA
gene-LOC111117691,F,Control,0.3690143055555556,0.2654236884536465
gene-LOC111117691,F,Exposed,0.18308991666666674,0.18308991666666674
gene-LOC111117691,M,Control,0.0342935555555555,0.0342935555555555
gene-LOC111117691,M,Exposed,0.25075792592592583,0.21901732930940918
gene-LOC111117692,F,Control,8.240668818181813,1.463378311959235
gene-LOC111117692,F,Exposed,18.030293624999995,3.9984569156892715
gene-LOC111117692,M,Control,14.241408431818176,4.28014553896557
gene-LOC111117692,M,Exposed,17.106339060606054,1.9277219964478651
gene-LOC111117695,F,Control,8.612021395833338,2.8723968463329688
gene-LOC111117695,F,Exposed,6.840436020833336,2.141662755555184
gene-LOC111117695,M,Control,14.788310208333318,3.37435251342434
gene-LOC111117695,M,Exposed,13.670067888888871,4.046448479882066
gene-LOC111117696,F,Control,0.2221364999999999,0.18092213274037977
gene-LOC111117696,F,Exposed,0.2885941607142856,0.2577141329345249
gene-LOC111117696,M,Control,0.36983389285714224,0.2692479880811698
gene-LOC111117696,M,Exposed,0.49537830952380946,0.33334885204139
gene-LOC111117698,F,Control,0.3658068508064518,0.19847826722012069
gene-LOC111117698,F,Exposed,0.34672914919354836,0.1669859055187574
gene-LOC111117698,M,Control,0.3168962661290322,0.15447786482208392
gene-LOC111117698,M,Exposed,0.34500693548387085,0.1595315942411281
gene-LOC111117699,F,Control,0.645569125,0.543110125
gene-LOC111117699,F,Exposed,0.2882015,0.2882015
gene-LOC111117699,M,Control,0.3914645,0.00682875
gene-LOC111117699,M,Exposed,0.29163333333333336,0.29163333333333336
gene-LOC111117700,F,Control,0.30674695833333326,0.2653655942925469
gene-LOC111117700,F,Exposed,0.2553308125,0.23165722132021463
gene-LOC111117700,M,Control,0.2694947916666665,0.22478759224247402
gene-LOC111117700,M,Exposed,0.12870369444444452,0.12870369444444452
gene-LOC111117701,F,Control,60.29199025,13.278319270900292
gene-LOC111117701,F,Exposed,51.4679718125,15.226257489009734
gene-LOC111117701,M,Control,68.808432125,11.569116893491293
gene-LOC111117701,M,Exposed,86.37283275,5.86295810068684
gene-LOC111117702,F,Control,29.91364334375,1.5827052525191292
gene-LOC111117702,F,Exposed,15.61410384375,1.2757852453272263
gene-LOC111117702,M,Control,25.65361725,0.65361725
gene-LOC111117702,M,Exposed,9.208233541666667,0.4455644709963083
gene-LOC111117703,F,Control,3.393906,1.0486258750000002
gene-LOC111117703,F,Exposed,10.78158825,3.0874593750000003
gene-LOC111117703,M,Control,23.333333375,1.666666625
gene-LOC111117703,M,Exposed,8.82513175,1.21234975
gene-LOC111117704,F,Control,0.2632256029411766,0.19471365643814317
gene-LOC111117704,F,Exposed,0.267498955882353,0.17128236527359775
gene-LOC111117704,M,Control,0.1760940147058825,0.1116403594575025
gene-LOC111117704,M,Exposed,0.7009552843137253,0.5618693337907124
gene-LOC111117705,F,Control,16.14669775,NA
gene-LOC111117705,F,Exposed,22.02620525,NA
gene-LOC111117705,M,Control,22.26731625,NA
gene-LOC111117705,M,Exposed,32.696653166666664,NA
gene-LOC111117712,F,Control,0.13734756730769238,0.12893378045155662
gene-LOC111117712,F,Exposed,0.20406117307692312,0.18965208708801387
gene-LOC111117712,M,Control,0.246601173076923,0.16543747204143175
gene-LOC111117712,M,Exposed,0.240115282051282,0.16557714810419166
gene-LOC111117715,F,Control,0.3684537757009345,0.12572006789597653
gene-LOC111117715,F,Exposed,0.5729744030373838,0.1778373404636469
gene-LOC111117715,M,Control,0.32608315887850475,0.09861866654131426
gene-LOC111117715,M,Exposed,0.28548952959501583,0.08383553648759562
gene-LOC111117718,F,Control,0.29414794444444453,0.197497971416124
gene-LOC111117718,F,Exposed,0.2681756944444444,0.17794519805279188
gene-LOC111117718,M,Control,0.2097506666666665,0.13876800925148675
gene-LOC111117718,M,Exposed,0.388273240740741,0.245198320267383
gene-LOC111117721,F,Control,63.095128762499996,7.8371902768661315
gene-LOC111117721,F,Exposed,59.9064250125,8.27965158161848
gene-LOC111117721,M,Control,78.19359425,8.086877251353698
gene-LOC111117721,M,Exposed,84.78741389999999,5.725472683137272
gene-LOC111117722,F,Control,4.795865075,4.773216630307725
gene-LOC111117722,F,Exposed,3.4220667000000002,3.4220667000000002
gene-LOC111117722,M,Control,0.12820515,0.12820515
gene-LOC111117722,M,Exposed,1.9712217666666667,1.8865103143463502
gene-LOC111117723,F,Control,0.25073534375,0.06796282198904223
gene-LOC111117723,F,Exposed,0.32285227302631586,0.1123477624838304
gene-LOC111117723,M,Control,0.24311739144736827,0.0878942680172893
gene-LOC111117723,M,Exposed,0.24966450438596482,0.11192804026172168
gene-LOC111117724,F,Control,0.3223731134259258,0.13027736080237873
gene-LOC111117724,F,Exposed,0.2973097569444444,0.12353035988414778
gene-LOC111117724,M,Control,0.21678903240740752,0.0848453467775448
gene-LOC111117724,M,Exposed,0.18042886419753082,0.0710803260524902
gene-LOC111117727,F,Control,0.3571013207417584,0.09317029186338237
gene-LOC111117727,F,Exposed,0.35330109684065925,0.09542766227465883
gene-LOC111117727,M,Control,0.32208263324175823,0.10833131762184735
gene-LOC111117727,M,Exposed,0.33973348351648347,0.11600148517653064
gene-LOC111117728,F,Control,0.2785192753378379,0.10093171328654983
gene-LOC111117728,F,Exposed,0.23197843074324312,0.08681193567614862
gene-LOC111117728,M,Control,0.37370104729729725,0.23244029894098597
gene-LOC111117728,M,Exposed,0.2939995405405405,0.11597076300145698
gene-LOC111117730,F,Control,68.9435544375,13.119547641619173
gene-LOC111117730,F,Exposed,63.9187813125,11.734933829070854
gene-LOC111117730,M,Control,76.34297562500001,8.79382293775869
gene-LOC111117730,M,Exposed,69.17116154166666,12.195798700572386
gene-LOC111117731,F,Control,64.30646615320512,2.4073790625225273
gene-LOC111117731,F,Exposed,62.5650301653846,2.2663629785641
gene-LOC111117731,M,Control,69.47177832435898,2.3497003142488926
gene-LOC111117731,M,Exposed,71.21082179316241,2.3588289018575783
gene-LOC111117732,F,Control,0.455596234375,0.13683810658743684
gene-LOC111117732,F,Exposed,2.521080052734375,0.4549537209429638
gene-LOC111117732,M,Control,0.35350239453125,0.11422857419448115
gene-LOC111117732,M,Exposed,0.55249371875,0.2609172316231853
gene-LOC111117733,F,Control,1.2092146343283592,0.3325714641468085
gene-LOC111117733,F,Exposed,0.9146695522388059,0.279655968387371
gene-LOC111117733,M,Control,0.8139932164179112,0.33531733987365703
gene-LOC111117733,M,Exposed,0.9713290671641807,0.33318504357833384
gene-LOC111117734,F,Control,0.39624196919431265,0.08393583207154968
gene-LOC111117734,F,Exposed,0.31433145497630327,0.07563054303278369
gene-LOC111117734,M,Control,0.22048821445497652,0.047780167681289704
gene-LOC111117734,M,Exposed,0.3348514802527645,0.06755931423458776
gene-LOC111117735,F,Control,10.922495095808387,0.9079444800893234
gene-LOC111117735,F,Exposed,10.191680607784443,0.8486028956240937
gene-LOC111117735,M,Control,11.533094380239511,0.9410215852762337
gene-LOC111117735,M,Exposed,12.33631961177642,1.0106643493604948
gene-LOC111117736,F,Control,6.601666117045455,0.8776838077694143
gene-LOC111117736,F,Exposed,5.756245571590911,0.7476560093657493
gene-LOC111117736,M,Control,5.832498377272728,0.8180150657810382
gene-LOC111117736,M,Exposed,6.636111286363633,0.9453306907084005
gene-LOC111117738,F,Control,0.32101277083333324,0.26719640817267437
gene-LOC111117738,F,Exposed,0.40824383333333325,0.222645205082266
gene-LOC111117738,M,Control,0.030413625,0.030413625
gene-LOC111117738,M,Exposed,0.059101666666666663,0.059101666666666663
gene-LOC111117739,F,Control,15.05520121883066,0.5726626881653178
gene-LOC111117739,F,Exposed,14.083251289300463,0.5411852344590952
gene-LOC111117739,M,Control,15.474886801884349,0.6024111184932955
gene-LOC111117739,M,Exposed,16.783081200309766,0.6288251891053034
gene-LOC111117740,F,Control,13.261382793068911,0.6563628066349855
gene-LOC111117740,F,Exposed,10.327270100360572,0.5323408345641375
gene-LOC111117740,M,Control,14.176218165865393,0.6991928563221798
gene-LOC111117740,M,Exposed,15.354068010683765,0.7867332017808375
gene-LOC111117742,F,Control,6.387153234489054,0.8374929471001202
gene-LOC111117742,F,Exposed,4.887633760036496,0.6976219733653801
gene-LOC111117742,M,Control,5.03986918978102,0.7319638712025078
gene-LOC111117742,M,Exposed,7.181584392944038,0.93899871025849
gene-LOC111117745,F,Control,11.35469355942623,1.184989778034552
gene-LOC111117745,F,Exposed,8.984623057377044,0.9823270803968599
gene-LOC111117745,M,Control,12.790926993852443,1.465811919127056
gene-LOC111117745,M,Exposed,12.15512193306009,1.213649273183479
gene-LOC111117747,F,Control,9.939889269230765,1.7683324748192524
gene-LOC111117747,F,Exposed,6.71018608173077,1.227604979309707
gene-LOC111117747,M,Control,9.546484298076937,1.8282590684284876
gene-LOC111117747,M,Exposed,8.218164108974367,1.4002019466083915
gene-LOC111117748,F,Control,9.178490695564518,1.3399695239703264
gene-LOC111117748,F,Exposed,11.015518028225802,1.5042663395201097
gene-LOC111117748,M,Control,6.78362896370968,1.2613943936518992
gene-LOC111117748,M,Exposed,7.010983115591392,1.000382801102503
gene-LOC111117749,F,Control,14.087113017,1.2689369972254059
gene-LOC111117749,F,Exposed,12.129954854,1.328863496462972
gene-LOC111117749,M,Control,15.337324458,1.4778882808878149
gene-LOC111117749,M,Exposed,16.107806081333333,1.4748128833002154
gene-LOC111117750,F,Control,16.081728615663913,1.0561414126148052
gene-LOC111117750,F,Exposed,13.435233241182587,0.9388105419403119
gene-LOC111117750,M,Control,14.286919022821575,1.045587125949229
gene-LOC111117750,M,Exposed,17.433253500000006,1.1890033629635477
gene-LOC111117751,F,Control,7.116802354838713,1.568609313753341
gene-LOC111117751,F,Exposed,7.247565391129031,1.5697477016516934
gene-LOC111117751,M,Control,9.747521016129033,1.9655978549962976
gene-LOC111117751,M,Exposed,10.98859352688171,2.26782392882698
gene-LOC111117753,F,Control,0.5221070604838708,0.23941636633330338
gene-LOC111117753,F,Exposed,0.5055576451612902,0.2432351770377394
gene-LOC111117753,M,Control,0.7102269892473118,0.42202769600762824
gene-LOC111117753,M,Exposed,0.638017435483871,0.29948220120245017
gene-LOC111117754,F,Control,45.149199512820516,6.541623899473643
gene-LOC111117754,F,Exposed,43.72618023397435,6.548153884486719
gene-LOC111117754,M,Control,49.243858051282025,6.981050319660815
gene-LOC111117754,M,Exposed,42.21789421367524,6.874741191725195
gene-LOC111117755,F,Control,3.0905462545871556,0.627846758231276
gene-LOC111117755,F,Exposed,4.547460588302752,0.8498905347731893
gene-LOC111117755,M,Control,3.1104075022935795,0.5804985243061918
gene-LOC111117755,M,Exposed,5.511372230886846,1.0857496222667826
gene-LOC111117757,F,Control,0.1975360625,0.1189196875
gene-LOC111117757,F,Exposed,0,0
gene-LOC111117757,M,Control,0.164473625,0.164473625
gene-LOC111117757,M,Exposed,0.2848379166666667,0.2848379166666667
gene-LOC111117759,F,Control,13.8922443,1.857477872899378
gene-LOC111117759,F,Exposed,14.29494624375,2.1335603962140994
gene-LOC111117759,M,Control,10.15835609375,1.5332043570296074
gene-LOC111117759,M,Exposed,18.374890429166665,2.35302445287367
