gene.id,controls.females.mean.methylation.CoV,controls.males.mean.methylation.CoV,controls.females.mean.methylation,controls.males.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111138229,0.423932243174388,0.403411125579204,0.3950579125,0.567644075,0.48135099375,0.0205211175951839
gene-LOC111138231,0.0505310450124816,0.0675586217357603,49.28186375,56.9388075,53.110335625,0.0170275767232788
gene-LOC111138232,0.0653144747942264,0.0459710637429401,56.03502125,73.6990225,64.867021875,0.0193434110512863
gene-LOC111138233,0.0616200468712433,0.0201244356447472,55.87408125,79.83988,67.856980625,0.0414956112264961
gene-LOC111138234,0.569894328811169,0.711852475522512,0.30257164125,0.3716130475,0.337092344375,0.141958146711343
gene-LOC111138235,0.132757792220612,0.100137933958946,61.69958625,64.892045,63.295815625,0.0326198582616664
gene-LOC111138236,0.455592793052526,0.71993820558715,0.2523742525,0.3020693275,0.27722179,0.264345412534624
gene-LOC111138237,0.659798647325195,0.458539607561092,32.7249805,52.24017,42.48257525,0.201259039764103
gene-LOC111138239,0.0731669905203238,0.0587764836703268,64.89158625,77.32514,71.108363125,0.014390506849997
gene-LOC111138240,0.177870664391645,0.453983070047157,13.36239075,16.68553925,15.023965,0.276112405655512
gene-LOC111138241,0.128503271367648,0.207784319374085,60.91894375,68.53032,64.724631875,0.0792810480064362
gene-LOC111138242,0.602124500651509,0.748143792864237,0.23735902,0.15172375,0.194541385,0.146019292212728
gene-LOC111138243,0.0409668679386524,0.0586689595315427,58.1706625,63.5846225,60.8776425,0.0177020915928903
gene-LOC111138244,0.399048288007426,0.35580843882734,0.2478409,0.270267225,0.2590540625,0.0432398491800859
gene-LOC111138245,0.879122453801373,0.443260853073548,0.33118347,0.168600695,0.2498920825,0.435861600727825
gene-LOC111138246,0.303045259677585,0.169628184515586,1.0443486,0.34895835,0.696653475,0.133417075161999
gene-LOC111138247,0.371503216668176,0.231394549229891,0.895299375,1.531659525,1.21347945,0.140108667438286
gene-LOC111138248,0.712234982834478,0.374199163645286,1.00468335,0.559834075,0.7822587125,0.338035819189192
gene-LOC111138249,0.892420805873659,1.1810978403094,13.4757372375,17.45869825,15.46721774375,0.288677034435741
gene-LOC111138250,NA,NA,NA,NA,NA,NA
gene-LOC111138251,0.35466818859295,0.0643320360633,63.58250875,88.69931,76.140909375,0.29033615252965
gene-LOC111138252,2.18938166891925,0.799856760568226,5.4603535,1.259500925,3.3599272125,1.38952490835102
gene-LOC111138253,0.190876074735939,0.144211341918608,51.8833675,58.3934775,55.1384225,0.0466647328173313
gene-LOC111138254,0.472806109074128,0.217313571350649,0.28234353375,0.2226066575,0.252475095625,0.255492537723479
gene-LOC111138255,0.297121354595832,0.024905912096754,66.83726625,95.1592075,80.998236875,0.272215442499078
gene-LOC111138256,0.699966445485125,1.49125761235271,15.081051375,23.773875,19.4274631875,0.791291166867582
gene-LOC111138257,0.954870483134517,0.618541724385431,20.395229925,12.627451825,16.511340875,0.336328758749086
gene-LOC111138258,0.205648966939124,0.161260285315664,53.824395,62.4535875,58.13899125,0.0443886816234602
gene-LOC111138259,0.53231471842842,0.612158864133505,20.209167125,19.86396375,20.0365654375,0.0798441457050847
gene-LOC111138260,0.933154590055686,0.372238542809601,21.419908325,13.8074971,17.6137027125,0.560916047246086
gene-LOC111138261,0.595060349906492,0.728715647829445,15.17471965,26.187143,20.680931325,0.133655297922953
gene-LOC111138262,0.915243563534393,0.727138654359926,33.68298575,31.96959875,32.82629225,0.188104909174467
gene-LOC111138263,0.474682545553619,0.877049367679211,29.10589557125,20.6686879875,24.887291779375,0.402366822125591
gene-LOC111138264,0.764066964132152,1.19372854444693,17.16452175,12.78925175,14.97688675,0.429661580314773
gene-LOC111138265,0.632190694590879,0.366853306323041,25.666377875,19.60150725,22.6339425625,0.265337388267838
gene-LOC111138266,NA,NA,NA,NA,NA,NA
gene-LOC111138267,0.617959488385304,0.619513191450671,0.3236362275,0.50962652,0.41663137375,0.00155370306536662
gene-LOC111138268,0.0885003185447203,0.0288060053468438,51.99134125,57.1688925,54.580116875,0.0596943131978766
gene-LOC111138269,0.0230196866919821,0.0747555227056029,60.52636625,71.5248825,66.025624375,0.0517358360136208
gene-LOC111138270,1.94487390124489,1.17374753195479,0.4360651725,0.2587365625,0.3474008675,0.771126369290096
gene-LOC111138271,NA,NA,NA,NA,NA,NA
gene-LOC111138272,0.0473717899426466,0.0148816619204279,55.79901,64.234855,60.0169325,0.0324901280222187
gene-LOC111138273,0.454878062500943,0.498899245906502,34.02210825,36.092278,35.057193125,0.0440211834055589
gene-LOC111138274,0.0917538634909151,0.0385424266057123,52.97592375,71.174465,62.075194375,0.0532114368852028
gene-LOC111138275,0.526250074662912,0.338614700705033,31.4072525,37.976325,34.69178875,0.187635373957879
gene-LOC111138276,0.336504252625189,0.425150520621694,0.260290925,0.235542795,0.24791686,0.0886462679965057
gene-LOC111138277,0.159163030132717,0.191531036476469,49.81091625,49.88376,49.847338125,0.0323680063437523
gene-LOC111138278,0.326475494610173,1.27849900516448,0.39043316125,0.0853281025,0.237880631875,0.952023510554312
gene-LOC111138279,0.70466137248179,0.556389376002493,2.8075695875,2.271339475,2.53945453125,0.148271996479296
gene-LOC111138280,0.0401912418047919,0.0864564052260741,41.5591475,49.0192,45.28917375,0.0462651634212822
gene-LOC111138281,0.179773444527177,0.263951781108601,0.25667445,0.255026175,0.2558503125,0.0841783365814244
gene-LOC111138282,0.244250518737669,0.220246262742338,0.2409069375,0.301929275,0.27141810625,0.024004255995331
gene-LOC111138283,0.363248604966305,0.24716115241521,0.208054145,0.2084836725,0.20826890875,0.116087452551095
gene-LOC111138284,0.709648344683682,0.219738099096038,0.420980625,0.24422625,0.3326034375,0.489910245587644
gene-LOC111138285,0.477772142527349,0.347347722847193,0.263581825,0.295744505,0.279663165,0.130424419680156
gene-LOC111138286,0.0663884992639828,0.0647963858500821,58.63361125,65.41578,62.024695625,0.00159211341390063
gene-LOC111138287,0.572428728863632,0.694314400523037,0.29403332875,0.2138145975,0.253923963125,0.121885671659405
gene-LOC111138288,0.259929527975718,0.150079888234286,0.4392667175,0.32765424,0.38346047875,0.109849639741432
gene-LOC111138289,0.121826125881183,0.0343374451505232,54.67583875,66.99506,60.835449375,0.0874886807306596
gene-LOC111138290,0.140114535735812,0.0570772900706192,51.03761125,58.470485,54.754048125,0.0830372456651926
gene-LOC111138291,0.129506868581397,0.210409049179767,40.788775,50.291245,45.54001,0.0809021805983707
gene-LOC111138292,0.204334985008041,0.389628088663121,0.28193125,0.269926125,0.2759286875,0.185293103655081
gene-LOC111138293,0.12251634675776,0.0835417105573509,47.9885775,57.0650625,52.52682,0.0389746362004094
gene-LOC111138294,1.2355846299679,2.125,0.7143995,0.0441037,0.3792516,0.889415370032105
gene-LOC111138295,0.461697603519376,0.783719219743853,38.7387,38.4403775,38.58953875,0.322021616224477
gene-LOC111138296,0.116040147723981,0.0512483372586024,71.25313375,85.439345,78.346239375,0.0647918104653789
gene-LOC111138297,0.543542925273421,0.347496258354335,0.2191573375,0.238144645,0.22865099125,0.196046666919086
gene-LOC111138298,0.427794083418169,0.281345379531939,0.282045845,0.3167964075,0.29942112625,0.14644870388623
gene-LOC111138299,0.653586946555448,1.22692433438076,0.238230225,0.143963525,0.191096875,0.573337387825313
gene-LOC111138300,0.131886108282516,0.0295670867710882,50.6912375,61.75869,56.22496375,0.102319021511428
gene-LOC111138301,0.0744241684029286,0.297085621461861,60.55370625,62.2900975,61.421901875,0.222661453058933
gene-LOC111138302,0.0355656041477162,0.058950723681208,69.0321325,71.74706,70.38959625,0.0233851195334919
gene-LOC111138303,0.0126920597858163,0.0150362042512284,81.4864025,87.4233125,84.4548575,0.0023441444654121
gene-LOC111138304,0.0528630636956513,0.04724183471434,64.011605,79.1932475,71.60242625,0.00562122898131135
gene-LOC111138305,0.0216828396888689,0.00938933881578803,69.63945875,83.469225,76.554341875,0.0122935008730809
gene-LOC111138306,1.03638253240273,NA,16.134138875,NA,NA,NA
gene-LOC111138307,0.614659557103336,0.287507606570787,0.37425435,0.258250325,0.3162523375,0.327151950532549
gene-LOC111138308,0.196730161112876,0.185500053525242,52.73584875,51.3723975,52.054123125,0.0112301075876338
gene-LOC111138309,0.134299170067409,0.0868660154642826,36.7180475,44.6220225,40.670035,0.0474331546031266
gene-LOC111138310,1.07149472990074,0.765535663512285,2.8511831875,0.94539905,1.89829111875,0.305959066388453
gene-LOC111138311,1.27916070570308,0.183148169340944,0.9756184375,0.49618635,0.73590239375,1.09601253636213
gene-LOC111138312,0.334775363607646,0.819768435688467,0.285260895,0.27226629,0.2787635925,0.484993072080821
gene-LOC111138313,0.299249959201275,0.614559898511875,0.3358812375,0.356279925,0.34608058125,0.3153099393106
gene-LOC111138314,0.0948727223346597,0.0720822207649106,52.87767875,73.8276,63.352639375,0.0227905015697491
gene-LOC111138315,0.0210447909852334,0.0114333066730872,67.26539,83.13702,75.201205,0.0096114843121462
gene-LOC111138316,0.215389690243549,0.13948137202932,56.83713375,83.94235,70.389741875,0.0759083182142291
gene-LOC111138317,1.37907462801315,0.646439807350594,0.1351127025,0.2649480375,0.20003037,0.732634820662552
gene-LOC111138318,0.0897079432142816,0.0550120603945065,55.61348,63.3752525,59.49436625,0.0346958828197752
gene-LOC111138319,0.0538115213764545,0.0224352803474371,44.39158,81.7961425,63.09386125,0.0313762410290175
gene-LOC111138320,1.47556219194151,0.77061970173364,0.1155382125,0.2666003,0.19106925625,0.704942490207871
gene-LOC111138321,0.0721485272975162,0.0150267220526365,51.14449375,80.3848,65.764646875,0.0571218052448796
gene-LOC111138322,2.70313496694042,0.410100601078037,4.3349058,0.35074725,2.342826525,2.29303436586238
gene-LOC111138323,0.110217562907923,0.0940017570115596,49.18746875,57.1478675,53.167668125,0.0162158058963638
gene-LOC111138324,0.125318775498903,0.118238851326042,0.294281275,0.270650125,0.2824657,0.00707992417286095
gene-LOC111138325,NA,NA,NA,NA,NA,NA
gene-LOC111138326,0.0975866344023365,0.0426705792305108,63.4004875,73.5213625,68.460925,0.0549160551718257
gene-LOC111138327,1.97398720535204,0.661288261213277,0.893244325,0.271317975,0.58228115,1.31269894413876
gene-LOC111138328,0.449218043475221,0.361775221524406,0.4688957375,0.3386983,0.40379701875,0.087442821950815
gene-LOC111138329,1.26686270751564,1.82383612628343,2.20921125,1.637801575,1.9235064125,0.556973418767789
gene-LOC111138330,0.141640794995819,0.0952261944444156,53.2464075,67.87087,60.55863875,0.0464146005514035
gene-LOC111138331,0.443187981674654,0.683295726189256,1.4523175,5.97765435,3.714985925,0.240107744514602
gene-LOC111138332,1.40640644050198,1.37103929896819,5.7875039625,1.830566125,3.80903504375,0.0353671415337864
gene-LOC111138333,0.0753123829069703,0.0389456966413783,59.72943,75.2838325,67.50663125,0.036366686265592
gene-LOC111138334,0.0684390444890273,0.0240254531511533,56.033,73.2653825,64.64919125,0.044413591337874
gene-LOC111138335,1.36543949454054,0.632998738738288,0.6931410875,0.532951025,0.61304605625,0.732440755802253
gene-LOC111138336,NA,NA,NA,NA,NA,NA
gene-LOC111138337,NA,NA,NA,NA,NA,NA
gene-LOC111138338,0.119277991024264,0.0918302170092721,55.063385,60.1336675,57.59852625,0.0274477740149924
gene-LOC111138339,0.512742971273342,0.337756068480669,0.3041516875,0.247101825,0.27562675625,0.174986902792673
gene-LOC111138340,0.134676563181034,0.0855266964544304,42.51251375,55.6042025,49.058358125,0.0491498667266038
gene-LOC111138341,0.0629256928723413,0.053219184476106,59.73481875,67.08625,63.410534375,0.0097065083962353
gene-LOC111138342,0.0443845049249682,0.0286624599181,73.58484875,89.6781,81.631474375,0.0157220450068682
gene-LOC111138343,0.173142231470487,0.235786014309782,0.4496521,0.399045525,0.4243488125,0.062643782839295
gene-LOC111138344,0.39276946685959,0.218928191391698,21.8150825,29.4270475,25.621065,0.173841275467892
gene-LOC111138346,0.944916499784439,0.166720691315776,0.3660117125,0.2336514,0.29983155625,0.778195808468663
gene-LOC111138347,0.394094204607779,0.557300723204732,0.22849632375,0.2217122025,0.225104263125,0.163206518596953
gene-LOC111138348,0.133006375030585,0.148057174589816,42.216395,46.59702,44.4067075,0.0150507995592304
gene-LOC111138349,NA,1.33740919871539,NA,0.26736,NA,NA
gene-LOC111138350,0.333847913708237,0.526737643333966,48.0142175,40.343235,44.17872625,0.192889729625729
gene-LOC111138351,0.0688599043825222,0.126151577232772,23.70653875,39.04086,31.373699375,0.05729167285025
gene-LOC111138352,0.0412275520589352,0.0632077040834486,64.9942625,73.4142625,69.2042625,0.0219801520245134
gene-LOC111138353,NA,NA,NA,NA,NA,NA
gene-LOC111138354,0.414162468661591,0.46284365596182,1.0993376875,1.147589775,1.12346373125,0.0486811873002291
gene-LOC111138355,0.448417606542417,0.809269813705702,0.270060225,0.249142075,0.25960115,0.360852207163285
gene-LOC111138356,0.585291055815259,0.431481872570809,0.26885774875,0.17616343,0.222510589375,0.153809183244451
gene-LOC111138357,0.284791724633887,0.297842601311139,0.5261797875,0.32692745,0.42655361875,0.0130508766772526
gene-LOC111138358,0.442247707498138,0.417692765664604,1.3828334375,1.281014525,1.33192398125,0.0245549418335335
gene-LOC111138359,0.398799578993277,0.541580346788248,0.57149136375,0.2508066975,0.411149030625,0.142780767794971
gene-LOC111138360,0.277461095274443,0.555363825362771,0.2949522375,0.434878375,0.36491530625,0.277902730088328
gene-LOC111138361,0.313193695412954,0.539598008072131,0.2417979125,0.228305425,0.23505166875,0.226404312659177
gene-LOC111138362,0.128712280614644,0.129934497268829,46.255695,52.151115,49.203405,0.00122221665418484
gene-LOC111138363,0.0512812334266877,0.118881145285131,41.54098375,47.044855,44.292919375,0.0675999118584432
gene-LOC111138364,0.611070346912637,0.604788639539158,0.20959040875,0.2082001475,0.208895278125,0.00628170737347911
gene-LOC111138365,0.0517688309172788,0.041553363857214,53.68870375,66.17154,59.930121875,0.0102154670600648
gene-LOC111138366,0.140328235355865,0.0788640964820037,62.229075,68.9989525,65.61401375,0.0614641388738615
gene-LOC111138367,0.162205235989766,0.171400543511237,44.91226625,55.6885175,50.300391875,0.0091953075214711
gene-LOC111138368,NA,NA,NA,NA,NA,NA
gene-LOC111138369,0.11373052517484,0.10531148484403,50.319605,66.96938,58.6444925,0.00841904033081024
gene-LOC111138370,0.63224621318575,0.954272816619555,2.262432025,5.8927031,4.0775675625,0.322026603433805
gene-LOC111138371,1.35082453123587,2.07681152089211,4.477876625,1.8381692,3.1580229125,0.725986989656245
gene-LOC111138373,1.3500682682825,1.06072862833392,4.8498035,6.65457175,5.752187625,0.289339639948589
gene-LOC111138374,1.91760630481647,0.631585570292406,7.9290517725,0.249816035,4.08943390375,1.28602073452406
gene-LOC111138375,0.290407930223424,0.143864216547219,0.2969233625,0.297396425,0.29715989375,0.146543713676205
gene-LOC111138376,0.442551052235895,0.306631374244471,0.3981418625,0.3610853,0.37961358125,0.135919677991424
gene-LOC111138377,0.287096516621675,0.525876989263341,9.91273325,11.167434,10.540083625,0.238780472641665
gene-LOC111138378,0.143146575085468,0.298889558515828,4.634727375,5.137302,4.8860146875,0.15574298343036
gene-LOC111138379,0.524032478256001,0.801399149639509,0.3346981375,0.4323576175,0.3835278775,0.277366671383508
gene-LOC111138380,0.462831636888652,0.741465016010036,0.3543282875,0.23842575,0.29637701875,0.278633379121384
gene-LOC111138381,0.759502010055304,0.426597996367948,1.5829007625,0.248851425,0.91587609375,0.332904013687356
gene-LOC111138383,0.337756713760218,0.13355756482625,0.5137020125,0.417619875,0.46566094375,0.204199148933969
gene-LOC111138384,0.0622704973413952,0.0127917859031485,52.56391625,72.0077175,62.285816875,0.0494787114382467
gene-LOC111138385,1.84730429403226,1.26123779536039,0.4617868325,0.102795095,0.28229096375,0.586066498671873
gene-LOC111138386,0.684968652314308,0.381083556956684,0.9221938125,0.5943001,0.75824695625,0.303885095357624
gene-LOC111138387,0.579450621314634,0.827781655073728,0.822634375,2.376157325,1.59939585,0.248331033759094
gene-LOC111138388,0.105665507119732,0.112578980838298,49.6225375,56.356745,52.98964125,0.00691347371856638
gene-LOC111138389,0.0940032997450166,0.0970401445596697,45.50084125,52.02995,48.765395625,0.00303684481465309
gene-LOC111138390,0.415563055658982,0.311583468396978,0.350288325,0.239032325,0.294660325,0.103979587262004
gene-LOC111138391,0.133275441750621,0.108078362079023,65.3086825,83.810365,74.55952375,0.0251970796715981
gene-LOC111138392,0.110974828007247,0.222766978815346,0.32920385,0.3621395,0.345671675,0.111792150808098
gene-LOC111138393,0.193406084231349,0.17190206743313,0.36239355,0.38591615,0.37415485,0.0215040167982188
gene-LOC111138394,0.755454780944137,0.914925410956356,0.60043859,0.21987197,0.41015528,0.15947063001222
gene-LOC111138395,0.0990575083741885,0.0211386470251564,55.92301,73.90897,64.91599,0.077918861349032
gene-LOC111138396,0.454622420976011,0.122821692188352,0.70066215,0.6213286,0.660995375,0.331800728787659
gene-LOC111138397,0.613281244097509,0.288577868326882,0.49018724375,0.324829365,0.407508304375,0.324703375770626
gene-LOC111138398,0.410358149874621,0.509225404832725,0.6582801875,0.550851325,0.60456575625,0.0988672549581038
gene-LOC111138399,0.773815245496494,0.620800898537884,0.318527815,0.4524268275,0.38547732125,0.15301434695861
gene-LOC111138400,0.813038824871993,0.278844046645946,0.489569425,0.234269675,0.36191955,0.534194778226047
gene-LOC111138401,0.447201032799759,0.176717198305788,0.321721275,0.222719275,0.272220275,0.270483834493971
gene-LOC111138402,0.307186810795846,0.300061735437087,0.3185956875,0.246890875,0.28274328125,0.00712507535875889
gene-LOC111138403,0.0598920285540564,0.00909749651918105,44.47660125,59.0710675,51.773834375,0.0507945320348754
gene-LOC111138404,0.0742502328507627,0.0166000747685267,62.8557825,66.284805,64.57029375,0.0576501580822359
gene-LOC111138405,0.162999943912135,0.588514255911346,0.2714776625,0.3631031,0.31729038125,0.42551431199921
gene-LOC111138406,0.0726412282450623,0.0924246717395967,51.92745875,57.5156375,54.721548125,0.0197834434945345
gene-LOC111138407,0.814890548227969,0.348765235207472,0.43858746,0.5939791475,0.51628330375,0.466125313020497
gene-LOC111138408,1.06714627480908,0.613860493826883,0.22231062625,0.3272003125,0.274755469375,0.453285780982195
gene-LOC111138409,0.479528552368467,0.507626272060661,41.47267,40.566605,41.0196375,0.0280977196921935
gene-LOC111138410,0.689851519949279,0.597104375457974,1.50688045875,0.562011135,1.034445796875,0.0927471444913054
gene-LOC111138411,0.582770605746104,0.270924008127072,0.451844775,0.46156895,0.4567068625,0.311846597619032
gene-LOC111138412,0.0507828068038586,0.0255365478968149,68.6672375,76.4078425,72.53754,0.0252462589070436
gene-LOC111138413,0.44246686953806,1.1063191945821,0.57087293125,0.31208268,0.441477805625,0.663852325044036
gene-LOC111138414,1.22416719027639,1.49258791718159,2.162414275,1.776958675,1.969686475,0.268420726905202
gene-LOC111138415,0.225290320464898,0.0329804710059443,0.2928407375,0.2429367,0.26788871875,0.192309849458954
gene-LOC111138416,1.00715260428969,0.251007046844996,0.4563613325,0.3023809,0.37937111625,0.756145557444694
gene-LOC111138417,NA,1.47030366590139,NA,0.34489515,NA,NA
gene-LOC111138418,0.646730670322756,0.561207880264604,0.4196178075,0.53323741,0.47642760875,0.0855227900581522
gene-LOC111138419,1.2035391867136,1.69049577146523,0.06584074375,0.133730905,0.099785824375,0.486956584751627
gene-LOC111138420,0.267629144754744,0.484256240928041,0.2946387625,0.3200292,0.30733398125,0.216627096173297
gene-LOC111138421,0.0777379186872539,0.096913853479383,70.3526675,79.5652,74.95893375,0.0191759347921291
gene-LOC111138422,0.562785383612338,0.725946804322865,22.69161675,27.0154575,24.853537125,0.163161420710527
gene-LOC111138423,0.118886078940063,0.0938495750464939,49.3069675,64.323165,56.81506625,0.025036503893569
gene-LOC111138424,0.585942628818746,0.676732039995939,0.28861206125,0.26869762,0.278654840625,0.0907894111771929
gene-LOC111138425,0.406453462482608,0.122714372368706,34.73023625,52.877065,43.803650625,0.283739090113902
gene-LOC111138426,2.37732784595423,1.09399920426746,3.9078107875,0.61305915,2.26043496875,1.28332864168676
gene-LOC111138427,0.0420331860929946,0.0632402411419549,66.001995,72.1432825,69.07263875,0.0212070550489603
gene-LOC111138428,0.301072705845539,0.411694815189448,46.8424047125,56.7462653,51.79433500625,0.110622109343908
gene-LOC111138429,0.588397579633437,0.983079616720307,0.96430326625,0.3652215775,0.664762421875,0.39468203708687
gene-LOC111138430,NA,NA,NA,NA,NA,NA
gene-LOC111138431,0.560143993817438,0.235823635589878,0.32996160875,0.4729633425,0.401462475625,0.32432035822756
gene-LOC111138432,0.0635135245403273,0.0604575045627843,47.3347075,72.3838425,59.859275,0.00305601997754303
gene-LOC111138433,0.19702604228409,0.133334864219289,0.3120541,0.21029685,0.261175475,0.0636911780648016
gene-LOC111138434,0.455295142137325,0.823329367395614,0.25725962625,0.3801296975,0.318694661875,0.368034225258288
gene-LOC111138435,0.0565549503295639,0.122000438136525,49.03362875,57.82686,53.430244375,0.0654454878069611
gene-LOC111138436,NA,NA,NA,NA,NA,NA
gene-LOC111138437,0.590773776435893,0.425349512773965,0.24420485,0.307328525,0.2757666875,0.165424263661928
gene-LOC111138438,1.59086917749487,0.437346175070228,0.12831535,0.1837766,0.156045975,1.15352300242465
gene-LOC111138439,1.05201390309479,0.600207815681515,1.09099299375,0.3454341675,0.718213580625,0.451806087413279
gene-LOC111138440,0.0315668980593654,0.0205405604817126,58.31748625,66.5786775,62.448081875,0.0110263375776528
gene-LOC111138441,0.106609753662167,0.06244187894268,55.9230775,71.2204025,63.57174,0.0441678747194869
gene-LOC111138442,0.0641374489149921,0.0634433795158695,68.0962725,82.5190075,75.30764,0.000694069399122643
gene-LOC111138443,0.0778860220737898,0.155043196688702,54.4244775,70.2659325,62.345205,0.0771571746149125
gene-LOC111138444,0.188665380559741,0.603193054344823,15.74415575,27.86484575,21.80450075,0.414527673785082
gene-LOC111138445,0.0282036726743607,0.0383841250980824,71.71437125,77.3098325,74.512101875,0.0101804524237217
gene-LOC111138446,1.27334057704795,0.837434889514746,0.31331871,0.318738915,0.3160288125,0.435905687533209
gene-LOC111138447,0.151865237109486,0.0849895189607301,0.3645435125,0.3269661,0.34575480625,0.066875718148756
gene-LOC111138448,0.344532226817888,0.774013141926063,1.6507463625,1.272728775,1.46173756875,0.429480915108175
gene-LOC111138449,0.460195338172993,NA,46.69370625,NA,NA,NA
gene-LOC111138450,0.343452806682545,0.403675637932998,0.3130701,0.344034925,0.3285525125,0.0602228312504525
gene-LOC111138451,0.255889241672443,0.586033673077608,0.2206788375,0.244733675,0.23270625625,0.330144431405165
gene-LOC111138452,NA,0.0851015161330093,NA,88.4205435,NA,NA
gene-LOC111138453,NA,NA,NA,NA,NA,NA
gene-LOC111138454,0.128846726661089,0.0386614634933087,43.8365225,53.5009725,48.6687475,0.0901852631677802
gene-LOC111138455,NA,NA,NA,NA,NA,NA
gene-LOC111138456,NA,NA,NA,NA,NA,NA
gene-LOC111138457,0.715748303701843,NA,34.1741122125,NA,NA,NA
gene-LOC111138458,0.0758929853185535,0.10824498772321,28.93110625,35.4747425,32.202924375,0.0323520024046565
gene-LOC111138459,1.72237741452779,0.290429778323691,3.95081545,0.36866115,2.1597383,1.4319476362041
gene-LOC111138460,0.25942176635611,0.463379111445364,0.5343709875,0.866518025,0.70044450625,0.203957345089253
gene-LOC111138461,0.22559135090385,0.151047044209343,43.890955,64.720415,54.305685,0.0745443066945073
gene-LOC111138462,0.677667381888624,0.205454156235687,17.0422715,17.2058745,17.124073,0.472213225652938
gene-LOC111138463,0.129251025511936,0.117063367843892,17.04901,22.5752075,19.81210875,0.0121876576680444
gene-LOC111138464,0.995021502468454,0.707039661568571,4.492965625,14.9685475,9.7307565625,0.287981840899883
gene-LOC111138465,0.536619492257319,0.67182308010692,0.28869978625,0.2001936075,0.244446696875,0.135203587849601
gene-LOC111138466,0.52663033868584,0.245920601940627,12.050540875,12.2667135,12.1586271875,0.280709736745214
gene-LOC111138467,2.6140447264398,0.366545313634308,2.6632687625,0.40601435,1.53464155625,2.24749941280549
gene-LOC111138468,0.0768400234674798,0.234842761665196,0.3498788875,0.32421275,0.33704581875,0.158002738197716
gene-LOC111138469,0.19252914774365,0.198925241116414,0.2680699875,0.23329385,0.25068191875,0.00639609337276389
gene-LOC111138470,1.43983036777879,1.12249407904367,0.3600171775,0.27623265,0.31812491375,0.317336288735118
gene-LOC111138471,0.777517993925148,0.358719637293622,0.2696518225,0.1337347275,0.201693275,0.418798356631526
gene-LOC111138472,0.146947110797047,0.15952532210005,35.8287075,54.9514675,45.3900875,0.0125782113030027
gene-LOC111138473,0.08243231785197,0.0421573169857273,61.78777,71.4518575,66.61981375,0.0402750008662427
gene-LOC111138474,1.01065511603814,1.01742948544934,0.1998513425,0.134849615,0.16735047875,0.00677436941120169
gene-LOC111138475,0.27626326345317,1.98348320179923,0.7885134375,6.97146725,3.87999034375,1.70721993834606
gene-LOC111138476,0.643080392769476,0.50121923173286,1.5573368875,0.69260005,1.12496846875,0.141861161036616
gene-LOC111138477,0.27155850566125,0.181540736225879,0.27233315,0.27148405,0.2719086,0.0900177694353714
gene-LOC111138478,0.455265579625742,0.811165581952099,2.549852275,7.375281675,4.962566975,0.355900002326357
gene-LOC111138479,0.175519068518435,0.117953350315508,50.22405,64.40601,57.31503,0.0575657182029275
gene-LOC111138480,1.73692523519543,0.769577405133461,7.9227416,3.62122845,5.771985025,0.967347830061968
gene-LOC111138481,0.0631540227952943,0.0344515633386504,52.17760625,67.7480275,59.962816875,0.0287024594566439
gene-LOC111138482,0.0848226893564906,0.0973724143524581,50.83276625,60.018945,55.425855625,0.0125497249959675
gene-LOC111138483,0.824917582378977,0.455303141405787,0.888788415,0.2424349325,0.56561167375,0.36961444097319
gene-LOC111138484,0.123204310858869,0.184843393801873,50.18213375,46.99616,48.589146875,0.0616390829430043
gene-LOC111138485,0.645972900928235,0.355073936175554,0.25040129625,0.2875016025,0.268951449375,0.29089896475268
gene-LOC111138486,0.0868420397506866,0.08714172218034,56.22856875,69.7796125,63.004090625,0.000299682429653378
gene-LOC111138487,0.113162156725072,0.122822253485465,58.9017075,61.2707925,60.08625,0.00966009676039276
gene-LOC111138488,0.147901412615488,0.107881886702036,43.55205,52.71904,48.135545,0.0400195259134523
gene-LOC111138489,0.693485876654706,0.642075642140222,14.9545500875,18.771204575,16.86287733125,0.0514102345144835
gene-LOC111138490,0.0334697948738521,0.133234188994654,66.813615,67.593725,67.20367,0.0997643941208015
gene-LOC111138491,0.260582229342895,0.142293635878801,6.804376375,7.24911475,7.0267455625,0.118288593464094
gene-LOC111138492,0.657925646815327,0.541396308047719,1.845533425,1.61021365,1.7278735375,0.116529338767608
gene-LOC111138493,0.428090835192492,0.357118833487445,2.708162125,1.8651415,2.2866518125,0.0709720017050464
gene-LOC111138494,0.259384553170678,0.10648345863023,32.22424125,47.8877425,40.055991875,0.152901094540449
gene-LOC111138495,0.916555406013178,0.962727759556944,0.73939675,0.62149425,0.6804455,0.046172353543766
gene-LOC111138496,1.01890470571156,0.23702099929883,2.396977775,1.520873225,1.9589255,0.781883706412726
gene-LOC111138497,NA,1.45580199540141,NA,1.846775575,NA,NA
gene-LOC111138498,0.0584441870073696,0.0764126105407319,71.59424,80.495895,76.0450675,0.0179684235333622
gene-LOC111138499,0.0454600342211387,0.0359418493498611,54.98294,67.156765,61.0698525,0.00951818487127763
gene-LOC111138500,0.287718681410676,0.53884417100419,0.579025275,0.767614975,0.673320125,0.251125489593514
gene-LOC111138501,0.629151112721314,0.955797087484104,25.87013375,15.797081,20.833607375,0.326645974762789
gene-LOC111138502,0.0494444456078758,0.0460955565937448,79.56418875,84.1735075,81.868848125,0.00334888901413095
