gene.id,controls.females.mean.methylation.CoV,exposed.females.mean.methylation.CoV,controls.females.mean.methylation,exposed.females.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111128911,1.03349960683226,0.385513777396093,2.697944625,1.79075275,2.2443486875,0.647985829436162
gene-LOC111128912,0.970265392324,NA,1.72035461125,NA,NA,NA
gene-LOC111128913,0.0620492793287864,0.0515390479302509,56.49077875,54.47063625,55.4807075,0.0105102313985355
gene-LOC111128914,0.251556823089486,0.605070671898675,0.2800003,0.442415575,0.3612079375,0.35351384880919
gene-LOC111128915,0.501889826563646,0.390721789731556,0.7267981875,0.66376425,0.69528121875,0.111168036832089
gene-LOC111128916,2.4736428361895,2.09987023420903,0.926024275,0.1119087875,0.51896653125,0.373772601980475
gene-LOC111128917,0.702681986593771,1.11192350726655,2.2315503625,2.0349434,2.13324688125,0.409241520672776
gene-LOC111128918,0.198627623166573,0.385488120370528,2.5145726,2.0916445875,2.30310859375,0.186860497203956
gene-LOC111128919,NA,NA,NA,NA,NA,NA
gene-LOC111128920,0.605246464866843,0.636638530779285,4.3615603,2.6344007625,3.49798053125,0.031392065912442
gene-LOC111128921,0.289166720934367,0.701191131526882,0.405573825,0.4564939625,0.43103389375,0.412024410592514
gene-LOC111128922,0.0397111985684598,0.0387708321099812,57.57652,58.02259625,57.799558125,0.0009403664584786
gene-LOC111128923,0.162366678724021,0.117133260966883,61.48766375,63.78942875,62.63854625,0.0452334177571381
gene-LOC111128924,0.173087884512925,0.156694678839887,59.65272125,52.183665,55.918193125,0.0163932056730379
gene-LOC111128925,0.161353717916337,0.298036932285182,0.3000374625,0.3211915125,0.3106144875,0.136683214368845
gene-LOC111128926,0.0409889977625417,0.0516498899857274,59.4860975,58.338065,58.91208125,0.0106608922231857
gene-LOC111128927,0.101864580087622,0.201997138824889,44.86531125,42.378255,43.621783125,0.100132558737267
gene-LOC111128928,0.307270716662725,0.388538317327905,2.8079909125,1.7802142875,2.2941026,0.0812676006651796
gene-LOC111128929,NA,1.45945098557433,NA,0.587690075,NA,NA
gene-LOC111128930,0.153916759136258,0.16646574539258,13.123612375,13.000810875,13.062211625,0.0125489862563223
gene-LOC111128931,1.0321517859732,2.59523981883276,0.66101103875,4.95119246,2.806101749375,1.56308803285956
gene-LOC111128932,0.626076572248826,0.512806899812514,2.4488138625,1.490816175,1.96981501875,0.113269672436313
gene-LOC111128933,0.182947061617382,0.204102643062254,11.649113375,13.7657095,12.7074114375,0.0211555814448717
gene-LOC111128934,0.0227568703371335,0.024185112320557,66.19510125,64.750225,65.472663125,0.00142824198342352
gene-LOC111128935,0.480897666999833,0.626522646083516,0.6482162625,0.42244845,0.53533235625,0.145624979083683
gene-LOC111128936,0.719090053581537,0.238078178565073,21.6699487625,28.046858075,24.85840341875,0.481011875016464
gene-LOC111128937,0.269489687174982,0.121753504367192,0.644461875,0.5868238625,0.61564286875,0.147736182807789
gene-LOC111128938,0.54820463572905,0.952345954246546,0.7874951,0.8135505375,0.80052281875,0.404141318517496
gene-LOC111128939,0.176670506606828,0.179617984984338,37.9747375,40.67652,39.32562875,0.0029474783775108
gene-LOC111128940,1.50695834225243,0.371215556544542,1.1105795125,0.5772560375,0.843917775,1.13574278570789
gene-LOC111128941,0.0640818635360138,0.0458361186535002,64.18543625,63.19472375,63.69008,0.0182457448825136
gene-LOC111128942,0.0806679739366798,0.0656509228735707,63.54995375,65.20054625,64.37525,0.0150170510631091
gene-LOC111128943,0.0580850566998243,0.0827423569146139,43.85404375,42.05286625,42.953455,0.0246573002147896
gene-LOC111128944,0.397403162552336,0.434449136238824,0.2754796,0.351831575,0.3136555875,0.0370459736864882
gene-LOC111128945,0.0520137075620601,0.079960754573553,59.19152875,61.61678375,60.40415625,0.0279470470114929
gene-LOC111128946,0.944544920714776,0.240700274749871,1.4056135875,0.57106455,0.98833906875,0.703844645964905
gene-LOC111128947,0.190179482448396,0.0443132198733436,51.46341625,47.67181375,49.567615,0.145866262575052
gene-LOC111128948,0.183747542371055,0.135366315183489,45.02202625,46.2318625,45.626944375,0.0483812271875651
gene-LOC111128949,0.0702300265434047,0.0418415067853709,50.13830625,49.6720125,49.905159375,0.0283885197580338
gene-LOC111128950,0.760674868772537,0.77246679835401,1.222585805,0.428809535,0.82569767,0.011791929581473
gene-LOC111128951,NA,NA,NA,NA,NA,NA
gene-LOC111128952,0.484251687731206,0.473075672595222,0.43348005,0.3326355375,0.38305779375,0.0111760151359847
gene-LOC111128953,0.558995739895249,0.478232620370661,0.31560596125,0.19451622875,0.255061095,0.0807631195245877
gene-LOC111128955,1.15763561634331,1.3402050982783,0.311615905,0.099436165,0.205526035,0.182569481934991
gene-LOC111128956,0.306475282418989,0.469510341179571,0.2264390875,0.2821800125,0.25430955,0.163035058760582
gene-LOC111128957,2.19250519339519,NA,1.047657625,NA,NA,NA
gene-LOC111128958,0.334983371650429,0.374265842168783,0.5214734,0.3669886375,0.44423101875,0.0392824705183541
gene-LOC111128959,0.263689212731644,0.26392719526092,49.995345,59.5906375,54.79299125,0.000237982529275593
gene-LOC111128960,0.3203661618697,0.735178870641963,0.6123956375,0.9864494125,0.799422525,0.414812708772263
gene-LOC111128961,0.122827092847649,0.184104721637307,30.327465,29.41732,29.8723925,0.0612776287896582
gene-LOC111128962,0.340024079212124,0.487500093545179,0.3306071375,0.3012902375,0.3159486875,0.147476014333055
gene-LOC111128963,0.157315706768506,0.154807840554923,51.41892,53.26071125,52.339815625,0.00250786621358318
gene-LOC111128964,0.847911377885366,1.27752171873573,0.32125539375,0.22556072125,0.2734080575,0.42961034085036
gene-LOC111128965,0.138000031272416,0.241462109376145,17.401013875,18.200947125,17.8009805,0.103462078103729
gene-LOC111128966,0.0304333454225465,0.0345723358632359,79.1935075,80.134935,79.66422125,0.00413899044068943
gene-LOC111128967,0.449363716909155,0.499800078658344,0.8134722,1.242468525,1.0279703625,0.0504363617491895
gene-LOC111128968,0.502524028601012,0.322427285369643,0.6214558625,0.7782849,0.69987038125,0.180096743231369
gene-LOC111128969,0.781010133465638,2.17901601543262,0.440824775,2.335872375,1.388348575,1.39800588196698
gene-LOC111128970,NA,NA,0,NA,NA,NA
gene-LOC111128971,0.0456902749929726,0.0206070846957721,60.7260525,60.56747625,60.646764375,0.0250831902972005
gene-LOC111128972,0.0528133169619893,0.0473094030650925,64.93892125,64.38916125,64.66404125,0.00550391389689684
gene-LOC111128974,0.0604659262151658,0.0646359127297405,55.89577875,55.71219375,55.80398625,0.00416998651457472
gene-LOC111128975,0.018351149501148,0.0612694220212273,60.10722,59.31882875,59.713024375,0.0429182725200793
gene-LOC111128976,0.1123753961913,0.118709293676254,59.56634625,63.72120375,61.643775,0.00633389748495387
gene-LOC111128977,0.0748338952969731,0.0957310992379485,38.67072125,37.51515625,38.09293875,0.0208972039409754
gene-LOC111128978,0.0701618663304279,0.0719416540233651,50.8679975,52.10702125,51.487509375,0.0017797876929372
gene-LOC111128979,0.0474430874656605,0.0388570653203734,65.56314125,66.4265875,65.994864375,0.00858602214528709
gene-LOC111128980,0.286904546056993,0.538360718476335,29.17309675,28.45714325,28.81512,0.251456172419342
gene-LOC111128981,0.721859386412807,0.436154176835571,3.671551875,5.044042125,4.357797,0.285705209577236
gene-LOC111128982,0.418209247104643,0.509950455719183,0.6243459125,0.681247475,0.65279669375,0.0917412086145398
gene-LOC111128983,0.397207823227794,0.298770989549269,1.114755525,1.0080961125,1.06142581875,0.0984368336785251
gene-LOC111128984,0.377260281395619,0.417930056058817,0.3273442125,0.3661192125,0.3467317125,0.0406697746631982
gene-LOC111128985,0.670616448068031,0.505812843107812,0.49967265,0.5158705875,0.50777161875,0.164803604960218
gene-LOC111128986,0.382875701856029,0.31875373448192,0.9886075375,1.12210615,1.05535684375,0.0641219673741089
gene-LOC111128987,0.535120205568385,0.38672345898786,0.2559426275,0.2474646925,0.25170366,0.148396746580525
gene-LOC111128988,0.0325135165651733,0.0435456326788529,72.39324,69.98687625,71.190058125,0.0110321161136797
gene-LOC111128989,0.13849631210274,0.146612126253276,54.51778375,52.3530775,53.435430625,0.00811581415053597
gene-LOC111128990,0.0564569899132345,0.0503351270352341,67.26619125,66.710145,66.988168125,0.00612186287800035
gene-LOC111128991,0.0860170738427033,0.110648391552966,59.28623,58.8278475,59.05703875,0.0246313177102626
gene-LOC111128992,0.0503800428070994,0.0539207623145034,48.39237125,47.07265125,47.73251125,0.00354071950740403
gene-LOC111128993,2.69926622693533,2.41436217640038,3.1076292375,2.901764125,3.00469668125,0.284904050534945
gene-LOC111128994,0.375696163936344,0.254274182632947,0.2547642125,0.310872325,0.28281826875,0.121421981303397
gene-LOC111128995,0.401251934965049,0.53340125187825,3.270700525,2.7700844375,3.02039248125,0.132149316913201
gene-LOC111128996,0.0752508055113822,0.100071333097606,35.410885,35.0450875,35.22798625,0.0248205275862236
gene-LOC111128997,0.0464017894590669,0.0538917916738436,50.18127875,50.64781,50.414544375,0.0074900022147767
gene-LOC111128998,0.0909452623802024,0.133895618100544,41.003635,43.109985,42.05681,0.0429503557203418
gene-LOC111128999,0.147198820543697,0.149781069350308,30.63784625,31.39656625,31.01720625,0.00258224880661045
gene-LOC111129000,0.152513080449064,0.169981261781463,65.43949875,65.6275275,65.533513125,0.0174681813323993
gene-LOC111129001,0.358313078370438,0.721683800802431,21.26149525,14.623533,17.942514125,0.363370722431993
gene-LOC111129002,0.106822126330481,0.0594108412789977,64.16103625,61.66036,62.910698125,0.0474112850514832
gene-LOC111129003,0.437411741727705,0.290401271685678,0.6780072375,0.64712185,0.66256454375,0.147010470042027
gene-LOC111129004,0.63946365325446,0.582130318730567,0.391767825,0.3562196,0.3739937125,0.0573333345238927
gene-LOC111129005,0.439092647306795,0.259666554639298,3.3962226875,4.704726875,4.05047478125,0.179426092667497
gene-LOC111129006,0.0695277663430513,0.0400799716923679,51.67243875,52.23040375,51.95142125,0.0294477946506834
gene-LOC111129007,0.19639589296413,0.189796927171145,41.93268,41.42252625,41.677603125,0.00659896579298438
gene-LOC111129008,0.322559354391085,0.276680269493088,9.643304,9.3913025,9.51730325,0.0458790848979977
gene-LOC111129009,0.0571100188590687,0.0413465550259579,67.57357875,67.96779875,67.77068875,0.0157634638331109
gene-LOC111129010,0.44754903582486,0.378065257706857,0.97739965,0.62753,0.802464825,0.0694837781180025
gene-LOC111129011,0.0688668243383505,0.0860112690347217,63.11813,62.19856,62.658345,0.0171444446963713
gene-LOC111129012,0.3531558498147,0.298064891332156,19.44441125,17.52031125,18.48236125,0.055090958482545
gene-LOC111129013,0.115895070211664,0.127838995657986,47.9603175,47.99788,47.97909875,0.011943925446322
gene-LOC111129014,0.132649239951728,0.109492541607325,45.13394375,43.58132875,44.35763625,0.0231566983444026
gene-LOC111129015,0.0577606344001131,0.0643239476718821,58.2749375,57.718845,57.99689125,0.00656331327176898
gene-LOC111129016,0.269121115187315,0.64726035859034,0.2313277625,0.3542867,0.29280723125,0.378139243403025
gene-LOC111129017,0.035029807581019,0.0293271174678749,69.81470625,68.8833125,69.349009375,0.00570269011314415
gene-LOC111129018,0.573230902946134,2.55805571801783,0.4813025,4.0477650125,2.26453375625,1.9848248150717
gene-LOC111129019,0.0620941083647282,0.0732142482224997,69.2594375,65.7191,67.48926875,0.0111201398577716
gene-LOC111129020,0.289517323412557,0.564217453731134,1.3057565125,1.0801794875,1.192968,0.274700130318577
gene-LOC111129021,0.0663824650379769,0.0397973051727614,70.71112875,69.0329975,69.872063125,0.0265851598652156
gene-LOC111129022,0.556120856152884,1.18324507349949,0.38699700875,0.17673797375,0.28186749125,0.627124217346609
gene-LOC111129023,0.901755204127263,0.534308308260001,0.54721991625,0.352865405,0.450042660625,0.367446895867262
gene-LOC111129024,0.623726771483531,0.514744607457928,18.868533875,22.61881275,20.7436733125,0.108982164025602
gene-LOC111129025,0.326377615859038,0.858157891768682,0.31236518625,0.37075870875,0.3415619475,0.531780275909644
gene-LOC111129026,0.84379116859745,0.950774099568387,0.246723325,0.319434925,0.283079125,0.106982930970938
gene-LOC111129027,0.45354546017568,0.465903068560561,1.2567328625,1.0198869,1.13830988125,0.0123576083848808
gene-LOC111129028,0.111751854573554,0.0525410797827025,45.737665,47.31534125,46.526503125,0.0592107747908519
gene-LOC111129029,0.351124341907367,0.23800143013408,6.189142125,7.08004175,6.6345919375,0.113122911773288
gene-LOC111129030,0.278724718970866,0.270778140911393,18.498215375,21.62093225,20.0595738125,0.0079465780594733
gene-LOC111129031,1.57601237817686,0.247132818649301,0.7085028575,0.3253932,0.51694802875,1.32887955952755
gene-LOC111129032,0.0224502307616637,0.0272177173084922,62.58289,61.4072625,61.99507625,0.00476748654682852
gene-LOC111129033,1.75752086989267,0.970567717081629,4.28679545,1.287439175,2.7871173125,0.786953152811042
gene-LOC111129034,0.658657726633449,0.809196189762359,24.7283185625,31.682324425,28.20532149375,0.150538463128909
gene-LOC111129035,NA,NA,NA,NA,NA,NA
gene-LOC111129036,0.61866314325012,0.995308815289123,3.3761337,2.558366675,2.9672501875,0.376645672039003
gene-LOC111129037,1.12362448542392,1.18542110586456,2.012094475,2.23576415,2.1239293125,0.0617966204406406
gene-LOC111129038,1.85153685659773,NA,12.394294125,NA,NA,NA
gene-LOC111129039,NA,NA,NA,NA,NA,NA
gene-LOC111129040,NA,NA,NA,NA,NA,NA
gene-LOC111129041,NA,NA,NA,NA,NA,NA
gene-LOC111129042,0.490120344014224,0.386450918579326,0.2588260625,0.2680131375,0.2634196,0.103669425434898
gene-LOC111129043,0.724697318491745,1.04234772801753,0.19188182375,0.3287313175,0.260306570625,0.317650409525786
gene-LOC111129044,NA,1.7082104314999,NA,0.46660125625,NA,NA
gene-LOC111129045,NA,1.55409847027714,NA,0.236006235,NA,NA
gene-LOC111129046,NA,NA,NA,NA,NA,NA
gene-LOC111129047,0.052585187031325,0.0519796595474279,79.8116075,77.1057375,78.4586725,0.000605527483897132
gene-LOC111129048,0.0621182664936852,0.0391586224583172,67.6402925,62.28496875,64.962630625,0.022959644035368
gene-LOC111129049,0.0550752395093324,0.0798449327154883,72.27555625,72.78452,72.530038125,0.0247696932061559
gene-LOC111129050,0.144495399743662,0.139794668354447,59.34382125,55.85928875,57.601555,0.00470073138921506
gene-LOC111129051,0.237777639240842,0.197938307625211,43.89795375,39.11632625,41.50714,0.0398393316156306
gene-LOC111129052,0.61799262892698,0.435829834855014,0.2017895525,0.22206584,0.21192769625,0.182162794071967
gene-LOC111129053,0.339042189087824,0.327828340993415,16.247267125,14.793245625,15.520256375,0.0112138480944092
gene-LOC111129054,0.242213995115174,0.218887299686781,29.84911875,39.64490625,34.7470125,0.023326695428393
gene-LOC111129055,0.100949307810367,0.0938335401096352,43.3987325,46.6638025,45.0312675,0.00711576770073218
gene-LOC111129056,0.112874376003311,0.0854801946557626,72.1755125,76.01913,74.09732125,0.0273941813475488
gene-LOC111129057,0.0530866094941643,0.0463039263947938,55.51999875,55.7587125,55.639355625,0.00678268309937046
gene-LOC111129058,0.042195338066617,0.021262242824796,64.4011725,64.954075,64.67762375,0.0209330952418209
gene-LOC111129059,0.0521692134825618,0.0611876028308475,75.07673625,77.67110625,76.37392125,0.00901838934828574
gene-LOC111129060,0.0647934806102547,0.0607918066725269,74.66497625,73.85108625,74.25803125,0.00400167393772775
gene-LOC111129061,0.0478723049200613,0.0762423792308568,61.0028675,60.980035,60.99145125,0.0283700743107955
gene-LOC111129062,0.056677086019832,0.227209689138884,61.0254775,56.3517,58.68858875,0.170532603119052
gene-LOC111129063,0.0398806373296321,0.0553774971024391,79.23726,75.72809125,77.482675625,0.015496859772807
gene-LOC111129064,0.183858082922766,0.286834993895407,44.424485,51.03962625,47.732055625,0.10297691097264
gene-LOC111129065,0.0226932181160269,0.0294629835430095,75.61469875,74.31121,74.962954375,0.00676976542698265
gene-LOC111129066,0.704848077225886,0.501902340112649,0.3359536375,0.2774304375,0.3066920375,0.202945737113237
gene-LOC111129067,0.117922256469528,0.135681712149361,57.3871725,55.637405,56.51228875,0.0177594556798331
gene-LOC111129068,0.166940590596311,0.130153493901997,57.5349825,57.60371375,57.569348125,0.0367870966943148
gene-LOC111129069,0.141282581010035,0.0691149658755844,33.883585,33.772145,33.827865,0.0721676151344508
gene-LOC111129070,NA,NA,NA,NA,NA,NA
gene-LOC111129071,0.630808178162464,0.687208693568668,1.4763866875,1.1735201625,1.324953425,0.0564005154062035
gene-LOC111129072,1.23921264489077,0.637883009948984,13.9139307125,21.1815986,17.54776465625,0.601329634941787
gene-LOC111129073,0.313188096030435,0.375258363244895,57.85462,52.85836625,55.356493125,0.0620702672144602
gene-LOC111129074,0.266956714736977,0.135707864096429,40.74871125,47.98900625,44.36885875,0.131248850640548
gene-LOC111129075,2.54301861478216,1.57479711829248,2.581940025,0.2080255675,1.39498279625,0.968221496489685
gene-LOC111129076,0.305025782665556,0.31622051280238,1.016068475,0.963324775,0.989696625,0.0111947301368246
gene-LOC111129077,0.0565046671377072,0.0580245716458569,31.069675,30.470035,30.769855,0.00151990450814972
gene-LOC111129078,0.0449738136884535,0.0498117877197697,40.99174,41.1777325,41.08473625,0.00483797403131616
gene-LOC111129079,0.0254939892353151,0.0435942896678863,73.2483325,72.55478875,72.901560625,0.0181003004325713
gene-LOC111129080,0.0761953332632377,0.0275297876916888,66.53411375,63.98916,65.261636875,0.0486655455715489
gene-LOC111129081,0.167132340580476,0.185089113946187,59.725885,59.30798,59.5169325,0.0179567733657104
gene-LOC111129082,0.66146256203597,0.973876330258557,0.63152215,0.8359909,0.733756525,0.312413768222586
gene-LOC111129083,0.142090474600768,0.149979060150964,7.101519375,7.164141875,7.132830625,0.00788858555019634
gene-LOC111129084,0.110450410662472,0.0575373124190291,38.105365,40.0671025,39.08623375,0.0529130982434428
gene-LOC111129085,0.217933559090341,0.204291131994384,0.2761442125,0.2241334125,0.2501388125,0.0136424270959576
gene-LOC111129086,0.34291922897009,0.510340522709084,6.756643875,4.72623925,5.7414415625,0.167421293738993
gene-LOC111129087,0.348372538809312,0.537428697458248,11.339306625,7.980579375,9.659943,0.189056158648935
gene-LOC111129088,0.0897004293972301,0.064611399786629,49.50500375,49.00483375,49.25491875,0.0250890296106011
gene-LOC111129089,1.1954547529517,2.32395145722065,6.441661675,7.9052420875,7.17345188125,1.12849670426895
gene-LOC111129090,0.151406933755034,0.0993219219202553,66.3831975,69.942985,68.16309125,0.0520850118347789
gene-LOC111129091,0.166603807045594,NA,62.90624,NA,NA,NA
gene-LOC111129092,0.132655727978825,0.0938201428874699,38.8359875,40.4519,39.64394375,0.0388355850913554
gene-LOC111129093,0.466228991887602,0.526412598404828,1.6694182875,1.57196655,1.62069241875,0.0601836065172258
gene-LOC111129094,0.381332020656089,1.50526076453607,1.3752674375,3.638565975,2.50691670625,1.12392874387998
gene-LOC111129095,0.141740159683221,0.0796878608898093,57.70670125,58.49395125,58.10032625,0.0620522987934116
gene-LOC111129096,1.28540627859649,NA,15.3587193625,NA,NA,NA
gene-LOC111129097,0.252095549275501,0.257129833757128,56.15390375,62.7540625,59.453983125,0.00503428448162635
gene-LOC111129098,0.579001675933389,0.392102288312395,29.7741586625,45.0551156625,37.4146371625,0.186899387620993
gene-LOC111129099,0.348182871129617,0.403045561384265,4.0270433625,3.532155325,3.77959934375,0.0548626902546485
gene-LOC111129100,1.54069940736353,0.770993867505458,7.4872827125,12.7974364625,10.1423595875,0.769705539858075
gene-LOC111129101,0.269199350358492,0.471286649673486,0.227036775,0.2918793,0.2594580375,0.202087299314994
gene-LOC111129103,0.728041583216077,0.382792889016857,1.157788775,0.75191695,0.9548528625,0.34524869419922
gene-LOC111129104,0.21034881241397,0.191115823710799,0.295950175,0.2480157,0.2719829375,0.0192329887031706
gene-LOC111129105,0.484223994547281,0.523712521163692,0.26953589,0.3176299725,0.29358293125,0.0394885266164109
gene-LOC111129106,0.38368341753109,0.515810568445485,0.3118983375,0.3738129875,0.3428556625,0.132127150914394
gene-LOC111129107,0.681937144635744,0.907079234113377,0.217279935,0.23367361125,0.225476773125,0.225142089477632
gene-LOC111129108,0.997962958099825,1.16153541954989,0.3144391,0.3348419625,0.32464053125,0.163572461450063
gene-LOC111129109,0.540498860298427,0.627396149026838,1.3382934625,1.5862406375,1.46226705,0.0868972887284114
gene-LOC111129110,0.600065248504602,0.441284489784624,2.310430475,2.1508365875,2.23063353125,0.158780758719977
gene-LOC111129111,0.921406824920626,0.76740450459916,0.34679240375,0.23677646875,0.29178443625,0.154002320321467
gene-LOC111129112,0.0648597374110423,0.0190249828341949,73.870565,74.976995,74.42378,0.0458347545768474
gene-LOC111129113,0.40914784617379,0.306958346843512,1.98199725,2.556619875,2.2693085625,0.102189499330278
gene-LOC111129114,0.0230528696634765,0.0448172942918063,70.55538375,68.6782475,69.616815625,0.0217644246283298
gene-LOC111129115,0.279136734006504,0.181022117693299,31.00361125,30.8125225,30.908066875,0.0981146163132052
gene-LOC111129116,0.0930552699831996,0.0706602042449057,50.93042625,49.4215925,50.176009375,0.0223950657382939
gene-LOC111129117,0.0521062482913213,0.069649377937034,51.72066375,52.27214125,51.9964025,0.0175431296457126
gene-LOC111129118,0.377647728774584,0.404088194276109,0.1798641075,0.2878537275,0.2338589175,0.0264404655015244
gene-LOC111129119,0.495716208673035,0.735441007352109,0.27943941375,0.35165584125,0.3155476275,0.239724798679075
gene-LOC111129120,1.45414096703322,1.54527943552551,0.604475425,1.386787725,0.995631575,0.0911384684922834
gene-LOC111129121,0.0812698465677952,0.0511435121722544,52.8815,55.05876,53.97013,0.0301263343955408
gene-LOC111129122,0.131597044597478,0.214558320445529,33.686365,31.55064,32.6185025,0.0829612758480508
gene-LOC111129123,0.244582922670316,0.207893307800387,48.48925875,53.73856875,51.11391375,0.0366896148699297
gene-LOC111129124,0.138340813865657,0.180207387465752,45.9084525,46.8396825,46.3740675,0.0418665736000949
gene-LOC111129125,0.0694214654888969,0.0263566761467063,60.67398,60.77557625,60.724778125,0.0430647893421906
gene-LOC111129126,0.139665055959486,0.0921694596511768,19.09125875,19.27515875,19.18320875,0.0474955963083091
gene-LOC111129127,0.45440388299148,0.591055829479101,0.7120014625,0.949731825,0.83086664375,0.136651946487621
gene-LOC111129128,0.844807876136905,0.843543350042725,5.09290216375,7.05584254,6.074372351875,0.00126452609418071
gene-LOC111129129,0.388847914841202,0.562580926453018,1.3425932625,1.40300135,1.37279730625,0.173733011611816
gene-LOC111129131,0.063311337333968,0.0889276674211732,46.53250875,46.609265,46.570886875,0.0256163300872052
gene-LOC111129132,1.66877886426365,2.08354399033914,14.6815865875,1.3862025125,8.03389455,0.414765126075498
gene-LOC111129133,0.110830603005461,0.0930399316480917,64.4117225,59.25668875,61.834205625,0.017790671357369
gene-LOC111129134,0.145693483599146,0.0732090583456802,63.71931625,59.80496875,61.7621425,0.0724844252534662
gene-LOC111129135,1.4150564240728,1.46444286325645,0.320101075,0.5565814625,0.43834126875,0.0493864391836429
gene-LOC111129136,1.13863934770384,0.899685993555576,0.24561682125,0.22554438875,0.235580605,0.238953354148265
gene-LOC111129137,0.177183556328808,0.309047586631118,42.94498,43.7390875,43.34203375,0.13186403030231
gene-LOC111129138,0.104140171934253,0.129993125040015,60.4874925,55.0465175,57.767005,0.0258529531057624
gene-LOC111129139,0.121890753121782,0.0631992995784425,46.405815,44.765755,45.585785,0.0586914535433393
gene-LOC111129140,0.279241355497142,0.296373743600743,69.9414075,63.11929375,66.530350625,0.0171323881036008
gene-LOC111129141,0.0343379343557646,0.0575899811672298,65.47095375,68.50452,66.987736875,0.0232520468114652
gene-LOC111129142,0.449886052188296,1.26996904843705,1.4332169375,8.40978655,4.92150174375,0.820082996248756
gene-LOC111129143,0.333533730357408,0.291194176142628,54.60995,50.8533325,52.73164125,0.0423395542147808
gene-LOC111129144,0.106234249131747,0.06750557388279,61.0825625,59.85287625,60.467719375,0.0387286752489571
gene-LOC111129145,0.0920123567085573,0.0693958864363246,67.1659875,62.738405,64.95219625,0.0226164702722327
gene-LOC111129146,0.188763768533939,0.114479553882793,56.53898375,55.1987225,55.868853125,0.074284214651146
gene-LOC111129147,0.0260485644654907,0.0256290515961611,74.7998725,72.19894875,73.499410625,0.000419512869329643
gene-LOC111129148,0.848071753629588,1.45943610468787,0.361878925,0.3077949,0.3348369125,0.611364351058281
gene-LOC111129149,0.626478524929195,0.693041068417721,33.19953375,25.823120625,29.5113271875,0.0665625434885256
gene-LOC111129150,NA,NA,NA,NA,NA,NA
gene-LOC111129151,0.116081680062883,0.086090372584189,58.32728125,55.9759925,57.151636875,0.0299913074786945
gene-LOC111129152,0.123326134296792,0.123403000827407,61.79602125,58.58938375,60.1927025,7.68665306144778e-05
gene-LOC111129153,0.275834228835059,0.338230332071877,45.79522875,45.88197875,45.83860375,0.0623961032368173
gene-LOC111129154,0.422613067048996,0.447742573307479,0.189914005,0.28538149625,0.237647750625,0.0251295062584821
gene-LOC111129155,0.342894715616025,0.262291111539488,0.3658168375,0.3227552125,0.344286025,0.0806036040765365
gene-LOC111129156,0.346380805325144,1.17152610561012,0.4855015125,0.728575225,0.60703836875,0.82514530028498
gene-LOC111129157,0.310982696345759,0.311041194420746,0.2747270125,0.2907128125,0.2827199125,5.8498074986868e-05
gene-LOC111129158,0.079347592623963,0.120053751104501,19.367095,18.5885725,18.97783375,0.0407061584805384
gene-LOC111129159,0.476133695799553,0.543459840675911,0.2891604525,0.41993859625,0.354549524375,0.0673261448763578
gene-LOC111129160,0.0771734388046841,0.0523557073530989,47.36221625,47.084565,47.223390625,0.0248177314515852
gene-LOC111129161,0.064545607826356,0.0318361792437781,65.6692725,59.6589525,62.6641125,0.0327094285825779
gene-LOC111129162,0.152066375845972,0.37459860725321,57.55596625,48.6194925,53.087729375,0.222532231407237
gene-LOC111129163,0.216390430880405,0.166268103901638,38.19525,40.9453875,39.57031875,0.0501223269787672
gene-LOC111129164,0.110940089089293,0.154971294091648,63.761955,64.26638875,64.014171875,0.0440312050023545
gene-LOC111129165,0.211669638008667,0.0576789543042372,9.01438575,8.854452625,8.9344191875,0.15399068370443
gene-LOC111129166,0.0819097470487558,0.0413453637526332,55.1227575,50.4700025,52.79638,0.0405643832961226
gene-LOC111129167,0.105489413325379,0.124528415802936,34.11003,34.6846775,34.39735375,0.0190390024775567
gene-LOC111129168,0.385476202509843,0.271827499714358,31.04670625,32.18618125,31.61644375,0.113648702795486
gene-LOC111129169,0.0317916064881064,0.033766688826243,68.89531375,67.3277625,68.111538125,0.00197508233813664
gene-LOC111129170,0.0643592154528754,0.0686404434034786,56.102535,56.68094625,56.391740625,0.00428122795060319
gene-LOC111129171,NA,NA,NA,NA,NA,NA
gene-LOC111129172,0.116582992229178,0.155868018527623,62.2983225,57.3011575,59.79974,0.0392850262984449
gene-LOC111129173,0.370430597035399,0.573835734793387,3.929950625,3.70138275,3.8156666875,0.203405137757988
gene-LOC111129174,0.0385033586038122,0.0297477092073306,56.3497075,54.4513775,55.4005425,0.00875564939648157
gene-LOC111129175,0.136600018408644,0.109922367307772,37.3183925,37.1777375,37.248065,0.0266776511008723
gene-LOC111129176,NA,0.5424620518424,NA,50.46204,NA,NA
gene-LOC111129177,0.0424852563496665,0.0591165233479471,52.1752575,50.399545,51.28740125,0.0166312669982806
gene-LOC111129178,0.111945108683256,0.224305957413419,55.0159575,52.00235375,53.509155625,0.112360848730163
gene-LOC111129179,0.231929568162032,0.318208071699023,53.67730125,48.835545,51.256423125,0.0862785035369911
gene-LOC111129180,0.0753456456992412,0.0411183969421717,67.28558,68.41805,67.851815,0.0342272487570695
gene-LOC111129181,0.0432370002923107,0.0637729678768782,65.4008825,66.76484875,66.082865625,0.0205359675845675
gene-LOC111129182,0.261483984599833,0.139075240991547,68.30341375,74.188225,71.245819375,0.122408743608286
